ngram,count,system,scenario,level,content_words,content_token_count,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,expression_groups,expression_first_class,expression_group_count,expression_first_class_count,layer_a_count,layer_b_count,layer_a_groups,layer_b_groups,matched_expression_terms,unclassified
failure council budget,3,AC15P,S1,trigrams,failure council budget,3,practicality_and_feasibility,1,budget,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,budget,False
schedule risk regardless,2,AC15P,S1,trigrams,schedule risk regardless,3,practicality_and_feasibility,2,risk|schedule,,0,0.0,False,practical_considerations_and_execution|warning,practical_considerations_and_execution.resources_timing_conditions|warning,2,2,1,1,practical_considerations_and_execution,warning,risk|schedule,False
cost continuity controls,2,AC15P,S1,trigrams,cost continuity controls,3,practicality_and_feasibility|temporal_dynamics,2,cost|continuity,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,cost,False
schedule risk we,2,AC15P,S1,trigrams,schedule risk,2,practicality_and_feasibility,2,risk|schedule,,0,0.0,False,practical_considerations_and_execution|warning,practical_considerations_and_execution.resources_timing_conditions|warning,2,2,1,1,practical_considerations_and_execution,warning,risk|schedule,False
avoidable schedule risk,2,AC15P,S1,trigrams,avoidable schedule risk,3,practicality_and_feasibility,2,risk|schedule,,0,0.0,False,practical_considerations_and_execution|warning,practical_considerations_and_execution.resources_timing_conditions|warning,2,2,1,1,practical_considerations_and_execution,warning,risk|schedule,False
operating cost controls,2,AC15P,S1,trigrams,operating cost controls,3,practicality_and_feasibility,1,cost,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,cost,False
governance and schedule,2,AC15P,S1,trigrams,governance schedule,2,practicality_and_feasibility,1,schedule,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,schedule,False
and operating cost,2,AC15P,S1,trigrams,operating cost,2,practicality_and_feasibility,1,cost,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,cost,False
operating cost and,2,AC15P,S1,trigrams,operating cost,2,practicality_and_feasibility,1,cost,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,cost,False
dot waiver dependency,2,AC15P,S1,trigrams,dot waiver dependency,3,practicality_and_feasibility,1,dependency,dot|waiver,2,0.6666666666666666,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,dependency,False
reduce schedule certainty,2,AC15P,S1,trigrams,reduce schedule certainty,3,practicality_and_feasibility,1,schedule,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,schedule,False
adjustment budget volatility,2,AC15P,S1,trigrams,adjustment budget volatility,3,practicality_and_feasibility,1,budget,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,budget,False
probability of schedule,2,AC15P,S1,trigrams,probability schedule,2,practicality_and_feasibility,1,schedule,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,schedule,False
of schedule slip,2,AC15P,S1,trigrams,schedule slip,2,practicality_and_feasibility,1,schedule,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,schedule,False
dependency inside a,2,AC15P,S1,trigrams,dependency inside,2,practicality_and_feasibility,1,dependency,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,dependency,False
patch timelines and,2,AC15P,S1,trigrams,patch timelines,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,timelines,False
and operating budgets,2,AC15P,S1,trigrams,operating budgets,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,budgets,False
operating budgets are,2,AC15P,S1,trigrams,operating budgets,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,budgets,False
budgets are separate,2,AC15P,S1,trigrams,budgets separate,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,budgets,False
cloud subscription costs,2,AC15P,S1,trigrams,cloud subscription costs,3,,0,,cloud,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,costs,False
o m cost,4,CONTROL,S1,trigrams,o m cost,3,practicality_and_feasibility,1,cost,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,cost,False
m cost predictability,4,CONTROL,S1,trigrams,m cost predictability,3,practicality_and_feasibility,1,cost,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,cost,False
revised schedule that,2,CONTROL,S1,trigrams,revised schedule,2,practicality_and_feasibility,1,schedule,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,schedule,False
schedule that still,2,CONTROL,S1,trigrams,schedule still,2,practicality_and_feasibility,1,schedule,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,schedule,False
as budgets tighten,2,CONTROL,S1,trigrams,budgets tighten,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,budgets,False
incident rca timelines,2,CONTROL,S1,trigrams,incident rca timelines,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,timelines,False
operating cost stability,4,HYBRID_3_5,S1,trigrams,operating cost stability,3,practicality_and_feasibility,1,cost,,0,0.0,False,practical_considerations_and_execution|temporal_projection,practical_considerations_and_execution.resources_timing_conditions|temporal_projection.robustness_and_resilience,2,2,2,0,practical_considerations_and_execution|temporal_projection,,cost|stability,False
lifecycle cost stability,2,HYBRID_3_5,S1,trigrams,lifecycle cost stability,3,practicality_and_feasibility|temporal_dynamics,2,cost|lifecycle,,0,0.0,False,practical_considerations_and_execution|temporal_projection,practical_considerations_and_execution.resources_timing_conditions|temporal_projection.decay_and_currency|temporal_projection.robustness_and_resilience,2,3,2,0,practical_considerations_and_execution|temporal_projection,,cost|lifecycle|stability,False
local fallback modes,2,HYBRID_3_5,S1,trigrams,local fallback modes,3,practicality_and_feasibility,1,fallback,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,fallback,False
controls timeline fee,2,HYBRID_3_5,S1,trigrams,controls timeline fee,3,practicality_and_feasibility,1,timeline,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,timeline,False
annual cloud cost,2,HYBRID_3_5,S1,trigrams,annual cloud cost,3,practicality_and_feasibility,1,cost,cloud,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,cost,False
and budget stability,2,HYBRID_3_5,S1,trigrams,budget stability,2,practicality_and_feasibility,1,budget,,0,0.0,False,practical_considerations_and_execution|temporal_projection,practical_considerations_and_execution.resources_timing_conditions|temporal_projection.robustness_and_resilience,2,2,2,0,practical_considerations_and_execution|temporal_projection,,budget|stability,False
required controls timeline,2,HYBRID_3_5,S1,trigrams,required controls timeline,3,practicality_and_feasibility,1,timeline,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,timeline,False
s tighter budget,2,HYBRID_3_5,S1,trigrams,tighter budget,2,practicality_and_feasibility,1,budget,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,budget,False
cost stability and,2,HYBRID_3_5,S1,trigrams,cost stability,2,practicality_and_feasibility,1,cost,,0,0.0,False,practical_considerations_and_execution|temporal_projection,practical_considerations_and_execution.resources_timing_conditions|temporal_projection.robustness_and_resilience,2,2,2,0,practical_considerations_and_execution|temporal_projection,,cost|stability,False
real schedule critical,2,HYBRID_3_5,S1,trigrams,real schedule critical,3,practicality_and_feasibility,1,schedule,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,schedule,False
schedule critical path,2,HYBRID_3_5,S1,trigrams,schedule critical path,3,practicality_and_feasibility,1,schedule,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,schedule,False
cost stability civitas,2,HYBRID_3_5,S1,trigrams,cost stability civitas,3,practicality_and_feasibility,1,cost,civitas,1,0.3333333333333333,False,practical_considerations_and_execution|temporal_projection,practical_considerations_and_execution.resources_timing_conditions|temporal_projection.robustness_and_resilience,2,2,2,0,practical_considerations_and_execution|temporal_projection,,cost|stability,False
effect tighter budgets,2,HYBRID_3_5,S1,trigrams,effect tighter budgets,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,budgets,False
costs while still,2,HYBRID_3_5,S1,trigrams,costs while still,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,costs,False
year cost exposure,3,HYBRID_SEMANTIC,S1,trigrams,year cost exposure,3,practicality_and_feasibility,1,cost,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,cost,False
cost exposure operational,2,HYBRID_SEMANTIC,S1,trigrams,cost exposure operational,3,practicality_and_feasibility,2,cost|operational,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,cost,False
schedule protections milestone,2,HYBRID_SEMANTIC,S1,trigrams,schedule protections milestone,3,practicality_and_feasibility,1,schedule,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,schedule,False
year cost model,2,HYBRID_SEMANTIC,S1,trigrams,year cost model,3,practicality_and_feasibility,1,cost,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,cost,False
cost view and,2,HYBRID_SEMANTIC,S1,trigrams,cost view,2,practicality_and_feasibility,1,cost,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,cost,False
failover adding cost,2,HYBRID_SEMANTIC,S1,trigrams,failover adding cost,3,practicality_and_feasibility,1,cost,failover,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,cost,False
adding cost time,2,HYBRID_SEMANTIC,S1,trigrams,adding cost time,3,practicality_and_feasibility,1,cost,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,cost,False
for budget chair,2,HYBRID_SEMANTIC,S1,trigrams,budget chair,2,practicality_and_feasibility,1,budget,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,budget,False
real schedule threat,2,HYBRID_SEMANTIC,S1,trigrams,real schedule threat,3,practicality_and_feasibility,1,schedule,,0,0.0,False,practical_considerations_and_execution|warning,practical_considerations_and_execution.resources_timing_conditions|warning,2,2,1,1,practical_considerations_and_execution,warning,schedule|threat,False
schedule threat modular,2,HYBRID_SEMANTIC,S1,trigrams,schedule threat modular,3,practicality_and_feasibility,1,schedule,modular,1,0.3333333333333333,False,practical_considerations_and_execution|warning,practical_considerations_and_execution.resources_timing_conditions|warning,2,2,1,1,practical_considerations_and_execution,warning,schedule|threat,False
remedies schedule accountability,2,HYBRID_SEMANTIC,S1,trigrams,remedies schedule accountability,3,practicality_and_feasibility,1,schedule,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,schedule,False
buffer before the,2,HYBRID_SEMANTIC,S1,trigrams,buffer before,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,buffer,False
timelines api access,2,HYBRID_SEMANTIC,S1,trigrams,timelines api access,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,timelines,False
rates deliverables timelines,2,HYBRID_SEMANTIC,S1,trigrams,rates deliverables timelines,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,timelines,False
