ngram,count,system,scenario,level,content_words,content_token_count,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,expression_groups,expression_first_class,expression_group_count,expression_first_class_count,layer_a_count,layer_b_count,layer_a_groups,layer_b_groups,matched_expression_terms,unclassified
context pack builder,2,AC15,S5,trigrams,context pack builder,3,,0,,context,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,context,False
manual context pack,2,AC15,S5,trigrams,manual context pack,3,,0,,context,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,context,False
context pack tools,2,AC15,S5,trigrams,context pack tools,3,,0,,context,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,context,False
constraints verified outcomes,3,AC15P,S5,trigrams,constraints verified outcomes,3,truth_and_fact|practicality_and_feasibility,2,verified|constraints,,0,0.0,False,practical_considerations_and_execution|truth,practical_considerations_and_execution.constraints_and_tradeoffs|truth.verification,2,2,2,0,practical_considerations_and_execution|truth,,constrain|constraints|verif|verified,False
decisions constraints verified,2,AC15P,S5,trigrams,decisions constraints verified,3,truth_and_fact|practicality_and_feasibility,2,verified|constraints,,0,0.0,False,practical_considerations_and_execution|truth,practical_considerations_and_execution.constraints_and_tradeoffs|truth.verification,2,2,2,0,practical_considerations_and_execution|truth,,constrain|constraints|verif|verified,False
constraint that steers,2,AC15P,S5,trigrams,constraint steers,2,practicality_and_feasibility,1,constraint,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,constrain|constraint,False
show used context,2,AC15P,S5,trigrams,show used context,3,,0,,context,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,context,False
used context with,2,AC15P,S5,trigrams,used context,2,,0,,context,1,0.5,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,context,False
context with links,2,AC15P,S5,trigrams,context links,2,,0,,context,1,0.5,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,context,False
conventions constraints system,7,CONTROL,S5,trigrams,conventions constraints system,3,practicality_and_feasibility,1,constraints,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,constrain|constraints,False
constraints system map,7,CONTROL,S5,trigrams,constraints system map,3,practicality_and_feasibility,1,constraints,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,constrain|constraints,False
conventions constraints and,2,CONTROL,S5,trigrams,conventions constraints,2,practicality_and_feasibility,1,constraints,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,constrain|constraints,False
architecture constraints conventions,2,CONTROL,S5,trigrams,architecture constraints conventions,3,practicality_and_feasibility,1,constraints,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,constrain|constraints,False
constraints conventions system,2,CONTROL,S5,trigrams,constraints conventions system,3,practicality_and_feasibility,1,constraints,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,constrain|constraints,False
restate stable context,2,CONTROL,S5,trigrams,restate stable context,3,,0,,context,1,0.3333333333333333,False,practical_considerations_and_execution|temporal_projection,practical_considerations_and_execution.constraints_and_tradeoffs|temporal_projection.robustness_and_resilience,2,2,2,0,practical_considerations_and_execution|temporal_projection,,context|stable,False
as default context,2,CONTROL,S5,trigrams,default context,2,,0,,context,1,0.5,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,context,False
pinned context panel,2,CONTROL,S5,trigrams,pinned context panel,3,,0,,context,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,context,False
context establishment turns,2,HYBRID_3_5,S5,trigrams,context establishment turns,3,,0,,context,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,context,False
include a bounded,2,HYBRID_3_5,S5,trigrams,include bounded,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,bounded,False
use constraints only,2,HYBRID_SEMANTIC,S5,trigrams,use constraints,2,practicality_and_feasibility,1,constraints,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,constrain|constraints,False
canonical decisions constraints,2,HYBRID_SEMANTIC,S5,trigrams,canonical decisions constraints,3,practicality_and_feasibility,1,constraints,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,constrain|constraints,False
fresh eyes constraints,2,HYBRID_SEMANTIC,S5,trigrams,fresh eyes constraints,3,practicality_and_feasibility,1,constraints,fresh eyes,1,0.6666666666666666,False,practical_considerations_and_execution|temporal_projection,practical_considerations_and_execution.constraints_and_tradeoffs|temporal_projection.decay_and_currency,2,2,2,0,practical_considerations_and_execution|temporal_projection,,constrain|constraints|fresh,False
eyes constraints only,2,HYBRID_SEMANTIC,S5,trigrams,eyes constraints,2,practicality_and_feasibility,1,constraints,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,constrain|constraints,False
default decisions constraints,2,HYBRID_SEMANTIC,S5,trigrams,default decisions constraints,3,practicality_and_feasibility,1,constraints,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,constrain|constraints,False
superseded links constraints,2,HYBRID_SEMANTIC,S5,trigrams,superseded links constraints,3,practicality_and_feasibility,1,constraints,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,constrain|constraints,False
