ngram,count,system,scenario,level,content_words,content_token_count,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,expression_groups,expression_first_class,expression_group_count,expression_first_class_count,layer_a_count,layer_b_count,layer_a_groups,layer_b_groups,matched_expression_terms,unclassified
hasn t been confirmed,2,AC15,S5,quadgrams,hasn been confirmed,3,truth_and_fact,1,confirmed,,0,0.0,False,surfacing|truth,surfacing.confrontation|truth.verification,2,2,1,1,truth,surfacing,confirm|confirmed|hasn t,False
typed records decision constraint,2,AC15,S5,quadgrams,typed records decision constraint,4,practicality_and_feasibility,1,constraint,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,constrain|constraint,False
records decision constraint convention,2,AC15,S5,quadgrams,records decision constraint convention,4,practicality_and_feasibility,1,constraint,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,constrain|constraint,False
auto approves low risk,2,AC15,S5,quadgrams,auto approves low risk,4,practicality_and_feasibility,1,risk,,0,0.0,False,warning,warning,1,1,0,1,,warning,risk,False
you implement memory as,2,AC15,S5,quadgrams,implement memory,2,practicality_and_feasibility,1,implement,memory,1,0.5,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,implement,False
vectors as cited evidence,2,AC15,S5,quadgrams,vectors cited evidence,3,truth_and_fact,1,evidence,vector|vectors,2,0.3333333333333333,False,truth,truth.verification,1,1,1,0,truth,,evidence,False
t been confirmed in,2,AC15,S5,quadgrams,been confirmed,2,truth_and_fact,1,confirmed,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,confirm|confirmed,False
been confirmed in days,2,AC15,S5,quadgrams,been confirmed days,3,truth_and_fact,1,confirmed,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,confirm|confirmed,False
outdated don t use,2,AC15,S5,quadgrams,outdated use,2,temporal_dynamics,1,outdated,,0,0.0,False,temporal_projection,temporal_projection.decay_and_currency,1,1,1,0,temporal_projection,,outdated,False
confirm if you tell,2,AC15,S5,quadgrams,confirm tell,2,truth_and_fact,1,confirm,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,confirm,False
always show source date,2,AC15,S5,quadgrams,always show source date,4,truth_and_fact,1,source,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,source,False
layer b evidence index,2,AC15,S5,quadgrams,layer b evidence index,4,truth_and_fact,1,evidence,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,evidence,False
b evidence index ei,2,AC15,S5,quadgrams,b evidence index ei,4,truth_and_fact,1,evidence,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,evidence,False
code prompt constraints only,2,AC15,S5,quadgrams,code prompt constraints,3,practicality_and_feasibility,1,constraints,code,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,constrain|constraints,False
project brief decisions constraints,2,AC15,S5,quadgrams,project brief decisions constraints,4,practicality_and_feasibility,1,constraints,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,constrain|constraints,False
brief decisions constraints conventions,2,AC15,S5,quadgrams,brief decisions constraints conventions,4,practicality_and_feasibility,1,constraints,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,constrain|constraints,False
pii can t leave,2,AC15,S5,quadgrams,pii leave,2,,0,,,0,0.0,False,surfacing,surfacing.hard_limit_refusal,1,1,0,1,,surfacing,can t,False
can t leave region,2,AC15,S5,quadgrams,leave region,2,,0,,,0,0.0,False,surfacing,surfacing.hard_limit_refusal,1,1,0,1,,surfacing,can t,False
g days unless promoted,2,AC15,S5,quadgrams,g days unless promoted,4,,0,,,0,0.0,False,conditions,conditions,1,1,0,1,,conditions,unless,False
fresh eyes mode so,2,AC15,S5,quadgrams,fresh eyes mode,3,,0,,fresh eyes,1,0.6666666666666666,False,temporal_projection,temporal_projection.decay_and_currency,1,1,1,0,temporal_projection,,fresh,False
this convention hasn t,2,AC15,S5,quadgrams,convention hasn,2,,0,,,0,0.0,False,surfacing,surfacing.confrontation,1,1,0,1,,surfacing,hasn t,False
convention hasn t been,2,AC15,S5,quadgrams,convention hasn been,3,,0,,,0,0.0,False,surfacing,surfacing.confrontation,1,1,0,1,,surfacing,hasn t,False
you ll ship a,2,AC15,S5,quadgrams,ll ship,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,ship,False
ll ship a feature,2,AC15,S5,quadgrams,ll ship feature,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,ship,False
if continuum is implemented,2,AC15,S5,quadgrams,continuum implemented,2,,0,,continuum,1,0.5,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,implement,False
continuum is implemented as,2,AC15,S5,quadgrams,continuum implemented,2,,0,,continuum,1,0.5,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,implement,False
do not ship remember,2,AC15,S5,quadgrams,ship remember,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,ship,False
not ship remember everything,2,AC15,S5,quadgrams,ship remember everything,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,ship,False
conflicts with apm or,2,AC15,S5,quadgrams,conflicts apm,2,,0,,,0,0.0,False,surfacing,surfacing.tension_exposure,1,1,0,1,,surfacing,conflicts,False
fresh eyes escape hatch,2,AC15,S5,quadgrams,fresh eyes escape hatch,4,,0,,fresh eyes,1,0.5,False,temporal_projection,temporal_projection.decay_and_currency,1,1,1,0,temporal_projection,,fresh,False
memory you can trust,2,AC15,S5,quadgrams,memory trust,2,,0,,memory,1,0.5,False,surfacing,surfacing.hard_limit_refusal,1,1,0,1,,surfacing,can t,False
short ttl vectors later,2,AC15,S5,quadgrams,short ttl vectors later,4,,0,,vector|vectors,2,0.25,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,later,False
inferred evidence_refs pr commit,2,AC15,S5,quadgrams,inferred evidence_refs pr commit,4,,0,,,0,0.0,False,truth,truth.fact_vs_interpretation,1,1,1,0,truth,,inferred,False
continuity but make it,2,AC15,S5,quadgrams,continuity make,2,temporal_dynamics,1,continuity,continuity,1,0.5,False,,,0,0,0,0,,,,True
convention patterns error handling,2,AC15,S5,quadgrams,convention patterns error handling,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
patterns error handling logging,2,AC15,S5,quadgrams,patterns error handling logging,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
repo service module status,2,AC15,S5,quadgrams,repo service module status,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
service module status active,2,AC15,S5,quadgrams,service module status active,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
module status active superseded,2,AC15,S5,quadgrams,module status active superseded,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
created_at last_confirmed_at confidence user,2,AC15,S5,quadgrams,created_at last_confirmed_at confidence user,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
last_confirmed_at confidence user approved,2,AC15,S5,quadgrams,last_confirmed_at confidence user approved,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
is the senior colleague,2,AC15,S5,quadgrams,senior colleague,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
something like score relevance,2,AC15,S5,quadgrams,something like score relevance,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
for high impact types,2,AC15,S5,quadgrams,high impact types,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
as governed time aware,2,AC15,S5,quadgrams,governed time aware,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
governed time aware user,2,AC15,S5,quadgrams,governed time aware user,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
time aware user auditable,2,AC15,S5,quadgrams,time aware user auditable,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
can be versioned superseded,2,AC15,S5,quadgrams,versioned superseded,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
or the model detects,2,AC15,S5,quadgrams,model detects,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a project brief authoritative,2,AC15,S5,quadgrams,project brief authoritative,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
links to adrs runbooks,2,AC15,S5,quadgrams,links adrs runbooks,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
policy auto approves low,2,AC15,S5,quadgrams,policy auto approves low,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
if memory re injection,2,AC15,S5,quadgrams,memory injection,2,,0,,memory,1,0.5,False,,,0,0,0,0,,,,True
memory re injection is,2,AC15,S5,quadgrams,memory injection,2,,0,,memory,1,0.5,False,,,0,0,0,0,,,,True
a single free text,2,AC15,S5,quadgrams,single free text,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
single free text blob,2,AC15,S5,quadgrams,single free text blob,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
user approval for high,2,AC15,S5,quadgrams,user approval high,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
authoritative memory structured summaries,2,AC15,S5,quadgrams,authoritative memory structured summaries,4,,0,,memory|summaries,2,0.5,False,,,0,0,0,0,,,,True
scoped time stamped vector,2,AC15,S5,quadgrams,scoped time stamped vector,4,,0,,vector,1,0.25,False,,,0,0,0,0,,,,True
willingness to rely on,2,AC15,S5,quadgrams,willingness rely,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
can review in code,2,AC15,S5,quadgrams,review code,2,,0,,code,1,0.5,False,,,0,0,0,0,,,,True
review in code review,2,AC15,S5,quadgrams,review code review,3,,0,,code,1,0.3333333333333333,False,,,0,0,0,0,,,,True
to adr pr commit,2,AC15,S5,quadgrams,adr pr commit,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
e g days for,2,AC15,S5,quadgrams,e g days,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
g days for chats,2,AC15,S5,quadgrams,g days chats,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
don t fully trust,2,AC15,S5,quadgrams,fully trust,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
t fully trust it,2,AC15,S5,quadgrams,fully trust,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
project memory you can,2,AC15,S5,quadgrams,project memory,2,,0,,memory|project memory,2,1.0,True,,,0,0,0,0,,,,True
rbac aware retrieval retention,2,AC15,S5,quadgrams,rbac aware retrieval retention,4,,0,,retrieval,1,0.25,False,,,0,0,0,0,,,,True
aware retrieval retention ttl,2,AC15,S5,quadgrams,aware retrieval retention ttl,4,,0,,retrieval,1,0.25,False,,,0,0,0,0,,,,True
per answer memory used,2,AC15,S5,quadgrams,per answer memory used,4,,0,,memory,1,0.25,False,,,0,0,0,0,,,,True
editable project brief decisions,2,AC15,S5,quadgrams,editable project brief decisions,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
scope status active superseded,2,AC15,S5,quadgrams,scope status active superseded,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
if the mvp goal,2,AC15,S5,quadgrams,mvp goal,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the mvp goal is,2,AC15,S5,quadgrams,mvp goal,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
evidence_refs pr commit doc,2,AC15,S5,quadgrams,evidence_refs pr commit doc,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
make what the ai,2,AC15,S5,quadgrams,make ai,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
adrs prs issues runbooks,6,AC15P,S5,quadgrams,adrs prs issues runbooks,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
prs issues runbooks postmortems,5,AC15P,S5,quadgrams,prs issues runbooks postmortems,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
artifacts adrs prs issues,5,AC15P,S5,quadgrams,artifacts adrs prs issues,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
durable artifacts adrs prs,4,AC15P,S5,quadgrams,durable artifacts adrs prs,4,,0,,,0,0.0,False,temporal_projection,temporal_projection.robustness_and_resilience,1,1,1,0,temporal_projection,,durable,False
runbooks postmortems selected logs,4,AC15P,S5,quadgrams,runbooks postmortems selected logs,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
project brief adr style,4,AC15P,S5,quadgrams,project brief adr style,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
brief adr style decisions,4,AC15P,S5,quadgrams,brief adr style decisions,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
id type text status,4,AC15P,S5,quadgrams,id type text status,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
draft accepted superseded deprecated,3,AC15P,S5,quadgrams,draft accepted superseded deprecated,4,temporal_dynamics,1,deprecat,deprecated,1,0.25,False,imagination_and_possibility|temporal_projection,imagination_and_possibility.exploration_within_bounds|temporal_projection.decay_and_currency,2,2,2,0,imagination_and_possibility|temporal_projection,,deprecat|deprecated|draft,False
verified outcomes runbook items,3,AC15P,S5,quadgrams,verified outcomes runbook items,4,truth_and_fact,1,verified,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,verif|verified,False
accepted superseded deprecated needs,3,AC15P,S5,quadgrams,accepted superseded deprecated needs,4,temporal_dynamics,1,deprecat,deprecated,1,0.25,False,temporal_projection,temporal_projection.decay_and_currency,1,1,1,0,temporal_projection,,deprecat|deprecated,False
superseded deprecated needs review,3,AC15P,S5,quadgrams,superseded deprecated needs review,4,temporal_dynamics,1,deprecat,deprecated,1,0.25,False,temporal_projection,temporal_projection.decay_and_currency,1,1,1,0,temporal_projection,,deprecat|deprecated,False
adr style decisions verified,3,AC15P,S5,quadgrams,adr style decisions verified,4,truth_and_fact,1,verified,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,verif|verified,False
style decisions verified outcomes,3,AC15P,S5,quadgrams,style decisions verified outcomes,4,truth_and_fact,1,verified,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,verif|verified,False
over durable artifacts with,3,AC15P,S5,quadgrams,over durable artifacts,3,,0,,,0,0.0,False,temporal_projection,temporal_projection.robustness_and_resilience,1,1,1,0,temporal_projection,,durable,False
durable artifacts with citations,3,AC15P,S5,quadgrams,durable artifacts citations,3,,0,,,0,0.0,False,temporal_projection,temporal_projection.robustness_and_resilience,1,1,1,0,temporal_projection,,durable,False
status draft accepted superseded,3,AC15P,S5,quadgrams,status draft accepted superseded,4,,0,,,0,0.0,False,imagination_and_possibility,imagination_and_possibility.exploration_within_bounds,1,1,1,0,imagination_and_possibility,,draft,False
what influenced the answer,3,AC15P,S5,quadgrams,influenced answer,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
project brief accepted decisions,3,AC15P,S5,quadgrams,project brief accepted decisions,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
filters repo branch time,3,AC15P,S5,quadgrams,filters repo branch time,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
created_at last_validated_at repo branch,3,AC15P,S5,quadgrams,created_at last_validated_at repo branch,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
after n days sprints,3,AC15P,S5,quadgrams,after n days sprints,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
can t ship provenance,2,AC15P,S5,quadgrams,ship provenance,2,truth_and_fact,1,provenance,,0,0.0,False,practical_considerations_and_execution|surfacing|truth,practical_considerations_and_execution.action_and_execution|surfacing.hard_limit_refusal|truth.verification,3,3,2,1,practical_considerations_and_execution|truth,surfacing,can t|provenance|ship,False
decisions constraints verified outcomes,2,AC15P,S5,quadgrams,decisions constraints verified outcomes,4,truth_and_fact|practicality_and_feasibility,2,verified|constraints,,0,0.0,False,practical_considerations_and_execution|truth,practical_considerations_and_execution.constraints_and_tradeoffs|truth.verification,2,2,2,0,practical_considerations_and_execution|truth,,constrain|constraints|verif|verified,False
makes continuity mostly about,2,AC15P,S5,quadgrams,makes continuity mostly about,4,temporal_dynamics,1,continuity,continuity,1,0.25,False,hedging,hedging,1,1,0,1,,hedging,mostly,False
tend to make continuity,2,AC15P,S5,quadgrams,tend make continuity,3,temporal_dynamics,1,continuity,continuity,1,0.3333333333333333,False,hedging,hedging,1,1,0,1,,hedging,tend,False
constraint that steers everything,2,AC15P,S5,quadgrams,constraint steers everything,3,practicality_and_feasibility,1,constraint,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,constrain|constraint,False
time window branch artifact,2,AC15P,S5,quadgrams,time window branch artifact,4,temporal_dynamics,1,window,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,time window|window,False
possible paths symbols exist,2,AC15P,S5,quadgrams,possible paths symbols exist,4,imagination_and_possibility,1,possible,,0,0.0,False,imagination_and_possibility,imagination_and_possibility.exploration_within_bounds,1,1,1,0,imagination_and_possibility,,possibl|possible,False
artifact type time window,2,AC15P,S5,quadgrams,artifact type time window,4,temporal_dynamics,1,window,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,time window|window,False
type time window status,2,AC15P,S5,quadgrams,type time window status,4,temporal_dynamics,1,window,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,time window|window,False
should we depends on,2,AC15P,S5,quadgrams,should depends,2,,0,,,0,0.0,False,conditions,conditions,1,1,0,1,,conditions,depends|depends on,False
pointers to durable artifacts,2,AC15P,S5,quadgrams,pointers durable artifacts,3,,0,,,0,0.0,False,temporal_projection,temporal_projection.robustness_and_resilience,1,1,1,0,temporal_projection,,durable,False
can canonize a wrong,2,AC15P,S5,quadgrams,canonize wrong,2,,0,,,0,0.0,False,surfacing,surfacing.confrontation,1,1,0,1,,surfacing,wrong,False
depends on the architecture,2,AC15P,S5,quadgrams,depends architecture,2,,0,,,0,0.0,False,conditions,conditions,1,1,0,1,,conditions,depends|depends on,False
developer can t see,2,AC15P,S5,quadgrams,developer see,2,,0,,developer,1,0.5,False,surfacing,surfacing.hard_limit_refusal,1,1,0,1,,surfacing,can t,False
becomes stale if the,2,AC15P,S5,quadgrams,becomes stale,2,,0,,stale,1,0.5,False,temporal_projection,temporal_projection.decay_and_currency,1,1,1,0,temporal_projection,,stale,False
opaque or hard to,2,AC15P,S5,quadgrams,opaque hard,2,,0,,,0,0.0,False,surfacing,surfacing.friction_exposed,1,1,0,1,,surfacing,hard,False
as the codebase evolves,2,AC15P,S5,quadgrams,codebase evolves,2,,0,,codebase,1,0.5,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,evolv,False
visible fresh eyes vs,2,AC15P,S5,quadgrams,visible fresh eyes vs,4,,0,,fresh eyes,1,0.5,False,temporal_projection,temporal_projection.decay_and_currency,1,1,1,0,temporal_projection,,fresh,False
vectors over durable artifacts,2,AC15P,S5,quadgrams,vectors over durable artifacts,4,,0,,vector|vectors,2,0.25,False,temporal_projection,temporal_projection.robustness_and_resilience,1,1,1,0,temporal_projection,,durable,False
type text status draft,2,AC15P,S5,quadgrams,type text status draft,4,,0,,,0,0.0,False,imagination_and_possibility,imagination_and_possibility.exploration_within_bounds,1,1,1,0,imagination_and_possibility,,draft,False
text status draft accepted,2,AC15P,S5,quadgrams,text status draft accepted,4,,0,,,0,0.0,False,imagination_and_possibility,imagination_and_possibility.exploration_within_bounds,1,1,1,0,imagination_and_possibility,,draft,False
retrieval over durable artifacts,2,AC15P,S5,quadgrams,retrieval over durable artifacts,4,,0,,retrieval,1,0.25,False,temporal_projection,temporal_projection.robustness_and_resilience,1,1,1,0,temporal_projection,,durable,False
always show used context,2,AC15P,S5,quadgrams,always show used context,4,,0,,context,1,0.25,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,context,False
show used context with,2,AC15P,S5,quadgrams,show used context,3,,0,,context,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,context,False
used context with links,2,AC15P,S5,quadgrams,used context links,3,,0,,context,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,context,False
context with links dates,2,AC15P,S5,quadgrams,context links dates,3,,0,,context,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,context,False
retention access deletion audit,2,AC15P,S5,quadgrams,retention access deletion audit,4,,0,,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,audit,False
with hard filters repo,2,AC15P,S5,quadgrams,hard filters repo,3,,0,,,0,0.0,False,surfacing,surfacing.friction_exposed,1,1,0,1,,surfacing,hard,False
hard filters repo branch,2,AC15P,S5,quadgrams,hard filters repo branch,4,,0,,,0,0.0,False,surfacing,surfacing.friction_exposed,1,1,0,1,,surfacing,hard,False
n days sprints unless,2,AC15P,S5,quadgrams,n days sprints unless,4,,0,,,0,0.0,False,conditions,conditions,1,1,0,1,,conditions,unless,False
days sprints unless reaffirmed,2,AC15P,S5,quadgrams,days sprints unless reaffirmed,4,,0,,,0,0.0,False,conditions,conditions,1,1,0,1,,conditions,unless,False
the model toward prior,2,AC15P,S5,quadgrams,model toward prior,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
model toward prior framings,2,AC15P,S5,quadgrams,model toward prior framings,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
still valid after the,2,AC15P,S5,quadgrams,still valid after,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
metadata filters repo branch,2,AC15P,S5,quadgrams,metadata filters repo branch,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
see what influenced the,2,AC15P,S5,quadgrams,see influenced,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
run an a b,2,AC15P,S5,quadgrams,run b,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
an a b c,2,AC15P,S5,quadgrams,b c,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
eliminate re briefing without,2,AC15P,S5,quadgrams,eliminate briefing without,3,,0,,re briefing,1,0.3333333333333333,False,,,0,0,0,0,,,,True
can propose the exact,2,AC15P,S5,quadgrams,propose exact,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
when persistent memory is,2,AC15P,S5,quadgrams,persistent memory,2,,0,,memory,1,0.5,False,,,0,0,0,0,,,,True
issues runbooks postmortems rather,2,AC15P,S5,quadgrams,issues runbooks postmortems rather,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
runbooks postmortems rather than,2,AC15P,S5,quadgrams,runbooks postmortems rather than,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
file path commit hash,2,AC15P,S5,quadgrams,file path commit hash,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
memory project brief adr,2,AC15P,S5,quadgrams,memory project brief adr,4,,0,,memory,1,0.25,False,,,0,0,0,0,,,,True
project brief adr like,2,AC15P,S5,quadgrams,project brief adr like,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
brief adr like decisions,2,AC15P,S5,quadgrams,brief adr like decisions,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
vector lexical search over,2,AC15P,S5,quadgrams,vector lexical search over,4,,0,,vector,1,0.25,False,,,0,0,0,0,,,,True
issues runbooks postmortems selected,2,AC15P,S5,quadgrams,issues runbooks postmortems selected,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
auto mark needs review,2,AC15P,S5,quadgrams,auto mark needs review,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
before acting on old,2,AC15P,S5,quadgrams,before acting old,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
