ngram,count,system,scenario,level,content_words,content_token_count,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy
maintenance cost reduction vs,2,AC15,S1,quadgrams,maintenance cost reduction vs,4,practicality_and_feasibility,1,cost,,0,0.0,False
on schedule if novagrid,2,AC15,S1,quadgrams,schedule novagrid,2,practicality_and_feasibility,1,schedule,novagrid,1,0.5,False
schedule if novagrid can,2,AC15,S1,quadgrams,schedule novagrid,2,practicality_and_feasibility,1,schedule,novagrid,1,0.5,False
a week selection window,2,AC15,S1,quadgrams,week selection window,3,temporal_dynamics,1,window,,0,0.0,False
cost to maintain the,2,AC15,S1,quadgrams,cost maintain,2,practicality_and_feasibility,1,cost,,0,0.0,False
configurations logs performance data,2,AC15,S1,quadgrams,configurations logs performance data,4,truth_and_fact,1,data,,0,0.0,False
a phased notice to,2,AC15,S1,quadgrams,phased notice,2,temporal_dynamics,1,phased,,0,0.0,False
phased notice to proceed,2,AC15,S1,quadgrams,phased notice proceed,3,temporal_dynamics,1,phased,,0,0.0,False
a phased start and,2,AC15,S1,quadgrams,phased start,2,temporal_dynamics,1,phased,,0,0.0,False
and lock in risk,2,AC15,S1,quadgrams,lock risk,2,practicality_and_feasibility,1,risk,lock in,1,0.5,False
fewest external blockers civitas,2,AC15,S1,quadgrams,fewest external blockers civitas,4,practicality_and_feasibility,1,blockers,civitas,1,0.25,False
schedule exhibit with long,2,AC15,S1,quadgrams,schedule exhibit long,3,practicality_and_feasibility,1,schedule,,0,0.0,False
cost and complexity that,2,AC15,S1,quadgrams,cost complexity,2,practicality_and_feasibility,1,cost,,0,0.0,False
more predictable near term,2,AC15,S1,quadgrams,more predictable near term,4,temporal_dynamics,1,near term,,0,0.0,False
predictable near term opex,2,AC15,S1,quadgrams,predictable near term opex,4,temporal_dynamics,1,near term,,0,0.0,False
in documented formats transition,2,AC15,S1,quadgrams,documented formats transition,3,temporal_dynamics,1,transition,,0,0.0,False
documented formats transition assistance,2,AC15,S1,quadgrams,documented formats transition assistance,4,temporal_dynamics,1,transition,,0,0.0,False
formats transition assistance defined,2,AC15,S1,quadgrams,formats transition assistance defined,4,temporal_dynamics,1,transition,,0,0.0,False
controller lead time weeks,2,AC15,S1,quadgrams,controller lead time weeks,4,,0,,controller|lead time,2,0.75,True
vs their integrated system,2,AC15,S1,quadgrams,vs integrated system,3,,0,,integrated,1,0.3333333333333333,False
reported congestion improvements strong,2,AC15,S1,quadgrams,reported congestion improvements strong,4,,0,,congestion,1,0.25,False
congestion improvements strong references,2,AC15,S1,quadgrams,congestion improvements strong references,4,,0,,congestion,1,0.25,False
how much highway integration,2,AC15,S1,quadgrams,how much highway integration,4,,0,,highway,1,0.25,False
much highway integration is,2,AC15,S1,quadgrams,much highway integration,3,,0,,highway,1,0.3333333333333333,False
who performs the essential,2,AC15,S1,quadgrams,performs essential,2,,0,,,0,0.0,False
performs the essential infrastructure,2,AC15,S1,quadgrams,performs essential infrastructure,3,,0,,infrastructure|essential infrastructure,2,0.6666666666666666,False
infrastructure cloud review and,2,AC15,S1,quadgrams,infrastructure cloud review,3,,0,,cloud|infrastructure,2,0.6666666666666666,False
cloud review and what,2,AC15,S1,quadgrams,cloud review,2,,0,,cloud,1,0.5,False
their typical turnaround how,2,AC15,S1,quadgrams,typical turnaround how,3,,0,,,0,0.0,False
infrastructure cloud approval is,2,AC15,S1,quadgrams,infrastructure cloud approval,3,,0,,cloud|infrastructure,2,0.6666666666666666,False
civitas modular mitigates the,2,AC15,S1,quadgrams,civitas modular mitigates,3,,0,,civitas|modular,2,0.6666666666666666,False
award civitas modular with,2,AC15,S1,quadgrams,award civitas modular,3,,0,,civitas|modular,2,0.6666666666666666,False
ownership of timing plans,2,AC15,S1,quadgrams,ownership timing plans,3,,0,,,0,0.0,False
acceptance testing that includes,2,AC15,S1,quadgrams,acceptance testing includes,3,,0,,,0,0.0,False
inclusions exclusions to prevent,2,AC15,S1,quadgrams,inclusions exclusions prevent,3,,0,,,0,0.0,False
tightly integrated proprietary controllers,2,AC15,S1,quadgrams,tightly integrated proprietary controllers,4,,0,,controller|controllers|proprietary|integrated,4,0.75,True
fees 90k year adjustable,2,AC15,S1,quadgrams,fees 90k year adjustable,4,,0,,90k,1,0.25,False
for essential infrastructure hosting,2,AC15,S1,quadgrams,essential infrastructure hosting,3,,0,,infrastructure|essential infrastructure,2,0.6666666666666666,False
week lead times for,2,AC15,S1,quadgrams,week lead times,3,,0,,lead time|lead times,2,0.6666666666666666,False
lead times for proprietary,2,AC15,S1,quadgrams,lead times proprietary,3,,0,,proprietary|lead time|lead times,3,1.0,True
times for proprietary controllers,2,AC15,S1,quadgrams,times proprietary controllers,3,,0,,controller|controllers|proprietary,3,0.6666666666666666,False
with your signal supervisors,2,AC15,S1,quadgrams,signal supervisors,2,,0,,signal,1,0.5,False
month support horizon with,2,AC15,S1,quadgrams,month support horizon,3,,0,,,0,0.0,False
and proprietary central components,2,AC15,S1,quadgrams,proprietary central components,3,,0,,proprietary,1,0.3333333333333333,False
single points of failure,2,AC15,S1,quadgrams,single points failure,3,,0,,,0,0.0,False
lead times and approved,2,AC15,S1,quadgrams,lead times approved,3,,0,,lead time|lead times,2,0.6666666666666666,False
times and approved equivalents,2,AC15,S1,quadgrams,times approved equivalents,3,,0,,,0,0.0,False
down comms down bad,2,AC15,S1,quadgrams,down comms down bad,4,,0,,,0,0.0,False
comms down bad update,2,AC15,S1,quadgrams,comms down bad update,4,,0,,,0,0.0,False
even if you lean,2,AC15,S1,quadgrams,even lean,2,,0,,,0,0.0,False
and controller procurement details,2,AC15,S1,quadgrams,controller procurement details,3,,0,,controller|procurement,2,0.6666666666666666,False
standard controllers typically mean,2,AC15,S1,quadgrams,standard controllers typically mean,4,,0,,controller|controllers,2,0.25,False
you negotiate an extension,2,AC15,S1,quadgrams,negotiate extension,2,,0,,,0,0.0,False
ask both vendors to,2,AC15,S1,quadgrams,ask both vendors,3,,0,,vendor|vendors,2,0.3333333333333333,False
you must be able,2,AC15,S1,quadgrams,must able,2,,0,,,0,0.0,False
must be able to,2,AC15,S1,quadgrams,must able,2,,0,,,0,0.0,False
detour incident retiming workflow,2,AC15,S1,quadgrams,detour incident retiming workflow,4,,0,,,0,0.0,False
incident return to normal,2,AC15,S1,quadgrams,incident return normal,3,,0,,,0,0.0,False
is optimizing for high,2,AC15,S1,quadgrams,optimizing high,2,,0,,,0,0.0,False
normal day vs incident,2,AC15,S1,quadgrams,normal day vs incident,4,,0,,,0,0.0,False
day vs incident day,2,AC15,S1,quadgrams,day vs incident day,4,,0,,,0,0.0,False
operator workload under stress,2,AC15,S1,quadgrams,operator workload under stress,4,,0,,,0,0.0,False
emergency services input should,2,AC15,S1,quadgrams,emergency services input should,4,,0,,,0,0.0,False
central wan degradation during,2,AC15,S1,quadgrams,central wan degradation during,4,,0,,,0,0.0,False
wan degradation during the,2,AC15,S1,quadgrams,wan degradation during,3,,0,,,0,0.0,False
degradation during the incident,2,AC15,S1,quadgrams,degradation during incident,3,,0,,,0,0.0,False
controller procurement and spares,2,AC15,S1,quadgrams,controller procurement spares,3,,0,,controller|procurement,2,0.6666666666666666,False
tests tied to payment,2,AC15,S1,quadgrams,tests tied payment,3,,0,,,0,0.0,False
plans configs logs performance,2,AC15,S1,quadgrams,plans configs logs performance,4,,0,,,0,0.0,False
controller substitution rights pre,2,AC15,S1,quadgrams,controller substitution rights pre,4,,0,,controller,1,0.25,False
substitution rights pre approved,2,AC15,S1,quadgrams,substitution rights pre approved,4,,0,,,0,0.0,False
as the primary award,2,AC15,S1,quadgrams,primary award,2,,0,,,0,0.0,False
t look like you,2,AC15,S1,quadgrams,look like,2,,0,,,0,0.0,False
within a few business,2,AC15,S1,quadgrams,within few business,3,,0,,,0,0.0,False
a few business days,2,AC15,S1,quadgrams,few business days,3,,0,,,0,0.0,False
is permissible and doesn,2,AC15,S1,quadgrams,permissible doesn,2,,0,,,0,0.0,False
permissible and doesn t,2,AC15,S1,quadgrams,permissible doesn,2,,0,,,0,0.0,False
want to preserve leverage,2,AC15,S1,quadgrams,want preserve leverage,3,,0,,,0,0.0,False
on prem failover must,2,AC15,S1,quadgrams,prem failover must,3,,0,,on prem|failover,2,0.6666666666666666,False
recurring fees and defined,2,AC15,S1,quadgrams,recurring fees defined,3,,0,,recurring fee|recurring fees,2,0.6666666666666666,False
maintain the on prem,2,AC15,S1,quadgrams,maintain prem,2,,0,,on prem,1,0.5,False
it approved failover design,2,AC15,S1,quadgrams,approved failover design,3,,0,,failover,1,0.3333333333333333,False
timing plans configurations logs,2,AC15,S1,quadgrams,timing plans configurations logs,4,,0,,,0,0.0,False
plans configurations logs performance,2,AC15,S1,quadgrams,plans configurations logs performance,4,,0,,,0,0.0,False
degraded mode operations rollback,2,AC15,S1,quadgrams,degraded mode operations rollback,4,,0,,,0,0.0,False
clears dot s year,2,AC15,S1,quadgrams,clears dot year,3,,0,,dot,1,0.3333333333333333,False
automatically no week waiver,2,AC15,S1,quadgrams,automatically no week waiver,4,,0,,waiver,1,0.25,False
no week waiver gate,2,AC15,S1,quadgrams,no week waiver gate,4,,0,,waiver,1,0.25,False
down comms down rollback,2,AC15,S1,quadgrams,down comms down rollback,4,,0,,,0,0.0,False
outcome it approved failover,2,AC15,S1,quadgrams,outcome approved failover,3,,0,,failover,1,0.3333333333333333,False
at a fixed price,2,AC15,S1,quadgrams,fixed price,2,,0,,,0,0.0,False
with fewer external gates,2,AC15,S1,quadgrams,fewer external gates,3,,0,,,0,0.0,False
on prem failover works,2,AC15,S1,quadgrams,prem failover works,3,,0,,on prem|failover,2,0.6666666666666666,False
dot waiver it on,2,AC15,S1,quadgrams,dot waiver,2,,0,,dot|waiver,2,1.0,True
waiver it on prem,2,AC15,S1,quadgrams,waiver prem,2,,0,,on prem|waiver,2,1.0,True
it on prem failover,2,AC15,S1,quadgrams,prem failover,2,,0,,on prem|failover,2,1.0,True
calls focused on upgrades,2,AC15,S1,quadgrams,calls focused upgrades,3,,0,,,0,0.0,False
what softens judgment if,2,AC15,S1,quadgrams,softens judgment,2,,0,,,0,0.0,False
judgment if the failure,2,AC15,S1,quadgrams,judgment failure,2,,0,,,0,0.0,False
rollback from a bad,2,AC15,S1,quadgrams,rollback bad,2,,0,,,0,0.0,False
from a bad update,2,AC15,S1,quadgrams,bad update,2,,0,,,0,0.0,False
requires a week dot,2,AC15,S1,quadgrams,requires week dot,3,,0,,dot,1,0.3333333333333333,False
novagrid adds adjustable recurring,2,AC15,S1,quadgrams,novagrid adds adjustable recurring,4,,0,,novagrid,1,0.25,False
adds adjustable recurring cloud,2,AC15,S1,quadgrams,adds adjustable recurring cloud,4,,0,,cloud,1,0.25,False
obligations if the city,2,AC15,S1,quadgrams,obligations city,2,,0,,,0,0.0,False
make us wrong a,2,AC15,S1,quadgrams,make wrong,2,,0,,,0,0.0,False
make us wrong the,2,AC15,S1,quadgrams,make wrong,2,,0,,,0,0.0,False
the contract doesn t,2,AC15,S1,quadgrams,contract doesn,2,,0,,,0,0.0,False
contract doesn t allow,2,AC15,S1,quadgrams,contract doesn allow,3,,0,,,0,0.0,False
obligations and pricing acceptance,2,AC15,S1,quadgrams,obligations pricing acceptance,3,,0,,,0,0.0,False
lead items and vendor,2,AC15,S1,quadgrams,lead items vendor,3,,0,,vendor,1,0.3333333333333333,False
items and vendor controlled,2,AC15,S1,quadgrams,items vendor controlled,3,,0,,vendor,1,0.3333333333333333,False
and vendor controlled milestones,2,AC15,S1,quadgrams,vendor controlled milestones,3,,0,,vendor,1,0.3333333333333333,False
data ownership full export,7,AC15P,S1,quadgrams,data ownership full export,4,truth_and_fact,1,data,,0,0.0,False
it may be underestimated,7,AC15P,S1,quadgrams,may underestimated,2,,0,,,0,0.0,False
transition assistance clause pre,5,AC15P,S1,quadgrams,transition assistance clause pre,4,temporal_dynamics,1,transition,,0,0.0,False
assistance clause pre priced,5,AC15P,S1,quadgrams,assistance clause pre priced,4,,0,,,0,0.0,False
clause pre priced support,5,AC15P,S1,quadgrams,clause pre priced support,4,,0,,,0,0.0,False
a week award window,3,AC15P,S1,quadgrams,week award window,3,temporal_dynamics,1,window,,0,0.0,False
one failure council budget,3,AC15P,S1,quadgrams,one failure council budget,4,practicality_and_feasibility,1,budget,,0,0.0,False
failure council budget chair,3,AC15P,S1,quadgrams,failure council budget chair,4,practicality_and_feasibility,1,budget,,0,0.0,False
essential infrastructure hosting acceptability,3,AC15P,S1,quadgrams,essential infrastructure hosting acceptability,4,,0,,infrastructure|essential infrastructure,2,0.5,False
infrastructure hosting acceptability novagrid,3,AC15P,S1,quadgrams,infrastructure hosting acceptability novagrid,4,,0,,novagrid|infrastructure,2,0.5,False
critical path civitas integrated,3,AC15P,S1,quadgrams,critical path civitas integrated,4,,0,,civitas|integrated,2,0.5,False
exact controller models and,3,AC15P,S1,quadgrams,exact controller models,3,,0,,controller,1,0.3333333333333333,False
civitas year maintenance price,3,AC15P,S1,quadgrams,civitas year maintenance price,4,,0,,civitas,1,0.25,False
timing plans controller configs,3,AC15P,S1,quadgrams,timing plans controller configs,4,,0,,controller,1,0.25,False
by cloud approval and,3,AC15P,S1,quadgrams,cloud approval,2,,0,,cloud,1,0.5,False
run a time boxed,3,AC15P,S1,quadgrams,run time boxed,3,,0,,,0,0.0,False
proprietary hardware lock in,3,AC15P,S1,quadgrams,proprietary hardware lock,3,,0,,proprietary|lock in,2,0.6666666666666666,False
treat civitas modular as,3,AC15P,S1,quadgrams,treat civitas modular,3,,0,,civitas|modular,2,0.6666666666666666,False
civitas modular as a,3,AC15P,S1,quadgrams,civitas modular,2,,0,,civitas|modular,2,1.0,True
pre priced support if,3,AC15P,S1,quadgrams,pre priced support,3,,0,,,0,0.0,False
the modular standard controller,3,AC15P,S1,quadgrams,modular standard controller,3,,0,,controller|modular,2,0.6666666666666666,False
can t delay start,3,AC15P,S1,quadgrams,delay start,2,,0,,,0,0.0,False
likely narrative if there,3,AC15P,S1,quadgrams,likely narrative,2,,0,,,0,0.0,False
s a minor year,3,AC15P,S1,quadgrams,minor year,2,,0,,,0,0.0,False
year one failure council,3,AC15P,S1,quadgrams,year one failure council,4,,0,,,0,0.0,False
be judged that way,3,AC15P,S1,quadgrams,judged way,2,,0,,,0,0.0,False
what reduces the damage,3,AC15P,S1,quadgrams,reduces damage,2,,0,,,0,0.0,False
full export of configs,3,AC15P,S1,quadgrams,full export configs,3,,0,,,0,0.0,False
becomes a schedule risk,2,AC15P,S1,quadgrams,becomes schedule risk,3,practicality_and_feasibility,2,risk|schedule,,0,0.0,False
schedule risk regardless of,2,AC15P,S1,quadgrams,schedule risk regardless,3,practicality_and_feasibility,2,risk|schedule,,0,0.0,False
term cost continuity controls,2,AC15P,S1,quadgrams,term cost continuity controls,4,practicality_and_feasibility|temporal_dynamics,2,cost|continuity,,0,0.0,False
schedule risk we are,2,AC15P,S1,quadgrams,schedule risk,2,practicality_and_feasibility,2,risk|schedule,,0,0.0,False
logs detector data in,2,AC15P,S1,quadgrams,logs detector data,3,truth_and_fact,1,data,,0,0.0,False
access transition assistance clause,2,AC15P,S1,quadgrams,access transition assistance clause,4,temporal_dynamics,1,transition,,0,0.0,False
waiver friction essential infrastructure,2,AC15P,S1,quadgrams,waiver friction essential infrastructure,4,practicality_and_feasibility,1,friction,infrastructure|essential infrastructure|waiver,3,0.75,True
without punitive fees transition,2,AC15P,S1,quadgrams,without punitive fees transition,4,temporal_dynamics,1,transition,,0,0.0,False
punitive fees transition assistance,2,AC15P,S1,quadgrams,punitive fees transition assistance,4,temporal_dynamics,1,transition,,0,0.0,False
risk vendor responsiveness and,2,AC15P,S1,quadgrams,risk vendor responsiveness,3,practicality_and_feasibility,1,risk,vendor,1,0.3333333333333333,False
the week award constraint,2,AC15P,S1,quadgrams,week award constraint,3,practicality_and_feasibility,1,constraint,,0,0.0,False
we chose the option,2,AC15P,S1,quadgrams,chose option,2,imagination_and_possibility,1,option,,0,0.0,False
reduce schedule certainty and,2,AC15P,S1,quadgrams,reduce schedule certainty,3,practicality_and_feasibility,1,schedule,,0,0.0,False
schedule certainty and increase,2,AC15P,S1,quadgrams,schedule certainty increase,3,practicality_and_feasibility,1,schedule,,0,0.0,False
certainty and increase lifecycle,2,AC15P,S1,quadgrams,certainty increase lifecycle,3,temporal_dynamics,1,lifecycle,,0,0.0,False
migrates in the future,2,AC15P,S1,quadgrams,migrates future,2,temporal_dynamics,1,future,,0,0.0,False
have procurement legal confirm,2,AC15P,S1,quadgrams,have procurement legal confirm,4,truth_and_fact,1,confirm,procurement,1,0.25,False
possible iteration it required,2,AC15P,S1,quadgrams,possible iteration required,3,imagination_and_possibility,1,possible,,0,0.0,False
the probability of schedule,2,AC15P,S1,quadgrams,probability schedule,2,practicality_and_feasibility,1,schedule,,0,0.0,False
probability of schedule slip,2,AC15P,S1,quadgrams,probability schedule slip,3,practicality_and_feasibility,1,schedule,,0,0.0,False
t delay start constraint,2,AC15P,S1,quadgrams,delay start constraint,3,practicality_and_feasibility,1,constraint,,0,0.0,False
dependency inside a week,2,AC15P,S1,quadgrams,dependency inside week,3,practicality_and_feasibility,1,dependency,,0,0.0,False
window novagrid also triggers,2,AC15P,S1,quadgrams,window novagrid also triggers,4,temporal_dynamics,1,window,novagrid,1,0.25,False
risk stack for essential,2,AC15P,S1,quadgrams,risk stack essential,3,practicality_and_feasibility,1,risk,,0,0.0,False
approved substitutes data ownership,2,AC15P,S1,quadgrams,approved substitutes data ownership,4,truth_and_fact,1,data,,0,0.0,False
substitutes data ownership full,2,AC15P,S1,quadgrams,substitutes data ownership full,4,truth_and_fact,1,data,,0,0.0,False
city it security on,2,AC15P,S1,quadgrams,city security,2,,0,,,0,0.0,False
novagrid is years old,2,AC15P,S1,quadgrams,novagrid years old,3,,0,,novagrid,1,0.3333333333333333,False
requires a waiver package,2,AC15P,S1,quadgrams,requires waiver package,3,,0,,waiver,1,0.3333333333333333,False
deployment critical path civitas,2,AC15P,S1,quadgrams,deployment critical path civitas,4,,0,,civitas|deployment,2,0.5,False
uses proprietary controllers with,2,AC15P,S1,quadgrams,uses proprietary controllers,3,,0,,controller|controllers|proprietary,3,0.6666666666666666,False
proprietary controllers with week,2,AC15P,S1,quadgrams,proprietary controllers week,3,,0,,controller|controllers|proprietary,3,0.6666666666666666,False
controllers with week lead,2,AC15P,S1,quadgrams,controllers week lead,3,,0,,controller|controllers,2,0.3333333333333333,False
and commit to delivery,2,AC15P,S1,quadgrams,commit delivery,2,,0,,,0,0.0,False
commit to delivery dates,2,AC15P,S1,quadgrams,commit delivery dates,3,,0,,,0,0.0,False
pre priced support for,2,AC15P,S1,quadgrams,pre priced support,3,,0,,,0,0.0,False
priced support for migration,2,AC15P,S1,quadgrams,priced support migration,3,,0,,,0,0.0,False
lock in modular standard,2,AC15P,S1,quadgrams,lock modular standard,3,,0,,modular|lock in,2,0.6666666666666666,False
in modular standard controllers,2,AC15P,S1,quadgrams,modular standard controllers,3,,0,,controller|controllers|modular,3,0.6666666666666666,False
reference calls with at,2,AC15P,S1,quadgrams,reference calls,2,,0,,,0,0.0,False
calls with at least,2,AC15P,S1,quadgrams,calls least,2,,0,,,0,0.0,False
if city it security,2,AC15P,S1,quadgrams,city security,2,,0,,,0,0.0,False
controls fee escalation caps,2,AC15P,S1,quadgrams,controls fee escalation caps,4,,0,,,0,0.0,False
two quick questions to,2,AC15P,S1,quadgrams,two quick questions,3,,0,,,0,0.0,False
directly addresses the council,2,AC15P,S1,quadgrams,directly addresses council,3,,0,,,0,0.0,False
what we know vs,2,AC15P,S1,quadgrams,know vs,2,,0,,,0,0.0,False
we know vs what,2,AC15P,S1,quadgrams,know vs,2,,0,,,0,0.0,False
know vs what we,2,AC15P,S1,quadgrams,know vs,2,,0,,,0,0.0,False
s required cloud hosting,2,AC15P,S1,quadgrams,required cloud hosting,3,,0,,cloud,1,0.3333333333333333,False
inside a week award,2,AC15P,S1,quadgrams,inside week award,3,,0,,,0,0.0,False
is lock in prone,2,AC15P,S1,quadgrams,lock prone,2,,0,,lock in,1,0.5,False
must remain safe and,2,AC15P,S1,quadgrams,must remain safe,3,,0,,,0,0.0,False
remain safe and operate,2,AC15P,S1,quadgrams,remain safe operate,3,,0,,,0,0.0,False
safe and operate locally,2,AC15P,S1,quadgrams,safe operate locally,3,,0,,,0,0.0,False
standard controllers export rights,2,AC15P,S1,quadgrams,standard controllers export rights,4,,0,,controller|controllers,2,0.25,False
gated by cloud approval,2,AC15P,S1,quadgrams,gated cloud approval,3,,0,,cloud,1,0.3333333333333333,False
in short civitas is,2,AC15P,S1,quadgrams,short civitas,2,,0,,civitas,1,0.5,False
in short novagrid may,2,AC15P,S1,quadgrams,short novagrid may,3,,0,,novagrid,1,0.3333333333333333,False
supply chain and deployment,2,AC15P,S1,quadgrams,supply chain deployment,3,,0,,deployment|supply chain,2,1.0,True
plans time of day,2,AC15P,S1,quadgrams,plans time day,3,,0,,,0,0.0,False
if central is unreachable,2,AC15P,S1,quadgrams,central unreachable,2,,0,,,0,0.0,False
central is unreachable for,2,AC15P,S1,quadgrams,central unreachable,2,,0,,,0,0.0,False
at end of life,2,AC15P,S1,quadgrams,end life,2,,0,,,0,0.0,False
and month support cliff,2,AC15P,S1,quadgrams,month support cliff,3,,0,,,0,0.0,False
the state dot s,2,AC15P,S1,quadgrams,state dot,2,,0,,dot|state dot,2,1.0,True
state dot s year,2,AC15P,S1,quadgrams,state dot year,3,,0,,dot|state dot,2,0.6666666666666666,False
still flip the recommendation,2,AC15P,S1,quadgrams,still flip recommendation,3,,0,,,0,0.0,False
can approve novagrid s,2,AC15P,S1,quadgrams,approve novagrid,2,,0,,novagrid,1,0.5,False
written cloud posture from,2,AC15P,S1,quadgrams,written cloud posture,3,,0,,cloud,1,0.3333333333333333,False
cloud posture from it,2,AC15P,S1,quadgrams,cloud posture,2,,0,,cloud,1,0.5,False
posture from it security,2,AC15P,S1,quadgrams,posture security,2,,0,,,0,0.0,False
approve approve with conditions,2,AC15P,S1,quadgrams,approve approve conditions,3,,0,,,0,0.0,False
approve with conditions not,2,AC15P,S1,quadgrams,approve conditions,2,,0,,,0,0.0,False
capital and operating budgets,2,AC15P,S1,quadgrams,capital operating budgets,3,,0,,,0,0.0,False
and operating budgets are,2,AC15P,S1,quadgrams,operating budgets,2,,0,,,0,0.0,False
operating budgets are separate,2,AC15P,S1,quadgrams,operating budgets separate,3,,0,,,0,0.0,False
you ll need a,2,AC15P,S1,quadgrams,ll need,2,,0,,,0,0.0,False
prove it won t,2,AC15P,S1,quadgrams,prove won,2,,0,,,0,0.0,False
travel time reliability to,2,AC15P,S1,quadgrams,travel time reliability,3,,0,,,0,0.0,False
time reliability to hospitals,2,AC15P,S1,quadgrams,time reliability hospitals,3,,0,,,0,0.0,False
how to structure it,2,AC15P,S1,quadgrams,how structure,2,,0,,,0,0.0,False
ask emergency services to,2,AC15P,S1,quadgrams,ask emergency services,3,,0,,,0,0.0,False
ask engineering to define,2,AC15P,S1,quadgrams,ask engineering define,3,,0,,,0,0.0,False
the same incident drill,2,AC15P,S1,quadgrams,same incident drill,3,,0,,,0,0.0,False
are emergency services asking,2,AC15P,S1,quadgrams,emergency services asking,3,,0,,,0,0.0,False
emergency services asking for,2,AC15P,S1,quadgrams,emergency services asking,3,,0,,,0,0.0,False
services asking for signal,2,AC15P,S1,quadgrams,services asking signal,3,,0,,signal,1,0.3333333333333333,False
asking for signal preemption,2,AC15P,S1,quadgrams,asking signal preemption,3,,0,,signal,1,0.3333333333333333,False
without letting it override,2,AC15P,S1,quadgrams,without letting override,3,,0,,,0,0.0,False
to activate incident mode,2,AC15P,S1,quadgrams,activate incident mode,3,,0,,,0,0.0,False
ability to support detours,2,AC15P,S1,quadgrams,ability support detours,3,,0,,,0,0.0,False
separable from the signal,2,AC15P,S1,quadgrams,separable signal,2,,0,,signal,1,0.5,False
from the signal vendor,2,AC15P,S1,quadgrams,signal vendor,2,,0,,vendor|signal,2,1.0,True
that tends to favor,2,AC15P,S1,quadgrams,tends favor,2,,0,,,0,0.0,False
recurring cloud fees subject,2,AC15P,S1,quadgrams,recurring cloud fees subject,4,,0,,cloud,1,0.25,False
controller models and lead,2,AC15P,S1,quadgrams,controller models lead,3,,0,,controller,1,0.3333333333333333,False
models and lead times,2,AC15P,S1,quadgrams,models lead times,3,,0,,lead time|lead times,2,0.6666666666666666,False
ownership full export documented,2,AC15P,S1,quadgrams,ownership full export documented,4,,0,,,0,0.0,False
company track record is,2,AC15P,S1,quadgrams,company track record,3,,0,,,0,0.0,False
plans controller configs detector,2,AC15P,S1,quadgrams,plans controller configs detector,4,,0,,controller,1,0.25,False
controller configs detector mappings,2,AC15P,S1,quadgrams,controller configs detector mappings,4,,0,,controller,1,0.25,False
at no extra charge,2,AC15P,S1,quadgrams,no extra charge,3,,0,,,0,0.0,False
no punitive fees for,2,AC15P,S1,quadgrams,no punitive fees,3,,0,,,0,0.0,False
at least a cap,2,AC15P,S1,quadgrams,least cap,2,,0,,,0,0.0,False
council lock in sensitivity,2,AC15P,S1,quadgrams,council lock sensitivity,3,,0,,lock in,1,0.3333333333333333,False
because the modular configuration,2,AC15P,S1,quadgrams,because modular configuration,3,,0,,modular,1,0.3333333333333333,False
