ngram,count,system,scenario,level,content_words,content_token_count,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy
and talking points,2,AC15,S1,trigrams,talking points,2,,0,,,0,0.0,False
safe operations under,2,AC15,S1,trigrams,safe operations under,3,,0,,,0,0.0,False
modular mitigates the,2,AC15,S1,trigrams,modular mitigates,2,,0,,modular,1,0.5,False
how we prevent,2,AC15,S1,trigrams,how prevent,2,,0,,,0,0.0,False
caps escalators and,2,AC15,S1,trigrams,caps escalators,2,,0,,,0,0.0,False
parts standard controllers,2,AC15,S1,trigrams,parts standard controllers,3,,0,,controller|controllers,2,0.3333333333333333,False
approved equivalents spare,2,AC15,S1,trigrams,approved equivalents spare,3,,0,,,0,0.0,False
the contract terms,2,AC15,S1,trigrams,contract terms,2,,0,,,0,0.0,False
the award contract,2,AC15,S1,trigrams,award contract,2,,0,,,0,0.0,False
testing that includes,2,AC15,S1,trigrams,testing includes,2,,0,,,0,0.0,False
inclusions exclusions to,2,AC15,S1,trigrams,inclusions exclusions,2,,0,,,0,0.0,False
exclusions to prevent,2,AC15,S1,trigrams,exclusions prevent,2,,0,,,0,0.0,False
coordination with dot,2,AC15,S1,trigrams,coordination dot,2,,0,,dot,1,0.5,False
become an outage,2,AC15,S1,trigrams,become outage,2,,0,,,0,0.0,False
with required controls,2,AC15,S1,trigrams,required controls,2,,0,,,0,0.0,False
90k year adjustable,2,AC15,S1,trigrams,90k year adjustable,3,,0,,90k,1,0.3333333333333333,False
times for proprietary,2,AC15,S1,trigrams,times proprietary,2,,0,,proprietary,1,0.5,False
for proprietary controllers,2,AC15,S1,trigrams,proprietary controllers,2,,0,,controller|controllers|proprietary,3,1.0,True
more exposure to,2,AC15,S1,trigrams,more exposure,2,,0,,,0,0.0,False
less long run,2,AC15,S1,trigrams,less long run,3,,0,,,0,0.0,False
in degraded conditions,2,AC15,S1,trigrams,degraded conditions,2,,0,,,0,0.0,False
and after hours,2,AC15,S1,trigrams,after hours,2,,0,,,0,0.0,False
signal dark flash,2,AC15,S1,trigrams,signal dark flash,3,,0,,signal,1,0.3333333333333333,False
your signal supervisors,2,AC15,S1,trigrams,signal supervisors,2,,0,,signal,1,0.5,False
month support horizon,2,AC15,S1,trigrams,month support horizon,3,,0,,,0,0.0,False
support horizon with,2,AC15,S1,trigrams,support horizon,2,,0,,,0,0.0,False
net so far,2,AC15,S1,trigrams,net far,2,,0,,,0,0.0,False
and proprietary central,2,AC15,S1,trigrams,proprietary central,2,,0,,proprietary,1,0.5,False
now recommend civitas,2,AC15,S1,trigrams,now recommend civitas,3,,0,,civitas,1,0.3333333333333333,False
way standard controllers,2,AC15,S1,trigrams,way standard controllers,3,,0,,controller|controllers,2,0.3333333333333333,False
single points of,2,AC15,S1,trigrams,single points,2,,0,,,0,0.0,False
points of failure,2,AC15,S1,trigrams,points failure,2,,0,,,0,0.0,False
times and approved,2,AC15,S1,trigrams,times approved,2,,0,,,0,0.0,False
comms down bad,2,AC15,S1,trigrams,comms down bad,3,,0,,,0,0.0,False
down bad update,2,AC15,S1,trigrams,down bad update,3,,0,,,0,0.0,False
bad update rollback,2,AC15,S1,trigrams,bad update rollback,3,,0,,,0,0.0,False
appears to best,2,AC15,S1,trigrams,appears best,2,,0,,,0,0.0,False
controller procurement details,2,AC15,S1,trigrams,controller procurement details,3,,0,,controller|procurement,2,0.6666666666666666,False
becomes more important,2,AC15,S1,trigrams,becomes more important,3,,0,,,0,0.0,False
standard controllers typically,2,AC15,S1,trigrams,standard controllers typically,3,,0,,controller|controllers,2,0.3333333333333333,False
controllers typically mean,2,AC15,S1,trigrams,controllers typically mean,3,,0,,controller|controllers,2,0.3333333333333333,False
negotiate an extension,2,AC15,S1,trigrams,negotiate extension,2,,0,,,0,0.0,False
a defined escalation,2,AC15,S1,trigrams,defined escalation,2,,0,,,0,0.0,False
economic lock in,2,AC15,S1,trigrams,economic lock,2,,0,,lock in,1,0.5,False
costs blow up,2,AC15,S1,trigrams,costs blow up,3,,0,,,0,0.0,False
approved equivalents and,2,AC15,S1,trigrams,approved equivalents,2,,0,,,0,0.0,False
opex caps escalators,2,AC15,S1,trigrams,opex caps escalators,3,,0,,,0,0.0,False
change control staged,2,AC15,S1,trigrams,change control staged,3,,0,,,0,0.0,False
likely stronger in,2,AC15,S1,trigrams,likely stronger,2,,0,,,0,0.0,False
must be able,2,AC15,S1,trigrams,must able,2,,0,,,0,0.0,False
under essential infrastructure,2,AC15,S1,trigrams,under essential infrastructure,3,,0,,infrastructure|essential infrastructure,2,0.6666666666666666,False
detour incident retiming,2,AC15,S1,trigrams,detour incident retiming,3,,0,,,0,0.0,False
incident retiming workflow,2,AC15,S1,trigrams,incident retiming workflow,3,,0,,,0,0.0,False
contingent on passing,2,AC15,S1,trigrams,contingent passing,2,,0,,,0,0.0,False
incident return to,2,AC15,S1,trigrams,incident return,2,,0,,,0,0.0,False
the exact acceptance,2,AC15,S1,trigrams,exact acceptance,2,,0,,,0,0.0,False
optimizing for high,2,AC15,S1,trigrams,optimizing high,2,,0,,,0,0.0,False
get controllers spares,2,AC15,S1,trigrams,get controllers spares,3,,0,,controller|controllers,2,0.3333333333333333,False
a two mode,2,AC15,S1,trigrams,two mode,2,,0,,,0,0.0,False
normal day vs,2,AC15,S1,trigrams,normal day vs,3,,0,,,0,0.0,False
day vs incident,2,AC15,S1,trigrams,day vs incident,3,,0,,,0,0.0,False
operator workload under,2,AC15,S1,trigrams,operator workload under,3,,0,,,0,0.0,False
workload under stress,2,AC15,S1,trigrams,workload under stress,3,,0,,,0,0.0,False
services input should,2,AC15,S1,trigrams,services input should,3,,0,,,0,0.0,False
clear approval path,2,AC15,S1,trigrams,clear approval path,3,,0,,,0,0.0,False
incident mode capability,2,AC15,S1,trigrams,incident mode capability,3,,0,,,0,0.0,False
should push you,2,AC15,S1,trigrams,should push,2,,0,,,0,0.0,False
wan degradation during,2,AC15,S1,trigrams,wan degradation during,3,,0,,,0,0.0,False
degradation during the,2,AC15,S1,trigrams,degradation during,2,,0,,,0,0.0,False
deployable under your,2,AC15,S1,trigrams,deployable under,2,,0,,,0,0.0,False
opex is bounded,2,AC15,S1,trigrams,opex bounded,2,,0,,,0,0.0,False
has only years,2,AC15,S1,trigrams,has years,2,,0,,,0,0.0,False
procurement and spares,2,AC15,S1,trigrams,procurement spares,2,,0,,procurement,1,0.5,False
and contractual safeguards,2,AC15,S1,trigrams,contractual safeguards,2,,0,,,0,0.0,False
month support runway,2,AC15,S1,trigrams,month support runway,3,,0,,,0,0.0,False
post year pricing,2,AC15,S1,trigrams,post year pricing,3,,0,,,0,0.0,False
and contract language,2,AC15,S1,trigrams,contract language,2,,0,,,0,0.0,False
incident mode workflow,2,AC15,S1,trigrams,incident mode workflow,3,,0,,,0,0.0,False
substitution rights pre,2,AC15,S1,trigrams,substitution rights pre,3,,0,,,0,0.0,False
rights pre approved,2,AC15,S1,trigrams,rights pre approved,3,,0,,,0,0.0,False
less time for,2,AC15,S1,trigrams,less time,2,,0,,,0,0.0,False
the primary award,2,AC15,S1,trigrams,primary award,2,,0,,,0,0.0,False
novagrid remains technically,2,AC15,S1,trigrams,novagrid remains technically,3,,0,,novagrid,1,0.3333333333333333,False
within a few,2,AC15,S1,trigrams,within few,2,,0,,,0,0.0,False
a few business,2,AC15,S1,trigrams,few business,2,,0,,,0,0.0,False
few business days,2,AC15,S1,trigrams,few business days,3,,0,,,0,0.0,False
permissible and doesn,2,AC15,S1,trigrams,permissible doesn,2,,0,,,0,0.0,False
to preserve leverage,2,AC15,S1,trigrams,preserve leverage,2,,0,,,0,0.0,False
cloud first central,2,AC15,S1,trigrams,cloud first central,3,,0,,cloud,1,0.3333333333333333,False
field work comms,2,AC15,S1,trigrams,field work comms,3,,0,,,0,0.0,False
recurring cloud opex,2,AC15,S1,trigrams,recurring cloud opex,3,,0,,cloud,1,0.3333333333333333,False
hybrid failover costs,2,AC15,S1,trigrams,hybrid failover costs,3,,0,,failover,1,0.3333333333333333,False
prem failover must,2,AC15,S1,trigrams,prem failover must,3,,0,,failover,1,0.3333333333333333,False
failover must be,2,AC15,S1,trigrams,failover must,2,,0,,failover,1,0.5,False
local fail safe,2,AC15,S1,trigrams,local fail safe,3,,0,,,0,0.0,False
running safe plans,2,AC15,S1,trigrams,running safe plans,3,,0,,,0,0.0,False
including security controls,2,AC15,S1,trigrams,including security controls,3,,0,,,0,0.0,False
failover test as,2,AC15,S1,trigrams,failover test,2,,0,,failover,1,0.5,False
an acceptance milestone,2,AC15,S1,trigrams,acceptance milestone,2,,0,,,0,0.0,False
fees and defined,2,AC15,S1,trigrams,fees defined,2,,0,,,0,0.0,False
failover design and,2,AC15,S1,trigrams,failover design,2,,0,,failover,1,0.5,False
ready for submission,2,AC15,S1,trigrams,ready submission,2,,0,,,0,0.0,False
approved failover design,2,AC15,S1,trigrams,approved failover design,3,,0,,failover,1,0.3333333333333333,False
lock in controls,2,AC15,S1,trigrams,lock controls,2,,0,,lock in,1,0.5,False
commit to these,2,AC15,S1,trigrams,commit these,2,,0,,,0,0.0,False
timing plans configurations,2,AC15,S1,trigrams,timing plans configurations,3,,0,,,0,0.0,False
plans configurations logs,2,AC15,S1,trigrams,plans configurations logs,3,,0,,,0,0.0,False
configurations logs performance,2,AC15,S1,trigrams,configurations logs performance,3,,0,,,0,0.0,False
defined export formats,2,AC15,S1,trigrams,defined export formats,3,,0,,,0,0.0,False
clear inclusions exclusions,2,AC15,S1,trigrams,clear inclusions exclusions,3,,0,,,0,0.0,False
mode operations rollback,2,AC15,S1,trigrams,mode operations rollback,3,,0,,,0,0.0,False
step brief the,2,AC15,S1,trigrams,step brief,2,,0,,,0,0.0,False
the added dot,2,AC15,S1,trigrams,added dot,2,,0,,dot,1,0.5,False
automatically no week,2,AC15,S1,trigrams,automatically no week,3,,0,,,0,0.0,False
no week waiver,2,AC15,S1,trigrams,no week waiver,3,,0,,waiver,1,0.3333333333333333,False
week waiver gate,2,AC15,S1,trigrams,week waiver gate,3,,0,,waiver,1,0.3333333333333333,False
rollback and incident,2,AC15,S1,trigrams,rollback incident,2,,0,,,0,0.0,False
mobilization design inventory,2,AC15,S1,trigrams,mobilization design inventory,3,,0,,,0,0.0,False
comms down rollback,2,AC15,S1,trigrams,comms down rollback,3,,0,,,0,0.0,False
dot it requirements,2,AC15,S1,trigrams,dot requirements,2,,0,,dot,1,0.5,False
and time box,2,AC15,S1,trigrams,time box,2,,0,,,0,0.0,False
outcome it approved,2,AC15,S1,trigrams,outcome approved,2,,0,,,0,0.0,False
a fixed price,2,AC15,S1,trigrams,fixed price,2,,0,,,0,0.0,False
without looking like,2,AC15,S1,trigrams,without looking like,3,,0,,,0,0.0,False
dot waiver outcome,2,AC15,S1,trigrams,dot waiver outcome,3,,0,,dot|waiver,2,0.6666666666666666,False
immediately with mobilization,2,AC15,S1,trigrams,immediately mobilization,2,,0,,,0,0.0,False
substitution rights and,2,AC15,S1,trigrams,substitution rights,2,,0,,,0,0.0,False
vendor only changes,2,AC15,S1,trigrams,vendor changes,2,,0,,vendor,1,0.5,False
day performance high,2,AC15,S1,trigrams,day performance high,3,,0,,,0,0.0,False
detour incident timing,2,AC15,S1,trigrams,detour incident timing,3,,0,,,0,0.0,False
dark flash unexpectedly,2,AC15,S1,trigrams,dark flash unexpectedly,3,,0,,,0,0.0,False
degraded mode acceptance,2,AC15,S1,trigrams,degraded mode acceptance,3,,0,,,0,0.0,False
prem failover works,2,AC15,S1,trigrams,prem failover works,3,,0,,failover,1,0.3333333333333333,False
before broad rollout,2,AC15,S1,trigrams,before broad rollout,3,,0,,rollout,1,0.3333333333333333,False
vs third party,2,AC15,S1,trigrams,vs third party,3,,0,,,0,0.0,False
you chose civitas,2,AC15,S1,trigrams,chose civitas,2,,0,,civitas,1,0.5,False
default expectation this,2,AC15,S1,trigrams,default expectation,2,,0,,,0,0.0,False
what softens judgment,2,AC15,S1,trigrams,softens judgment,2,,0,,,0,0.0,False
softens judgment if,2,AC15,S1,trigrams,softens judgment,2,,0,,,0,0.0,False
what hardens judgment,2,AC15,S1,trigrams,hardens judgment,2,,0,,,0,0.0,False
measured rto rpo,2,AC15,S1,trigrams,measured rto rpo,3,,0,,,0,0.0,False
dot it gates,2,AC15,S1,trigrams,dot gates,2,,0,,dot,1,0.5,False
start and compress,2,AC15,S1,trigrams,start compress,2,,0,,,0,0.0,False
novagrid adds adjustable,2,AC15,S1,trigrams,novagrid adds adjustable,3,,0,,novagrid,1,0.3333333333333333,False
adds adjustable recurring,2,AC15,S1,trigrams,adds adjustable recurring,3,,0,,,0,0.0,False
more predictable near,2,AC15,S1,trigrams,more predictable near,3,,0,,,0,0.0,False
the contract doesn,2,AC15,S1,trigrams,contract doesn,2,,0,,,0,0.0,False
contract doesn t,2,AC15,S1,trigrams,contract doesn,2,,0,,,0,0.0,False
doesn t allow,2,AC15,S1,trigrams,doesn allow,2,,0,,,0,0.0,False
spare delivery dates,2,AC15,S1,trigrams,spare delivery dates,3,,0,,,0,0.0,False
acceptance tests are,2,AC15,S1,trigrams,acceptance tests,2,,0,,,0,0.0,False
obligations and pricing,2,AC15,S1,trigrams,obligations pricing,2,,0,,,0,0.0,False
and pricing acceptance,2,AC15,S1,trigrams,pricing acceptance,2,,0,,,0,0.0,False
central comms loss,2,AC15,S1,trigrams,central comms loss,3,,0,,,0,0.0,False
items and vendor,2,AC15,S1,trigrams,items vendor,2,,0,,vendor,1,0.5,False
and vendor controlled,2,AC15,S1,trigrams,vendor controlled,2,,0,,vendor,1,0.5,False
terms must have,2,AC15,S1,trigrams,terms must have,3,,0,,,0,0.0,False
data ownership full,7,AC15P,S1,trigrams,data ownership full,3,truth_and_fact,1,data,,0,0.0,False
may be underestimated,7,AC15P,S1,trigrams,may underestimated,2,,0,,,0,0.0,False
assistance clause pre,5,AC15P,S1,trigrams,assistance clause pre,3,,0,,,0,0.0,False
clause pre priced,5,AC15P,S1,trigrams,clause pre priced,3,,0,,,0,0.0,False
pre priced support,5,AC15P,S1,trigrams,pre priced support,3,,0,,,0,0.0,False
modular standard controller,5,AC15P,S1,trigrams,modular standard controller,3,,0,,controller|modular,2,0.6666666666666666,False
city it security,4,AC15P,S1,trigrams,city security,2,,0,,,0,0.0,False
remain safe and,4,AC15P,S1,trigrams,remain safe,2,,0,,,0,0.0,False
week award window,3,AC15P,S1,trigrams,week award window,3,temporal_dynamics,1,window,,0,0.0,False
schedule slip or,3,AC15P,S1,trigrams,schedule slip,2,practicality_and_feasibility,1,schedule,,0,0.0,False
total operating cost,3,AC15P,S1,trigrams,total operating cost,3,practicality_and_feasibility,1,cost,,0,0.0,False
under your constraints,3,AC15P,S1,trigrams,under constraints,2,practicality_and_feasibility,1,constraints,,0,0.0,False
failure council budget,3,AC15P,S1,trigrams,failure council budget,3,practicality_and_feasibility,1,budget,,0,0.0,False
infrastructure hosting acceptability,3,AC15P,S1,trigrams,infrastructure hosting acceptability,3,,0,,infrastructure,1,0.3333333333333333,False
hosting acceptability novagrid,3,AC15P,S1,trigrams,hosting acceptability novagrid,3,,0,,novagrid,1,0.3333333333333333,False
critical path civitas,3,AC15P,S1,trigrams,critical path civitas,3,,0,,civitas,1,0.3333333333333333,False
path civitas integrated,3,AC15P,S1,trigrams,path civitas integrated,3,,0,,civitas|integrated,2,0.6666666666666666,False
reference calls with,3,AC15P,S1,trigrams,reference calls,2,,0,,,0,0.0,False
two quick questions,3,AC15P,S1,trigrams,two quick questions,3,,0,,,0,0.0,False
inside a week,3,AC15P,S1,trigrams,inside week,2,,0,,,0,0.0,False
a week award,3,AC15P,S1,trigrams,week award,2,,0,,,0,0.0,False
city owns all,3,AC15P,S1,trigrams,city owns all,3,,0,,,0,0.0,False
plans controller configs,3,AC15P,S1,trigrams,plans controller configs,3,,0,,controller,1,0.3333333333333333,False
pre approved substitutions,3,AC15P,S1,trigrams,pre approved substitutions,3,,0,,,0,0.0,False
cpi linked or,3,AC15P,S1,trigrams,cpi linked,2,,0,,,0,0.0,False
by cloud approval,3,AC15P,S1,trigrams,cloud approval,2,,0,,cloud,1,0.5,False
travel time reliability,3,AC15P,S1,trigrams,travel time reliability,3,,0,,,0,0.0,False
run a time,3,AC15P,S1,trigrams,run time,2,,0,,,0,0.0,False
proprietary hardware lock,3,AC15P,S1,trigrams,proprietary hardware lock,3,,0,,proprietary,1,0.3333333333333333,False
treat civitas modular,3,AC15P,S1,trigrams,treat civitas modular,3,,0,,civitas|modular,2,0.6666666666666666,False
delivery commitments and,3,AC15P,S1,trigrams,delivery commitments,2,,0,,,0,0.0,False
incident time benefits,3,AC15P,S1,trigrams,incident time benefits,3,,0,,,0,0.0,False
priced support if,3,AC15P,S1,trigrams,priced support,2,,0,,,0,0.0,False
a portability package,3,AC15P,S1,trigrams,portability package,2,,0,,,0,0.0,False
the modular standard,3,AC15P,S1,trigrams,modular standard,2,,0,,modular,1,0.5,False
t delay start,3,AC15P,S1,trigrams,delay start,2,,0,,,0,0.0,False
i m treating,3,AC15P,S1,trigrams,i m treating,3,,0,,,0,0.0,False
one failure council,3,AC15P,S1,trigrams,one failure council,3,,0,,,0,0.0,False
judged that way,3,AC15P,S1,trigrams,judged way,2,,0,,,0,0.0,False
reduces the damage,3,AC15P,S1,trigrams,reduces damage,2,,0,,,0,0.0,False
benefit of doubt,3,AC15P,S1,trigrams,benefit doubt,2,,0,,,0,0.0,False
pre approved substitutes,3,AC15P,S1,trigrams,pre approved substitutes,3,,0,,,0,0.0,False
schedule risk regardless,2,AC15P,S1,trigrams,schedule risk regardless,3,practicality_and_feasibility,2,risk|schedule,,0,0.0,False
cost continuity controls,2,AC15P,S1,trigrams,cost continuity controls,3,practicality_and_feasibility|temporal_dynamics,2,cost|continuity,,0,0.0,False
flexibility exit risk,2,AC15P,S1,trigrams,flexibility exit risk,3,practicality_and_feasibility|imagination_and_possibility,2,risk|flexibility,,0,0.0,False
schedule risk we,2,AC15P,S1,trigrams,schedule risk,2,practicality_and_feasibility,2,risk|schedule,,0,0.0,False
avoidable schedule risk,2,AC15P,S1,trigrams,avoidable schedule risk,3,practicality_and_feasibility,2,risk|schedule,,0,0.0,False
logs detector data,2,AC15P,S1,trigrams,logs detector data,3,truth_and_fact,1,data,,0,0.0,False
detector data in,2,AC15P,S1,trigrams,detector data,2,truth_and_fact,1,data,,0,0.0,False
access transition assistance,2,AC15P,S1,trigrams,access transition assistance,3,temporal_dynamics,1,transition,,0,0.0,False
waiver friction essential,2,AC15P,S1,trigrams,waiver friction essential,3,practicality_and_feasibility,1,friction,waiver,1,0.3333333333333333,False
friction essential infrastructure,2,AC15P,S1,trigrams,friction essential infrastructure,3,practicality_and_feasibility,1,friction,infrastructure|essential infrastructure,2,0.6666666666666666,False
requiring data export,2,AC15P,S1,trigrams,requiring data export,3,truth_and_fact,1,data,,0,0.0,False
punitive fees transition,2,AC15P,S1,trigrams,punitive fees transition,3,temporal_dynamics,1,transition,,0,0.0,False
fees transition assistance,2,AC15P,S1,trigrams,fees transition assistance,3,temporal_dynamics,1,transition,,0,0.0,False
operating cost controls,2,AC15P,S1,trigrams,operating cost controls,3,practicality_and_feasibility,1,cost,,0,0.0,False
governance and schedule,2,AC15P,S1,trigrams,governance schedule,2,practicality_and_feasibility,1,schedule,,0,0.0,False
risk vendor responsiveness,2,AC15P,S1,trigrams,risk vendor responsiveness,3,practicality_and_feasibility,1,risk,vendor,1,0.3333333333333333,False
the leading option,2,AC15P,S1,trigrams,leading option,2,imagination_and_possibility,1,option,,0,0.0,False
a risk managed,2,AC15P,S1,trigrams,risk managed,2,practicality_and_feasibility,1,risk,,0,0.0,False
