ngram,count,system,scenario,level,content_words,content_token_count,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy
you provide redundancy,3,AC15,S3,trigrams,provide redundancy,2,,0,,,0,0.0,False
max time to,3,AC15,S3,trigrams,max time,2,,0,,,0,0.0,False
series b condition,3,AC15,S3,trigrams,series b condition,3,,0,,series b,1,0.6666666666666666,False
cost of disruption,2,AC15,S3,trigrams,cost disruption,2,practicality_and_feasibility|temporal_dynamics,2,cost|disruption,,0,0.0,False
reliable detection mitigation,2,AC15,S3,trigrams,reliable detection mitigation,3,truth_and_fact|practicality_and_feasibility,2,reliable|mitigation,,0,0.0,False
unreliable before you,2,AC15,S3,trigrams,unreliable before,2,truth_and_fact,1,unreliable,,0,0.0,False
a more robust,2,AC15,S3,trigrams,more robust,2,temporal_dynamics,1,robust,,0,0.0,False
more robust nav,2,AC15,S3,trigrams,more robust nav,3,temporal_dynamics,1,robust,,0,0.0,False
robust nav mode,2,AC15,S3,trigrams,robust nav mode,3,temporal_dynamics,1,robust,,0,0.0,False
constrained launch parallel,2,AC15,S3,trigrams,constrained launch parallel,3,practicality_and_feasibility,1,constrained,launch,1,0.3333333333333333,False
de risked execution,2,AC15,S3,trigrams,de risked execution,3,practicality_and_feasibility,1,execution,,0,0.0,False
risked execution not,2,AC15,S3,trigrams,risked execution,2,practicality_and_feasibility,1,execution,,0,0.0,False
shielding prototype validated,2,AC15,S3,trigrams,shielding prototype validated,3,imagination_and_possibility,1,prototype,shielding,1,0.3333333333333333,False
prototype validated evt,2,AC15,S3,trigrams,prototype validated evt,3,imagination_and_possibility,1,prototype,,0,0.0,False
credible worst case,2,AC15,S3,trigrams,credible worst case,3,truth_and_fact,1,credible,,0,0.0,False
sla commissioning phase,2,AC15,S3,trigrams,sla commissioning phase,3,temporal_dynamics,1,phase,,0,0.0,False
detection proactive mitigation,2,AC15,S3,trigrams,detection proactive mitigation,3,practicality_and_feasibility,1,mitigation,,0,0.0,False
the near term,2,AC15,S3,trigrams,near term,2,temporal_dynamics,1,near term,,0,0.0,False
if zones shift,2,AC15,S3,trigrams,zones shift,2,temporal_dynamics,1,shift,,0,0.0,False
claims are truthful,2,AC15,S3,trigrams,claims truthful,2,truth_and_fact,1,claims,,0,0.0,False
rev b timeline,2,AC15,S3,trigrams,rev b timeline,3,practicality_and_feasibility,1,timeline,,0,0.0,False
penalty schedule expected,2,AC15,S3,trigrams,penalty schedule expected,3,practicality_and_feasibility,1,schedule,,0,0.0,False
public claims no,2,AC15,S3,trigrams,public claims no,3,truth_and_fact,1,claims,,0,0.0,False
market window without,2,AC15,S3,trigrams,market window without,3,temporal_dynamics,1,window,,0,0.0,False
window without sacrificing,2,AC15,S3,trigrams,window without sacrificing,3,temporal_dynamics,1,window,,0,0.0,False
controls software constraints,2,AC15,S3,trigrams,controls software constraints,3,practicality_and_feasibility,1,constraints,,0,0.0,False
nav uncertainty and,2,AC15,S3,trigrams,nav uncertainty,2,truth_and_fact,1,uncertainty,,0,0.0,False
constrained launch path,2,AC15,S3,trigrams,constrained launch path,3,practicality_and_feasibility,1,constrained,launch,1,0.3333333333333333,False
rev b execution,2,AC15,S3,trigrams,rev b execution,3,practicality_and_feasibility,1,execution,,0,0.0,False
verification bench emi,2,AC15,S3,trigrams,verification bench emi,3,truth_and_fact,1,verification,,0,0.0,False
envelope that makes,2,AC15,S3,trigrams,envelope makes,2,,0,,,0,0.0,False
flights day in,2,AC15,S3,trigrams,flights day,2,,0,,flight,1,0.0,False
magnetic interference conditions,2,AC15,S3,trigrams,magnetic interference conditions,3,,0,,interference|magnetic,2,0.6666666666666666,False
landing loiter footprint,2,AC15,S3,trigrams,landing loiter footprint,3,,0,,,0,0.0,False
a clearly bounded,2,AC15,S3,trigrams,clearly bounded,2,,0,,,0,0.0,False
clearly bounded operating,2,AC15,S3,trigrams,clearly bounded operating,3,,0,,,0,0.0,False
the next years,2,AC15,S3,trigrams,next years,2,,0,,,0,0.0,False
launch parallel hardware,2,AC15,S3,trigrams,launch parallel hardware,3,,0,,launch,1,0.3333333333333333,False
flights in supported,2,AC15,S3,trigrams,flights supported,2,,0,,flight,1,0.0,False
in supported environments,2,AC15,S3,trigrams,supported environments,2,,0,,,0,0.0,False
you ship within,2,AC15,S3,trigrams,ship within,2,,0,,,0,0.0,False
ship within an,2,AC15,S3,trigrams,ship within,2,,0,,,0,0.0,False
tied to hardware,2,AC15,S3,trigrams,tied hardware,2,,0,,,0,0.0,False
restructure the launch,2,AC15,S3,trigrams,restructure launch,2,,0,,launch,1,0.5,False
enforce a supported,2,AC15,S3,trigrams,enforce supported,2,,0,,,0,0.0,False
measured event rate,2,AC15,S3,trigrams,measured event rate,3,,0,,,0,0.0,False
press release vs,2,AC15,S3,trigrams,press release vs,3,,0,,,0,0.0,False
supported envelope not,2,AC15,S3,trigrams,supported envelope,2,,0,,,0,0.0,False
for mission disrupting,2,AC15,S3,trigrams,mission disrupting,2,,0,,,0,0.0,False
mission disrupting events,2,AC15,S3,trigrams,mission disrupting events,3,,0,,,0,0.0,False
events recovery time,2,AC15,S3,trigrams,events recovery time,3,,0,,,0,0.0,False
recovery time distribution,2,AC15,S3,trigrams,recovery time distribution,3,,0,,,0,0.0,False
time distribution p50,2,AC15,S3,trigrams,time distribution p50,3,,0,,,0,0.0,False
distribution p50 p95,2,AC15,S3,trigrams,distribution p50 p95,3,,0,,,0,0.0,False
zones comms procedures,2,AC15,S3,trigrams,zones comms procedures,3,,0,,,0,0.0,False
accountable technical owners,2,AC15,S3,trigrams,accountable technical owners,3,,0,,,0,0.0,False
delay bridge loan,2,AC15,S3,trigrams,delay bridge loan,3,,0,,bridge loan,1,0.6666666666666666,False
ruin ruin happens,2,AC15,S3,trigrams,ruin ruin happens,3,,0,,,0,0.0,False
ruin happens if,2,AC15,S3,trigrams,ruin happens,2,,0,,,0,0.0,False
happens if any,2,AC15,S3,trigrams,happens any,2,,0,,,0,0.0,False
of these become,2,AC15,S3,trigrams,these become,2,,0,,,0,0.0,False
these become likely,2,AC15,S3,trigrams,these become likely,3,,0,,,0,0.0,False
supply chain delays,2,AC15,S3,trigrams,supply chain delays,3,,0,,,0,0.0,False
roadmap slip you,2,AC15,S3,trigrams,roadmap slip,2,,0,,,0,0.0,False
even without crashes,2,AC15,S3,trigrams,even without crashes,3,,0,,,0,0.0,False
probability weighted ruin,2,AC15,S3,trigrams,probability weighted ruin,3,,0,,,0,0.0,False
forced sale or,2,AC15,S3,trigrams,forced sale,2,,0,,,0,0.0,False
loss of control,2,AC15,S3,trigrams,loss control,2,,0,,,0,0.0,False
control loss default,2,AC15,S3,trigrams,control loss default,3,,0,,,0,0.0,False
board control rights,2,AC15,S3,trigrams,board control rights,3,,0,,board,1,0.3333333333333333,False
supply chain slips,2,AC15,S3,trigrams,supply chain slips,3,,0,,,0,0.0,False
can become reckless,2,AC15,S3,trigrams,become reckless,2,,0,,,0,0.0,False
validated evt dvt,2,AC15,S3,trigrams,validated evt dvt,3,,0,,,0,0.0,False
enough to avoid,2,AC15,S3,trigrams,enough avoid,2,,0,,,0,0.0,False
a financing strategy,2,AC15,S3,trigrams,financing strategy,2,,0,,,0,0.0,False
financing strategy that,2,AC15,S3,trigrams,financing strategy,2,,0,,,0,0.0,False
becomes reckless when,2,AC15,S3,trigrams,becomes reckless,2,,0,,,0,0.0,False
bound the failure,2,AC15,S3,trigrams,bound failure,2,,0,,,0,0.0,False
which single term,2,AC15,S3,trigrams,single term,2,,0,,,0,0.0,False
and site specific,2,AC15,S3,trigrams,site specific,2,,0,,,0,0.0,False
high interference exposure,2,AC15,S3,trigrams,high interference exposure,3,,0,,interference,1,0.3333333333333333,False
severity based on,2,AC15,S3,trigrams,severity based,2,,0,,,0,0.0,False
safety hover slow,2,AC15,S3,trigrams,safety hover slow,3,,0,,hover|safety hover,2,0.6666666666666666,False
detect early enough,2,AC15,S3,trigrams,detect early enough,3,,0,,,0,0.0,False
known safe landing,2,AC15,S3,trigrams,known safe landing,3,,0,,,0,0.0,False
where any landing,2,AC15,S3,trigrams,where any landing,3,,0,,,0,0.0,False
the engineering team,2,AC15,S3,trigrams,engineering team,2,,0,,,0,0.0,False
a page model,2,AC15,S3,trigrams,page model,2,,0,,,0,0.0,False
and p ruin,2,AC15,S3,trigrams,p ruin,2,,0,,,0,0.0,False
p ruin via,2,AC15,S3,trigrams,p ruin via,3,,0,,,0,0.0,False
if they leave,2,AC15,S3,trigrams,they leave,2,,0,,,0,0.0,False
or forced sale,2,AC15,S3,trigrams,forced sale,2,,0,,,0,0.0,False
i ll map,2,AC15,S3,trigrams,i ll map,3,,0,,,0,0.0,False
reference customer failure,2,AC15,S3,trigrams,reference customer failure,3,,0,,,0,0.0,False
the exact sla,2,AC15,S3,trigrams,exact sla,2,,0,,,0,0.0,False
day mttr if,2,AC15,S3,trigrams,day mttr,2,,0,,,0,0.0,False
such that service,2,AC15,S3,trigrams,such service,2,,0,,,0,0.0,False
service level uptime,2,AC15,S3,trigrams,service level uptime,3,,0,,,0,0.0,False
uptime is met,2,AC15,S3,trigrams,uptime met,2,,0,,,0,0.0,False
a penalty sla,2,AC15,S3,trigrams,penalty sla,2,,0,,,0,0.0,False
explicit emi magnetic,2,AC15,S3,trigrams,explicit emi magnetic,3,,0,,magnetic,1,0.3333333333333333,False
emi magnetic exclusions,2,AC15,S3,trigrams,emi magnetic exclusions,3,,0,,magnetic,1,0.3333333333333333,False
while kpis are,2,AC15,S3,trigrams,while kpis,2,,0,,,0,0.0,False
fleet availability not,2,AC15,S3,trigrams,fleet availability,2,,0,,fleet,1,0.5,False
mission completion if,2,AC15,S3,trigrams,mission completion,2,,0,,,0,0.0,False
cheaper than penalties,2,AC15,S3,trigrams,cheaper than penalties,3,,0,,,0,0.0,False
than penalties reputational,2,AC15,S3,trigrams,than penalties reputational,3,,0,,,0,0.0,False
originally described geofence,2,AC15,S3,trigrams,originally described geofence,3,,0,,geofence,1,0.3333333333333333,False
a high visibility,2,AC15,S3,trigrams,high visibility,2,,0,,,0,0.0,False
compute expected penalty,2,AC15,S3,trigrams,compute expected penalty,3,,0,,,0,0.0,False
sorties day and,2,AC15,S3,trigrams,sorties day,2,,0,,,0,0.0,False
day and mttr,2,AC15,S3,trigrams,day mttr,2,,0,,,0,0.0,False
to hardware rev,2,AC15,S3,trigrams,hardware rev,2,,0,,,0,0.0,False
won t amend,2,AC15,S3,trigrams,won amend,2,,0,,,0,0.0,False
the sla uptime,2,AC15,S3,trigrams,sla uptime,2,,0,,,0,0.0,False
sla uptime definition,2,AC15,S3,trigrams,sla uptime definition,3,,0,,,0,0.0,False
uptime definition and,2,AC15,S3,trigrams,uptime definition,2,,0,,,0,0.0,False
definition and penalty,2,AC15,S3,trigrams,definition penalty,2,,0,,,0,0.0,False
expected sorties day,2,AC15,S3,trigrams,expected sorties day,3,,0,,,0,0.0,False
a commissioning stabilization,2,AC15,S3,trigrams,commissioning stabilization,2,,0,,,0,0.0,False
stabilization period with,2,AC15,S3,trigrams,stabilization period,2,,0,,,0,0.0,False
safety landings until,2,AC15,S3,trigrams,safety landings until,3,,0,,,0,0.0,False
landings until rev,2,AC15,S3,trigrams,landings until rev,3,,0,,,0,0.0,False
sla measured on,2,AC15,S3,trigrams,sla measured,2,,0,,,0,0.0,False
deliver service by,2,AC15,S3,trigrams,deliver service,2,,0,,,0,0.0,False
spares fast swap,2,AC15,S3,trigrams,spares fast swap,3,,0,,,0,0.0,False
safety landing is,2,AC15,S3,trigrams,safety landing,2,,0,,,0,0.0,False
while launching elsewhere,2,AC15,S3,trigrams,while launching elsewhere,3,,0,,launch,1,0.0,False
number is nontrivial,2,AC15,S3,trigrams,number nontrivial,2,,0,,,0,0.0,False
t guarantee geofence,2,AC15,S3,trigrams,guarantee geofence,2,,0,,geofence,1,0.5,False
guarantee geofence coverage,2,AC15,S3,trigrams,guarantee geofence coverage,3,,0,,geofence,1,0.3333333333333333,False
runtime detection proactive,2,AC15,S3,trigrams,runtime detection proactive,3,,0,,,0,0.0,False
monitor that triggers,2,AC15,S3,trigrams,monitor triggers,2,,0,,,0,0.0,False
the aircraft must,2,AC15,S3,trigrams,aircraft must,2,,0,,,0,0.0,False
n aircraft hot,2,AC15,S3,trigrams,n aircraft hot,3,,0,,,0,0.0,False
aircraft hot spares,2,AC15,S3,trigrams,aircraft hot spares,3,,0,,,0,0.0,False
fast swap recovery,2,AC15,S3,trigrams,fast swap recovery,3,,0,,,0,0.0,False
throughput fleet availability,2,AC15,S3,trigrams,throughput fleet availability,3,,0,,fleet,1,0.3333333333333333,False
enter safety hover,2,AC15,S3,trigrams,enter safety hover,3,,0,,hover|safety hover,2,0.6666666666666666,False
guaranteed because interference,2,AC15,S3,trigrams,guaranteed because interference,3,,0,,interference,1,0.3333333333333333,False
direct contractual liability,2,AC15,S3,trigrams,direct contractual liability,3,,0,,,0,0.0,False
contractual liability and,2,AC15,S3,trigrams,contractual liability,2,,0,,,0,0.0,False
delay as autonomy,2,AC15,S3,trigrams,delay autonomy,2,,0,,,0,0.0,False
sla definition of,2,AC15,S3,trigrams,sla definition,2,,0,,,0,0.0,False
doesn t make,2,AC15,S3,trigrams,doesn make,2,,0,,,0,0.0,False
unless downtime is,2,AC15,S3,trigrams,unless downtime,2,,0,,,0,0.0,False
you deliver redundancy,2,AC15,S3,trigrams,deliver redundancy,2,,0,,,0,0.0,False
an enforceable envelope,2,AC15,S3,trigrams,enforceable envelope,2,,0,,,0,0.0,False
operating envelope not,2,AC15,S3,trigrams,operating envelope,2,,0,,,0,0.0,False
reduced zero penalties,2,AC15,S3,trigrams,reduced zero penalties,3,,0,,,0,0.0,False
redundancy to meet,2,AC15,S3,trigrams,redundancy meet,2,,0,,,0,0.0,False
the critical path,2,AC15,S3,trigrams,critical path,2,,0,,,0,0.0,False
a quarter launch,2,AC15,S3,trigrams,quarter launch,2,,0,,launch,1,0.5,False
sla is amended,2,AC15,S3,trigrams,sla amended,2,,0,,,0,0.0,False
expanding envelope with,2,AC15,S3,trigrams,expanding envelope,2,,0,,,0,0.0,False
envelope with rev,2,AC15,S3,trigrams,envelope rev,2,,0,,,0,0.0,False
rev b with,2,AC15,S3,trigrams,rev b,2,,0,,,0,0.0,False
s exact uptime,2,AC15,S3,trigrams,exact uptime,2,,0,,,0,0.0,False
exact uptime downtime,2,AC15,S3,trigrams,exact uptime downtime,3,,0,,,0,0.0,False
managed service with,2,AC15,S3,trigrams,managed service,2,,0,,,0,0.0,False
service with redundancy,2,AC15,S3,trigrams,service redundancy,2,,0,,,0,0.0,False
you launch now,2,AC15,S3,trigrams,launch now,2,,0,,launch,1,0.5,False
projected gross profit,2,AC15,S3,trigrams,projected gross profit,3,,0,,,0,0.0,False
per month if,2,AC15,S3,trigrams,per month,2,,0,,,0,0.0,False
is being first,2,AC15,S3,trigrams,being first,2,,0,,,0,0.0,False
mining partner contract,2,AC15,S3,trigrams,mining partner contract,3,,0,,mining,1,0.3333333333333333,False
reality commissioning period,2,AC15,S3,trigrams,reality commissioning period,3,,0,,,0,0.0,False
period exclusions downtime,2,AC15,S3,trigrams,period exclusions downtime,3,,0,,,0,0.0,False
exclusions downtime definition,2,AC15,S3,trigrams,exclusions downtime definition,3,,0,,,0,0.0,False
without sacrificing the,2,AC15,S3,trigrams,without sacrificing,2,,0,,,0,0.0,False
to remove default,2,AC15,S3,trigrams,remove default,2,,0,,,0,0.0,False
remove default control,2,AC15,S3,trigrams,remove default control,3,,0,,,0,0.0,False
default control cliffs,2,AC15,S3,trigrams,default control cliffs,3,,0,,,0,0.0,False
per service throughput,2,AC15,S3,trigrams,per service throughput,3,,0,,,0,0.0,False
deployment until rev,2,AC15,S3,trigrams,deployment until rev,3,,0,,,0,0.0,False
flight hour kpis,2,AC15,S3,trigrams,flight hour kpis,3,,0,,flight,1,0.3333333333333333,False
no longer the,2,AC15,S3,trigrams,no longer,2,,0,,,0,0.0,False
definition and i,2,AC15,S3,trigrams,definition i,2,,0,,,0,0.0,False
the few ways,2,AC15,S3,trigrams,few ways,2,,0,,,0,0.0,False
procedural controls software,2,AC15,S3,trigrams,procedural controls software,3,,0,,,0,0.0,False
re statistically likely,2,AC15,S3,trigrams,statistically likely,2,,0,,,0,0.0,False
statistically likely to,2,AC15,S3,trigrams,statistically likely,2,,0,,,0,0.0,False
signs the eap,2,AC15,S3,trigrams,signs eap,2,,0,,,0,0.0,False
to certified zones,2,AC15,S3,trigrams,certified zones,2,,0,,,0,0.0,False
with reduced zero,2,AC15,S3,trigrams,reduced zero,2,,0,,,0,0.0,False
expected behavior safety,2,AC15,S3,trigrams,expected behavior safety,3,,0,,,0,0.0,False
behavior safety hover,2,AC15,S3,trigrams,behavior safety hover,3,,0,,hover|safety hover,2,0.6666666666666666,False
joint incident review,2,AC15,S3,trigrams,joint incident review,3,,0,,,0,0.0,False
in supported envelope,2,AC15,S3,trigrams,supported envelope,2,,0,,,0,0.0,False
architect has veto,2,AC15,S3,trigrams,architect has veto,3,,0,,,0,0.0,False
has veto over,2,AC15,S3,trigrams,has veto over,3,,0,,,0,0.0,False
solve the structural,2,AC15,S3,trigrams,solve structural,2,,0,,,0,0.0,False
optics only eap,2,AC15,S3,trigrams,optics eap,2,,0,,,0,0.0,False
only eap fails,2,AC15,S3,trigrams,eap fails,2,,0,,,0,0.0,False
eap fails because,2,AC15,S3,trigrams,eap fails because,3,,0,,,0,0.0,False
structural eap can,2,AC15,S3,trigrams,structural eap,2,,0,,,0,0.0,False
eap can work,2,AC15,S3,trigrams,eap work,2,,0,,,0,0.0,False
interference exposure classes,2,AC15,S3,trigrams,interference exposure classes,3,,0,,interference,1,0.3333333333333333,False
the sla definition,2,AC15,S3,trigrams,sla definition,2,,0,,,0,0.0,False
exclusions for known,2,AC15,S3,trigrams,exclusions known,2,,0,,,0,0.0,False
for known limitations,2,AC15,S3,trigrams,known limitations,2,,0,,,0,0.0,False
redundancy so incidents,2,AC15,S3,trigrams,redundancy incidents,2,,0,,,0,0.0,False
t become downtime,2,AC15,S3,trigrams,become downtime,2,,0,,,0,0.0,False
stop rollback criteria,2,AC15,S3,trigrams,stop rollback criteria,3,,0,,,0,0.0,False
must change for,2,AC15,S3,trigrams,must change,2,,0,,,0,0.0,False
corridor exclusions with,2,AC15,S3,trigrams,corridor exclusions,2,,0,,,0,0.0,False
loiter landing zones,2,AC15,S3,trigrams,loiter landing zones,3,,0,,,0,0.0,False
site traffic control,2,AC15,S3,trigrams,site traffic control,3,,0,,,0,0.0,False
under a reliability,2,AC15,S3,trigrams,under reliability,2,,0,,,0,0.0,False
certified landing polygon,2,AC15,S3,trigrams,certified landing polygon,3,,0,,,0,0.0,False
can prove containment,2,AC15,S3,trigrams,prove containment,2,,0,,,0,0.0,False
prove containment and,2,AC15,S3,trigrams,prove containment,2,,0,,,0,0.0,False
a commissioning period,2,AC15,S3,trigrams,commissioning period,2,,0,,,0,0.0,False
period exclusions or,2,AC15,S3,trigrams,period exclusions,2,,0,,,0,0.0,False
landing over active,2,AC15,S3,trigrams,landing over active,3,,0,,,0,0.0,False
haul road critical,2,AC15,S3,trigrams,haul road critical,3,,0,,,0,0.0,False
road critical corridor,2,AC15,S3,trigrams,road critical corridor,3,,0,,,0,0.0,False
clear the road,2,AC15,S3,trigrams,clear road,2,,0,,,0,0.0,False
traffic control protocol,2,AC15,S3,trigrams,traffic control protocol,3,,0,,,0,0.0,False
overflight occupancy of,2,AC15,S3,trigrams,overflight occupancy,2,,0,,,0,0.0,False
terms for any,2,AC15,S3,trigrams,terms any,2,,0,,,0,0.0,False
for any penalized,2,AC15,S3,trigrams,any penalized,2,,0,,,0,0.0,False
downtime definition exclusions,2,AC15,S3,trigrams,downtime definition exclusions,3,,0,,,0,0.0,False
a dated rev,2,AC15,S3,trigrams,dated rev,2,,0,,,0,0.0,False
dated rev b,2,AC15,S3,trigrams,dated rev b,3,,0,,,0,0.0,False
a binary choice,2,AC15,S3,trigrams,binary choice,2,,0,,,0,0.0,False
probability of penalties,2,AC15,S3,trigrams,probability penalties,2,,0,,,0,0.0,False
of penalties reputational,2,AC15,S3,trigrams,penalties reputational,2,,0,,,0,0.0,False
fund against this,2,AC15,S3,trigrams,fund against,2,,0,,,0,0.0,False
an engineer signed,2,AC15,S3,trigrams,engineer signed,2,,0,,,0,0.0,False
engineer signed operating,2,AC15,S3,trigrams,engineer signed operating,3,,0,,,0,0.0,False
signed operating envelope,2,AC15,S3,trigrams,signed operating envelope,3,,0,,,0,0.0,False
haul road adjacency,2,AC15,S3,trigrams,haul road adjacency,3,,0,,,0,0.0,False
a critical corridor,2,AC15,S3,trigrams,critical corridor,2,,0,,,0,0.0,False
event rate above,2,AC15,S3,trigrams,event rate above,3,,0,,,0,0.0,False
rate above x,2,AC15,S3,trigrams,rate above x,3,,0,,,0,0.0,False
mttr above y,2,AC15,S3,trigrams,mttr above y,3,,0,,,0,0.0,False
rev b team,2,AC15,S3,trigrams,rev b team,3,,0,,,0,0.0,False
prevent scope creep,2,AC15,S3,trigrams,prevent scope creep,3,,0,,,0,0.0,False
volumes for haul,2,AC15,S3,trigrams,volumes haul,2,,0,,,0,0.0,False
for haul roads,2,AC15,S3,trigrams,haul roads,2,,0,,,0,0.0,False
critical corridors inflated,2,AC15,S3,trigrams,critical corridors inflated,3,,0,,,0,0.0,False
corridors inflated by,2,AC15,S3,trigrams,corridors inflated,2,,0,,,0,0.0,False
no overflight loiter,2,AC15,S3,trigrams,no overflight loiter,3,,0,,,0,0.0,False
overflight loiter landing,2,AC15,S3,trigrams,overflight loiter landing,3,,0,,,0,0.0,False
containment and recovery,2,AC15,S3,trigrams,containment recovery,2,,0,,,0,0.0,False
and recovery bounds,2,AC15,S3,trigrams,recovery bounds,2,,0,,,0,0.0,False
for any partner,2,AC15,S3,trigrams,any partner,2,,0,,,0,0.0,False
any partner with,2,AC15,S3,trigrams,any partner,2,,0,,,0,0.0,False
or explicit exclusions,2,AC15,S3,trigrams,explicit exclusions,2,,0,,,0,0.0,False
measured at service,2,AC15,S3,trigrams,measured service,2,,0,,,0,0.0,False
at service throughput,2,AC15,S3,trigrams,service throughput,2,,0,,,0,0.0,False
service throughput level,2,AC15,S3,trigrams,service throughput level,3,,0,,,0,0.0,False
certification checklist including,2,AC15,S3,trigrams,certification checklist including,3,,0,,,0,0.0,False
checklist including interference,2,AC15,S3,trigrams,checklist including interference,3,,0,,interference,1,0.3333333333333333,False
eap site telemetry,2,AC15,S3,trigrams,eap site telemetry,3,,0,,,0,0.0,False
stop rollback triggers,2,AC15,S3,trigrams,stop rollback triggers,3,,0,,,0,0.0,False
rev b work,2,AC15,S3,trigrams,rev b work,3,,0,,,0,0.0,False
a revised rollout,2,AC15,S3,trigrams,revised rollout,2,,0,,,0,0.0,False
rev b emi,2,AC15,S3,trigrams,rev b emi,3,,0,,,0,0.0,False
b emi hardening,2,AC15,S3,trigrams,b emi hardening,3,,0,,,0,0.0,False
rev b gates,2,AC15,S3,trigrams,rev b gates,3,,0,,,0,0.0,False
low emi sites,6,AC15P,S3,trigrams,low emi sites,3,,0,,,0,0.0,False
corridors over haul,6,AC15P,S3,trigrams,corridors over haul,3,,0,,,0,0.0,False
will accept a,5,AC15P,S3,trigrams,will accept,2,,0,,,0,0.0,False
the next round,5,AC15P,S3,trigrams,next round,2,,0,,,0,0.0,False
b shielding or,5,AC15P,S3,trigrams,b shielding,2,,0,,shielding,1,0.5,False
within the supported,4,AC15P,S3,trigrams,within supported,2,,0,,,0,0.0,False
no or capped,4,AC15P,S3,trigrams,no capped,2,,0,,,0,0.0,False
high emi mining,4,AC15P,S3,trigrams,high emi mining,3,,0,,mining,1,0.3333333333333333,False
penalty slas in,4,AC15P,S3,trigrams,penalty slas,2,,0,,,0,0.0,False
de scope mining,4,AC15P,S3,trigrams,de scope mining,3,,0,,mining,1,0.3333333333333333,False
predefined safe loiter,4,AC15P,S3,trigrams,predefined safe loiter,3,,0,,,0,0.0,False
limited availability early,4,AC15P,S3,trigrams,limited availability early,3,,0,,,0,0.0,False
availability early access,4,AC15P,S3,trigrams,availability early access,3,,0,,early access,1,0.6666666666666666,False
qualified low emi,4,AC15P,S3,trigrams,qualified low emi,3,,0,,,0,0.0,False
la eap launch,4,AC15P,S3,trigrams,la eap launch,3,,0,,launch,1,0.3333333333333333,False
residual risk statement,3,AC15P,S3,trigrams,residual risk statement,3,practicality_and_feasibility,1,risk,,0,0.0,False
a qualification phase,3,AC15P,S3,trigrams,qualification phase,2,temporal_dynamics,1,phase,,0,0.0,False
written sign off,3,AC15P,S3,trigrams,written sign off,3,,0,,,0,0.0,False
discount cap warrants,3,AC15P,S3,trigrams,discount cap warrants,3,,0,,,0,0.0,False
a refinance trap,3,AC15P,S3,trigrams,refinance trap,2,,0,,,0,0.0,False
in high emi,3,AC15P,S3,trigrams,high emi,2,,0,,,0,0.0,False
or capped downtime,3,AC15P,S3,trigrams,capped downtime,2,,0,,,0,0.0,False
capped downtime penalties,3,AC15P,S3,trigrams,capped downtime penalties,3,,0,,,0,0.0,False
emi site qualification,3,AC15P,S3,trigrams,emi site qualification,3,,0,,,0,0.0,False
on penalties now,3,AC15P,S3,trigrams,penalties now,2,,0,,,0,0.0,False
mutually agreed acceptance,3,AC15P,S3,trigrams,mutually agreed acceptance,3,,0,,,0,0.0,False
agreed acceptance metrics,3,AC15P,S3,trigrams,agreed acceptance metrics,3,,0,,,0,0.0,False
no penalty slas,3,AC15P,S3,trigrams,no penalty slas,3,,0,,,0,0.0,False
b whether the,3,AC15P,S3,trigrams,b whether,2,,0,,,0,0.0,False
