scenario,scenario_label,level,system,ngram,count,token_len,rank_within_system,system_sum_count,count_share_in_system,owner_count,owner_systems,global_ngram_count,content_token_count,content_token_ratio,scaffold_prefix,has_scaffold_prefix,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy
S1,Scenario 1 - Quadgrams,quadgrams,AC15,plans configs logs performance,2,4,270,18022,0.000111,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,plans configurations logs performance,2,4,271,18022,0.000111,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,reported congestion improvements strong,2,4,281,18022,0.000111,1,AC15,2,4,1.0,,False,,0,,congestion,1,0.25,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,standard controllers typically mean,2,4,293,18022,0.000111,1,AC15,2,4,1.0,,False,,0,,controllers,1,0.25,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,substitution rights pre approved,2,4,296,18022,0.000111,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,tightly integrated proprietary controllers,2,4,313,18022,0.000111,1,AC15,2,4,1.0,,False,,0,,controllers;integrated;proprietary,3,0.75,True
S1,Scenario 1 - Quadgrams,quadgrams,AC15,timing plans configurations logs,2,4,317,18022,0.000111,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,a few business days,2,4,89,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,acceptance testing that includes,2,4,96,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,and controller procurement details,2,4,102,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,controller;procurement,2,0.666667,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,and proprietary central components,2,4,106,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,proprietary,1,0.333333,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,and vendor controlled milestones,2,4,109,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,vendor,1,0.333333,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,ask both vendors to,2,4,117,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,vendors,1,0.333333,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,award civitas modular with,2,4,123,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,civitas;modular,2,0.666667,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,calls focused on upgrades,2,4,129,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,civitas modular mitigates the,2,4,141,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,civitas;modular,2,0.666667,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,clears dot s year,2,4,144,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,dot,1,0.333333,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,contract doesn t allow,2,4,152,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,controller procurement and spares,2,4,156,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,controller;procurement,2,0.666667,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,degradation during the incident,2,4,166,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,for essential infrastructure hosting,2,4,185,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,essential infrastructure;infrastructure,2,0.666667,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,incident return to normal,2,4,206,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,inclusions exclusions to prevent,2,4,207,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,infrastructure cloud approval is,2,4,208,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,cloud;infrastructure,2,0.666667,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,infrastructure cloud review and,2,4,209,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,cloud;infrastructure,2,0.666667,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,it approved failover design,2,4,219,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,failover,1,0.333333,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,items and vendor controlled,2,4,224,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,vendor,1,0.333333,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,lead items and vendor,2,4,226,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,vendor,1,0.333333,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,lead times and approved,2,4,227,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,lead times,1,0.666667,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,lead times for proprietary,2,4,228,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,lead times;proprietary,2,1.0,True
S1,Scenario 1 - Quadgrams,quadgrams,AC15,month support horizon with,2,4,244,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,much highway integration is,2,4,246,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,highway,1,0.333333,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,obligations and pricing acceptance,2,4,255,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,on prem failover must,2,4,257,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,failover;on prem,2,0.666667,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,on prem failover works,2,4,258,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,failover;on prem,2,0.666667,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,outcome it approved failover,2,4,264,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,failover,1,0.333333,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,ownership of timing plans,2,4,265,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,performs the essential infrastructure,2,4,267,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,essential infrastructure;infrastructure,2,0.666667,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,recurring fees and defined,2,4,277,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,recurring fees,1,0.666667,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,requires a week dot,2,4,283,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,dot,1,0.333333,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,single points of failure,2,4,290,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,tests tied to payment,2,4,301,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,their typical turnaround how,2,4,311,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,times and approved equivalents,2,4,315,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,times for proprietary controllers,2,4,316,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,controllers;proprietary,2,0.666667,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,vs their integrated system,2,4,322,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,integrated,1,0.333333,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,wan degradation during the,2,4,324,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,want to preserve leverage,2,4,326,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,week lead times for,2,4,328,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,lead times,1,0.666667,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,with fewer external gates,2,4,340,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,within a few business,2,4,345,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,as the primary award,2,4,115,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,at a fixed price,2,4,118,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,cloud review and what,2,4,146,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,cloud,1,0.5,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,dot waiver it on,2,4,173,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,dot;waiver,2,1.0,True
S1,Scenario 1 - Quadgrams,quadgrams,AC15,even if you lean,2,4,180,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,from a bad update,2,4,190,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,is optimizing for high,2,4,214,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,is permissible and doesn,2,4,215,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,it on prem failover,2,4,223,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,failover;on prem,2,1.0,True
S1,Scenario 1 - Quadgrams,quadgrams,AC15,judgment if the failure,2,4,225,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,maintain the on prem,2,4,233,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,on prem,1,0.5,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,make us wrong a,2,4,235,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,make us wrong the,2,4,236,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,must be able to,2,4,247,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,obligations if the city,2,4,256,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,permissible and doesn t,2,4,268,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,rollback from a bad,2,4,284,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,t look like you,2,4,299,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,the contract doesn t,2,4,303,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,waiver it on prem,2,4,323,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,on prem;waiver,2,1.0,True
S1,Scenario 1 - Quadgrams,quadgrams,AC15,what softens judgment if,2,4,332,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,who performs the essential,2,4,338,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,with your signal supervisors,2,4,344,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,signal,1,0.5,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,you must be able,2,4,348,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15,you negotiate an extension,2,4,349,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,data ownership full export,7,4,1,17948,0.00039,1,AC15P,7,4,1.0,,False,truth_and_fact,1,data,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,it may be underestimated,7,4,2,17948,0.00039,1,AC15P,7,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,transition assistance clause pre,5,4,19,17948,0.000279,1,AC15P,5,4,1.0,,False,temporal_dynamics,1,transition,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,assistance clause pre priced,5,4,9,17948,0.000279,1,AC15P,5,4,1.0,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,clause pre priced support,5,4,12,17948,0.000279,1,AC15P,5,4,1.0,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,failure council budget chair,3,4,46,17948,0.000167,1,AC15P,3,4,1.0,,False,practicality_and_feasibility,1,budget,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,one failure council budget,3,4,64,17948,0.000167,1,AC15P,3,4,1.0,,False,practicality_and_feasibility,1,budget,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,a week award window,3,4,30,17948,0.000167,1,AC15P,3,3,0.75,,False,temporal_dynamics,1,window,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,civitas year maintenance price,3,4,38,17948,0.000167,1,AC15P,3,4,1.0,,False,,0,,civitas,1,0.25,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,critical path civitas integrated,3,4,41,17948,0.000167,1,AC15P,3,4,1.0,,False,,0,,civitas;integrated,2,0.5,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,essential infrastructure hosting acceptability,3,4,44,17948,0.000167,1,AC15P,3,4,1.0,,False,,0,,essential infrastructure;infrastructure,2,0.5,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,infrastructure hosting acceptability novagrid,3,4,53,17948,0.000167,1,AC15P,3,4,1.0,,False,,0,,infrastructure;novagrid,2,0.5,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,timing plans controller configs,3,4,79,17948,0.000167,1,AC15P,3,4,1.0,,False,,0,,controller,1,0.25,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,year one failure council,3,4,89,17948,0.000167,1,AC15P,3,4,1.0,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,exact controller models and,3,4,45,17948,0.000167,1,AC15P,3,3,0.75,,False,,0,,controller,1,0.333333,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,full export of configs,3,4,47,17948,0.000167,1,AC15P,3,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,pre priced support if,3,4,66,17948,0.000167,1,AC15P,3,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,proprietary hardware lock in,3,4,67,17948,0.000167,1,AC15P,3,3,0.75,,False,,0,,lock in;proprietary,2,0.666667,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,run a time boxed,3,4,70,17948,0.000167,1,AC15P,3,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,the modular standard controller,3,4,76,17948,0.000167,1,AC15P,3,3,0.75,,False,,0,,controller;modular,2,0.666667,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,treat civitas modular as,3,4,81,17948,0.000167,1,AC15P,3,3,0.75,,False,,0,,civitas;modular,2,0.666667,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,be judged that way,3,4,31,17948,0.000167,1,AC15P,3,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,by cloud approval and,3,4,32,17948,0.000167,1,AC15P,3,2,0.5,,False,,0,,cloud,1,0.5,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,can t delay start,3,4,33,17948,0.000167,1,AC15P,3,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,civitas modular as a,3,4,35,17948,0.000167,1,AC15P,3,2,0.5,,False,,0,,civitas;modular,2,1.0,True
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,likely narrative if there,3,4,55,17948,0.000167,1,AC15P,3,2,0.5,,False,,0,,,0,0.0,False
