scenario,scenario_label,level,system,ngram,count,token_len,rank_within_system,system_sum_count,count_share_in_system,owner_count,owner_systems,global_ngram_count,content_token_count,content_token_ratio,scaffold_prefix,has_scaffold_prefix,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,matched_expression_groups,expression_group_count,matched_expression_terms,matched_expression_layers,constraint_aligned_group_count,cross_cutting_group_count,matched_expression_subgroups,expression_subgroup_count,expression_group,expression_group_layer,expression_subgroup
S3,Scenario 3 - Trigrams,trigrams,AC15,controls software constraints,2,3,306,15883,0.000126,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,constraints,,0,0.0,False,practical_considerations_and_execution,1,constrain;constraints,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S3,Scenario 3 - Trigrams,trigrams,AC15,de risked execution,2,3,320,15883,0.000126,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,execution,,0,0.0,False,practical_considerations_and_execution,1,execution,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Trigrams,trigrams,AC15,detection proactive mitigation,2,3,336,15883,0.000126,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,mitigation,,0,0.0,False,practical_considerations_and_execution,1,mitigat;mitigation,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S3,Scenario 3 - Trigrams,trigrams,AC15,if zones shift,2,3,425,15883,0.000126,1,AC15,2,2,0.6667,,False,temporal_dynamics,1,shift,,0,0.0,False,temporal_projection,1,shift,constraint_aligned,1,0,temporal_projection:change_and_rate,1,temporal_projection,constraint_aligned,change_and_rate
S3,Scenario 3 - Trigrams,trigrams,AC15,market window without,2,3,480,15883,0.000126,1,AC15,2,3,1.0,,False,temporal_dynamics,1,window,,0,0.0,False,temporal_projection,1,window,constraint_aligned,1,0,temporal_projection:time_horizons,1,temporal_projection,constraint_aligned,time_horizons
S3,Scenario 3 - Trigrams,trigrams,AC15,more robust nav,2,3,491,15883,0.000126,1,AC15,2,3,1.0,,False,temporal_dynamics,1,robust,,0,0.0,False,temporal_projection,1,robust,constraint_aligned,1,0,temporal_projection:robustness_and_resilience,1,temporal_projection,constraint_aligned,robustness_and_resilience
S3,Scenario 3 - Trigrams,trigrams,AC15,nav uncertainty and,2,3,498,15883,0.000126,1,AC15,2,2,0.6667,,False,truth_and_fact,1,uncertainty,,0,0.0,False,truth,1,uncertainty,constraint_aligned,1,0,truth:uncertainty_marking,1,truth,constraint_aligned,uncertainty_marking
S3,Scenario 3 - Trigrams,trigrams,AC15,penalty schedule expected,2,3,543,15883,0.000126,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,schedule,,0,0.0,False,practical_considerations_and_execution,1,schedule,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S3,Scenario 3 - Trigrams,trigrams,AC15,rev b execution,2,3,581,15883,0.000126,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,execution,,0,0.0,False,practical_considerations_and_execution,1,execution,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Trigrams,trigrams,AC15,rev b timeline,2,3,584,15883,0.000126,1,AC15,2,3,1.0,,False,practicality_and_feasibility;temporal_dynamics,1,timeline,,0,0.0,False,practical_considerations_and_execution,1,timeline,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S3,Scenario 3 - Trigrams,trigrams,AC15,risked execution not,2,3,590,15883,0.000126,1,AC15,2,2,0.6667,,False,practicality_and_feasibility,1,execution,,0,0.0,False,practical_considerations_and_execution,1,execution,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Trigrams,trigrams,AC15,robust nav mode,2,3,594,15883,0.000126,1,AC15,2,3,1.0,,False,temporal_dynamics,1,robust,,0,0.0,False,temporal_projection,1,robust,constraint_aligned,1,0,temporal_projection:robustness_and_resilience,1,temporal_projection,constraint_aligned,robustness_and_resilience
S3,Scenario 3 - Trigrams,trigrams,AC15,sla commissioning phase,2,3,621,15883,0.000126,1,AC15,2,3,1.0,,False,temporal_dynamics,1,phase,,0,0.0,False,temporal_projection,1,phas;phase,constraint_aligned,1,0,temporal_projection:change_and_rate,1,temporal_projection,constraint_aligned,change_and_rate
S3,Scenario 3 - Trigrams,trigrams,AC15,the near term,2,3,676,15883,0.000126,1,AC15,2,2,0.6667,,False,temporal_dynamics,1,near term,,0,0.0,False,temporal_projection,1,near term,constraint_aligned,1,0,temporal_projection:time_horizons,1,temporal_projection,constraint_aligned,time_horizons
S3,Scenario 3 - Trigrams,trigrams,AC15,verification bench emi,2,3,719,15883,0.000126,1,AC15,2,3,1.0,,False,truth_and_fact,1,verification,,0,0.0,False,truth,1,verif;verification,constraint_aligned,1,0,truth:verification,1,truth,constraint_aligned,verification
S3,Scenario 3 - Trigrams,trigrams,AC15,window without sacrificing,2,3,739,15883,0.000126,1,AC15,2,3,1.0,,False,temporal_dynamics,1,window,,0,0.0,False,temporal_projection,1,window,constraint_aligned,1,0,temporal_projection:time_horizons,1,temporal_projection,constraint_aligned,time_horizons
S3,Scenario 3 - Trigrams,trigrams,AC15,a clearly bounded,2,3,189,15883,0.000126,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,bounded,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S3,Scenario 3 - Trigrams,trigrams,AC15,a quarter launch,2,3,210,15883,0.000126,1,AC15,2,2,0.6667,,False,,0,,launch,1,0.5,False,practical_considerations_and_execution,1,launch,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Trigrams,trigrams,AC15,a revised rollout,2,3,211,15883,0.000126,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,rollout,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Trigrams,trigrams,AC15,bound the failure,2,3,265,15883,0.000126,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,bound,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S3,Scenario 3 - Trigrams,trigrams,AC15,clearly bounded operating,2,3,292,15883,0.000126,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,bounded,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S3,Scenario 3 - Trigrams,trigrams,AC15,detect early enough,2,3,335,15883,0.000126,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,temporal_projection,1,early,constraint_aligned,1,0,temporal_projection:time_horizons,1,temporal_projection,constraint_aligned,time_horizons
S3,Scenario 3 - Trigrams,trigrams,AC15,for known limitations,2,3,391,15883,0.000126,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,limitations,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S3,Scenario 3 - Trigrams,trigrams,AC15,launch parallel hardware,2,3,466,15883,0.000126,1,AC15,2,3,1.0,,False,,0,,launch,1,0.333333,False,practical_considerations_and_execution,1,launch,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Trigrams,trigrams,AC15,no longer the,2,3,501,15883,0.000126,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,temporal_projection,1,no longer,constraint_aligned,1,0,temporal_projection:decay_and_currency,1,temporal_projection,constraint_aligned,decay_and_currency
S3,Scenario 3 - Trigrams,trigrams,AC15,restructure the launch,2,3,578,15883,0.000126,1,AC15,2,2,0.6667,,False,,0,,launch,1,0.5,False,practical_considerations_and_execution,1,launch,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Trigrams,trigrams,AC15,ship within an,2,3,616,15883,0.000126,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,ship,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Trigrams,trigrams,AC15,validated evt dvt,2,3,718,15883,0.000126,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,truth,1,validat;validated,constraint_aligned,1,0,truth:verification,1,truth,constraint_aligned,verification
S3,Scenario 3 - Trigrams,trigrams,AC15,while launching elsewhere,2,3,738,15883,0.000126,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,launching,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Trigrams,trigrams,AC15,you launch now,2,3,765,15883,0.000126,1,AC15,2,2,0.6667,,False,,0,,launch,1,0.5,False,practical_considerations_and_execution,1,launch,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Trigrams,trigrams,AC15,you ship within,2,3,775,15883,0.000126,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,ship,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Trigrams,trigrams,AC15,a binary choice,2,3,187,15883,0.000126,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,autonomy_sovereignty,1,choice,cross_cutting,0,1,autonomy_sovereignty:single_word_markers,1,autonomy_sovereignty,cross_cutting,single_word_markers
S3,Scenario 3 - Trigrams,trigrams,AC15,doesn t make,2,3,342,15883,0.000126,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,surfacing,1,doesn;doesn t,cross_cutting,0,1,surfacing:confrontation,1,surfacing,cross_cutting,confrontation
S3,Scenario 3 - Trigrams,trigrams,AC15,re statistically likely,2,3,565,15883,0.000126,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,hedging,1,likely,cross_cutting,0,1,hedging:single_word_markers,1,hedging,cross_cutting,single_word_markers
S3,Scenario 3 - Trigrams,trigrams,AC15,statistically likely to,2,3,634,15883,0.000126,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,hedging,1,likely,cross_cutting,0,1,hedging:single_word_markers,1,hedging,cross_cutting,single_word_markers
S3,Scenario 3 - Trigrams,trigrams,AC15,these become likely,2,3,688,15883,0.000126,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,hedging,1,likely,cross_cutting,0,1,hedging:single_word_markers,1,hedging,cross_cutting,single_word_markers
S3,Scenario 3 - Trigrams,trigrams,AC15,unless downtime is,2,3,710,15883,0.000126,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,conditions,1,unless,cross_cutting,0,1,conditions:main,1,conditions,cross_cutting,main
S3,Scenario 3 - Trigrams,trigrams,AC15,won t amend,2,3,750,15883,0.000126,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,surfacing,1,won t,cross_cutting,0,1,surfacing:hard_limit_refusal,1,surfacing,cross_cutting,hard_limit_refusal
S3,Scenario 3 - Trigrams,trigrams,AC15P,limited availability early,4,3,67,15876,0.000252,1,AC15P,4,3,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution;temporal_projection,2,early;limited,constraint_aligned,2,0,practical_considerations_and_execution:constraints_and_tradeoffs;temporal_projection:time_horizons,2,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S3,Scenario 3 - Trigrams,trigrams,AC15P,limited availability early,4,3,67,15876,0.000252,1,AC15P,4,3,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution;temporal_projection,2,early;limited,constraint_aligned,2,0,practical_considerations_and_execution:constraints_and_tradeoffs;temporal_projection:time_horizons,2,temporal_projection,constraint_aligned,time_horizons
S3,Scenario 3 - Trigrams,trigrams,AC15P,availability early access,4,3,54,15876,0.000252,1,AC15P,4,3,1.0,,False,,0,,early access,1,0.666667,False,temporal_projection,1,early,constraint_aligned,1,0,temporal_projection:time_horizons,1,temporal_projection,constraint_aligned,time_horizons
S3,Scenario 3 - Trigrams,trigrams,AC15P,la eap launch,4,3,66,15876,0.000252,1,AC15P,4,3,1.0,,False,,0,,launch,1,0.333333,False,practical_considerations_and_execution,1,launch,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Trigrams,trigrams,AC15P,a qualification phase,3,3,90,15876,0.000189,1,AC15P,3,2,0.6667,,False,temporal_dynamics,1,phase,,0,0.0,False,temporal_projection,1,phas;phase,constraint_aligned,1,0,temporal_projection:change_and_rate,1,temporal_projection,constraint_aligned,change_and_rate
S3,Scenario 3 - Trigrams,trigrams,AC15P,residual risk statement,3,3,170,15876,0.000189,1,AC15P,3,3,1.0,,False,practicality_and_feasibility,1,risk,,0,0.0,False,warning,1,risk,cross_cutting,0,1,warning:main,1,warning,cross_cutting,main
S3,Scenario 3 - Trigrams,trigrams,AC15P,a refinance trap,3,3,92,15876,0.000189,1,AC15P,3,2,0.6667,,False,,0,,,0,0.0,False,warning,1,trap,cross_cutting,0,1,warning:main,1,warning,cross_cutting,main
S3,Scenario 3 - Trigrams,trigrams,AC15P,b whether the,3,3,100,15876,0.000189,1,AC15P,3,2,0.6667,,False,,0,,,0,0.0,False,conditions,1,whether,cross_cutting,0,1,conditions:main,1,conditions,cross_cutting,main
S3,Scenario 3 - Trigrams,trigrams,AC15P,how often do,3,3,132,15876,0.000189,1,AC15P,3,2,0.6667,,False,,0,,,0,0.0,False,hedging,1,often,cross_cutting,0,1,hedging:single_word_markers,1,hedging,cross_cutting,single_word_markers
S3,Scenario 3 - Trigrams,trigrams,AC15P,paid pilot limited,2,3,558,15876,0.000126,1,AC15P,2,3,1.0,,False,imagination_and_possibility,1,pilot,,0,0.0,False,imagination_and_possibility;practical_considerations_and_execution,2,limited;pilot,constraint_aligned,2,0,imagination_and_possibility:path_toward_feasibility;practical_considerations_and_execution:constraints_and_tradeoffs,2,imagination_and_possibility,constraint_aligned,path_toward_feasibility
S3,Scenario 3 - Trigrams,trigrams,AC15P,paid pilot limited,2,3,558,15876,0.000126,1,AC15P,2,3,1.0,,False,imagination_and_possibility,1,pilot,,0,0.0,False,imagination_and_possibility;practical_considerations_and_execution,2,limited;pilot,constraint_aligned,2,0,imagination_and_possibility:path_toward_feasibility;practical_considerations_and_execution:constraints_and_tradeoffs,2,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S3,Scenario 3 - Trigrams,trigrams,AC15P,may shift so,2,3,496,15876,0.000126,1,AC15P,2,2,0.6667,,False,temporal_dynamics,1,shift,,0,0.0,False,hedging;temporal_projection,2,may;shift,constraint_aligned;cross_cutting,1,1,hedging:single_word_markers;temporal_projection:change_and_rate,2,hedging,cross_cutting,single_word_markers
S3,Scenario 3 - Trigrams,trigrams,AC15P,may shift so,2,3,496,15876,0.000126,1,AC15P,2,2,0.6667,,False,temporal_dynamics,1,shift,,0,0.0,False,hedging;temporal_projection,2,may;shift,constraint_aligned;cross_cutting,1,1,hedging:single_word_markers;temporal_projection:change_and_rate,2,temporal_projection,constraint_aligned,change_and_rate
S3,Scenario 3 - Trigrams,trigrams,AC15P,risk if early,2,3,604,15876,0.000126,1,AC15P,2,2,0.6667,,False,practicality_and_feasibility,1,risk,,0,0.0,False,temporal_projection;warning,2,early;risk,constraint_aligned;cross_cutting,1,1,temporal_projection:time_horizons;warning:main,2,temporal_projection,constraint_aligned,time_horizons
S3,Scenario 3 - Trigrams,trigrams,AC15P,risk if early,2,3,604,15876,0.000126,1,AC15P,2,2,0.6667,,False,practicality_and_feasibility,1,risk,,0,0.0,False,temporal_projection;warning,2,early;risk,constraint_aligned;cross_cutting,1,1,temporal_projection:time_horizons;warning:main,2,warning,cross_cutting,main
S3,Scenario 3 - Trigrams,trigrams,AC15P,check whether the,2,3,317,15876,0.000126,1,AC15P,2,2,0.6667,,False,,0,,,0,0.0,False,conditions;truth,2,check;whether,constraint_aligned;cross_cutting,1,1,conditions:main;truth:verification,2,conditions,cross_cutting,main
S3,Scenario 3 - Trigrams,trigrams,AC15P,check whether the,2,3,317,15876,0.000126,1,AC15P,2,2,0.6667,,False,,0,,,0,0.0,False,conditions;truth,2,check;whether,constraint_aligned;cross_cutting,1,1,conditions:main;truth:verification,2,truth,constraint_aligned,verification
S3,Scenario 3 - Trigrams,trigrams,AC15P,contingent on rev,2,3,328,15876,0.000126,1,AC15P,2,2,0.6667,,False,,0,,,0,0.0,False,conditions;practical_considerations_and_execution,2,contingen;contingent;contingent on,constraint_aligned;cross_cutting,1,1,conditions:main;practical_considerations_and_execution:resources_timing_conditions,2,conditions,cross_cutting,main
S3,Scenario 3 - Trigrams,trigrams,AC15P,contingent on rev,2,3,328,15876,0.000126,1,AC15P,2,2,0.6667,,False,,0,,,0,0.0,False,conditions;practical_considerations_and_execution,2,contingen;contingent;contingent on,constraint_aligned;cross_cutting,1,1,conditions:main;practical_considerations_and_execution:resources_timing_conditions,2,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S3,Scenario 3 - Trigrams,trigrams,AC15P,bounded mitigation is,2,3,294,15876,0.000126,1,AC15P,2,2,0.6667,,False,practicality_and_feasibility,1,mitigation,,0,0.0,False,practical_considerations_and_execution,1,bounded;mitigat;mitigation,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs;practical_considerations_and_execution:resources_timing_conditions,2,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S3,Scenario 3 - Trigrams,trigrams,AC15P,bounded mitigation is,2,3,294,15876,0.000126,1,AC15P,2,2,0.6667,,False,practicality_and_feasibility,1,mitigation,,0,0.0,False,practical_considerations_and_execution,1,bounded;mitigat;mitigation,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs;practical_considerations_and_execution:resources_timing_conditions,2,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S3,Scenario 3 - Trigrams,trigrams,AC15P,bounded commercial launch,2,3,292,15876,0.000126,1,AC15P,2,3,1.0,,False,,0,,launch,1,0.333333,False,practical_considerations_and_execution,1,bounded;launch,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution;practical_considerations_and_execution:constraints_and_tradeoffs,2,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Trigrams,trigrams,AC15P,bounded commercial launch,2,3,292,15876,0.000126,1,AC15P,2,3,1.0,,False,,0,,launch,1,0.333333,False,practical_considerations_and_execution,1,bounded;launch,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution;practical_considerations_and_execution:constraints_and_tradeoffs,2,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S3,Scenario 3 - Trigrams,trigrams,AC15P,signable bounded launch,2,3,628,15876,0.000126,1,AC15P,2,3,1.0,,False,,0,,launch,1,0.333333,False,practical_considerations_and_execution,1,bounded;launch,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution;practical_considerations_and_execution:constraints_and_tradeoffs,2,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Trigrams,trigrams,AC15P,signable bounded launch,2,3,628,15876,0.000126,1,AC15P,2,3,1.0,,False,,0,,launch,1,0.333333,False,practical_considerations_and_execution,1,bounded;launch,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution;practical_considerations_and_execution:constraints_and_tradeoffs,2,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S3,Scenario 3 - Trigrams,trigrams,AC15P,credible injury pathway,2,3,339,15876,0.000126,1,AC15P,2,3,1.0,,False,imagination_and_possibility;truth_and_fact,2,credible;pathway,,0,0.0,False,imagination_and_possibility,1,pathway,constraint_aligned,1,0,imagination_and_possibility:path_toward_feasibility,1,imagination_and_possibility,constraint_aligned,path_toward_feasibility
S3,Scenario 3 - Trigrams,trigrams,AC15P,an unbounded mitigation,2,3,251,15876,0.000126,1,AC15P,2,2,0.6667,,False,practicality_and_feasibility,1,mitigation,,0,0.0,False,practical_considerations_and_execution,1,mitigat;mitigation,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S3,Scenario 3 - Trigrams,trigrams,AC15P,as paid pilot,2,3,274,15876,0.000126,1,AC15P,2,2,0.6667,,False,imagination_and_possibility,1,pilot,,0,0.0,False,imagination_and_possibility,1,pilot,constraint_aligned,1,0,imagination_and_possibility:path_toward_feasibility,1,imagination_and_possibility,constraint_aligned,path_toward_feasibility
