scenario,scenario_label,level,system,ngram,count,token_len,rank_within_system,system_sum_count,count_share_in_system,owner_count,owner_systems,global_ngram_count,content_token_count,content_token_ratio,scaffold_prefix,has_scaffold_prefix,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,matched_expression_groups,expression_group_count,matched_expression_terms,matched_expression_layers,constraint_aligned_group_count,cross_cutting_group_count,matched_expression_subgroups,expression_subgroup_count,expression_group,expression_group_layer,expression_subgroup
S5,Scenario 5 - Trigrams,trigrams,AC15,been confirmed in,2,3,117,11094,0.00018,1,AC15,2,2,0.6667,,False,truth_and_fact,1,confirmed,,0,0.0,False,truth,1,confirm;confirmed,constraint_aligned,1,0,truth:verification,1,truth,constraint_aligned,verification
S5,Scenario 5 - Trigrams,trigrams,AC15,brief decisions constraints,2,3,120,11094,0.00018,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,constraints,,0,0.0,False,practical_considerations_and_execution,1,constrain;constraints,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S5,Scenario 5 - Trigrams,trigrams,AC15,build continuity but,2,3,122,11094,0.00018,1,AC15,2,2,0.6667,,False,temporal_dynamics,1,continuity,continuity,1,0.5,False,practical_considerations_and_execution,1,build,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S5,Scenario 5 - Trigrams,trigrams,AC15,chat evidence ttl,2,3,134,11094,0.00018,1,AC15,2,3,1.0,,False,truth_and_fact,1,evidence,,0,0.0,False,truth,1,evidence,constraint_aligned,1,0,truth:verification,1,truth,constraint_aligned,verification
S5,Scenario 5 - Trigrams,trigrams,AC15,code prompt constraints,2,3,136,11094,0.00018,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,constraints,code,1,0.333333,False,practical_considerations_and_execution,1,constrain;constraints,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S5,Scenario 5 - Trigrams,trigrams,AC15,confirmed in days,2,3,138,11094,0.00018,1,AC15,2,2,0.6667,,False,truth_and_fact,1,confirmed,,0,0.0,False,truth,1,confirm;confirmed,constraint_aligned,1,0,truth:verification,1,truth,constraint_aligned,verification
S5,Scenario 5 - Trigrams,trigrams,AC15,evidence index ei,2,3,170,11094,0.00018,1,AC15,2,3,1.0,,False,truth_and_fact,1,evidence,,0,0.0,False,truth,1,evidence,constraint_aligned,1,0,truth:verification,1,truth,constraint_aligned,verification
S5,Scenario 5 - Trigrams,trigrams,AC15,evidence lookup not,2,3,171,11094,0.00018,1,AC15,2,2,0.6667,,False,truth_and_fact,1,evidence,,0,0.0,False,truth,1,evidence,constraint_aligned,1,0,truth:verification,1,truth,constraint_aligned,verification
S5,Scenario 5 - Trigrams,trigrams,AC15,evidence with ttl,2,3,174,11094,0.00018,1,AC15,2,2,0.6667,,False,truth_and_fact,1,evidence,,0,0.0,False,truth,1,evidence,constraint_aligned,1,0,truth:verification,1,truth,constraint_aligned,verification
S5,Scenario 5 - Trigrams,trigrams,AC15,evidence_refs pr commit,2,3,175,11094,0.00018,1,AC15,2,3,1.0,,False,truth_and_fact,1,evidence,,0,0.0,False,truth,1,evidence,constraint_aligned,1,0,truth:verification,1,truth,constraint_aligned,verification
S5,Scenario 5 - Trigrams,trigrams,AC15,implement memory as,2,3,217,11094,0.00018,1,AC15,2,2,0.6667,,False,practicality_and_feasibility,1,implement,memory,1,0.5,False,practical_considerations_and_execution,1,implement,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S5,Scenario 5 - Trigrams,trigrams,AC15,last_confirmed_at confidence user,2,3,238,11094,0.00018,1,AC15,2,3,1.0,,False,truth_and_fact,1,confirmed,,0,0.0,False,truth,1,confirm;confirmed,constraint_aligned,1,0,truth:verification,1,truth,constraint_aligned,verification
S5,Scenario 5 - Trigrams,trigrams,AC15,memory type practical,2,3,257,11094,0.00018,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,practical,memory,1,0.333333,False,practical_considerations_and_execution,1,practical,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S5,Scenario 5 - Trigrams,trigrams,AC15,prompt constraints only,2,3,288,11094,0.00018,1,AC15,2,2,0.6667,,False,practicality_and_feasibility,1,constraints,,0,0.0,False,practical_considerations_and_execution,1,constrain;constraints,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S5,Scenario 5 - Trigrams,trigrams,AC15,records decision constraint,2,3,296,11094,0.00018,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,constraint,,0,0.0,False,practical_considerations_and_execution,1,constrain;constraint,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S5,Scenario 5 - Trigrams,trigrams,AC15,show source date,2,3,315,11094,0.00018,1,AC15,2,3,1.0,,False,truth_and_fact,1,source,,0,0.0,False,truth,1,source,constraint_aligned,1,0,truth:verification,1,truth,constraint_aligned,verification
S5,Scenario 5 - Trigrams,trigrams,AC15,t been confirmed,2,3,330,11094,0.00018,1,AC15,2,2,0.6667,,False,truth_and_fact,1,confirmed,,0,0.0,False,truth,1,confirm;confirmed,constraint_aligned,1,0,truth:verification,1,truth,constraint_aligned,verification
S5,Scenario 5 - Trigrams,trigrams,AC15,trust and cost,2,3,359,11094,0.00018,1,AC15,2,2,0.6667,,False,practicality_and_feasibility,1,cost,,0,0.0,False,practical_considerations_and_execution,1,cost,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S5,Scenario 5 - Trigrams,trigrams,AC15,types decision constraint,2,3,363,11094,0.00018,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,constraint,,0,0.0,False,practical_considerations_and_execution,1,constrain;constraint,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S5,Scenario 5 - Trigrams,trigrams,AC15,we build continuity,2,3,380,11094,0.00018,1,AC15,2,2,0.6667,,False,temporal_dynamics,1,continuity,continuity,1,0.5,False,practical_considerations_and_execution,1,build,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S5,Scenario 5 - Trigrams,trigrams,AC15,you implement memory,2,3,401,11094,0.00018,1,AC15,2,2,0.6667,,False,practicality_and_feasibility,1,implement,memory,1,0.5,False,practical_considerations_and_execution,1,implement,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S5,Scenario 5 - Trigrams,trigrams,AC15,a fresh eyes,2,3,90,11094,0.00018,1,AC15,2,2,0.6667,,False,,0,,fresh eyes,1,1.0,True,temporal_projection,1,fresh,constraint_aligned,1,0,temporal_projection:decay_and_currency,1,temporal_projection,constraint_aligned,decay_and_currency
S5,Scenario 5 - Trigrams,trigrams,AC15,context pack builder,2,3,141,11094,0.00018,1,AC15,2,3,1.0,,False,,0,,context,1,0.333333,False,practical_considerations_and_execution,1,context,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S5,Scenario 5 - Trigrams,trigrams,AC15,context pack tools,2,3,142,11094,0.00018,1,AC15,2,3,1.0,,False,,0,,context,1,0.333333,False,practical_considerations_and_execution,1,context,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S5,Scenario 5 - Trigrams,trigrams,AC15,continuum is implemented,2,3,148,11094,0.00018,1,AC15,2,2,0.6667,,False,,0,,continuum,1,0.5,False,practical_considerations_and_execution,1,implement,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S5,Scenario 5 - Trigrams,trigrams,AC15,fresh eyes escape,2,3,182,11094,0.00018,1,AC15,2,3,1.0,,False,,0,,fresh eyes,1,0.666667,False,temporal_projection,1,fresh,constraint_aligned,1,0,temporal_projection:decay_and_currency,1,temporal_projection,constraint_aligned,decay_and_currency
S5,Scenario 5 - Trigrams,trigrams,AC15,fresh eyes this,2,3,185,11094,0.00018,1,AC15,2,2,0.6667,,False,,0,,fresh eyes,1,1.0,True,temporal_projection,1,fresh,constraint_aligned,1,0,temporal_projection:decay_and_currency,1,temporal_projection,constraint_aligned,decay_and_currency
S5,Scenario 5 - Trigrams,trigrams,AC15,go stale because,2,3,194,11094,0.00018,1,AC15,2,3,1.0,,False,,0,,stale,1,0.333333,False,temporal_projection,1,stale,constraint_aligned,1,0,temporal_projection:decay_and_currency,1,temporal_projection,constraint_aligned,decay_and_currency
S5,Scenario 5 - Trigrams,trigrams,AC15,history and stale,2,3,200,11094,0.00018,1,AC15,2,2,0.6667,,False,,0,,stale,1,0.5,False,temporal_projection,1,stale,constraint_aligned,1,0,temporal_projection:decay_and_currency,1,temporal_projection,constraint_aligned,decay_and_currency
S5,Scenario 5 - Trigrams,trigrams,AC15,item challenge item,2,3,235,11094,0.00018,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,challenge,constraint_aligned,1,0,practical_considerations_and_execution:friction_and_blockers,1,practical_considerations_and_execution,constraint_aligned,friction_and_blockers
S5,Scenario 5 - Trigrams,trigrams,AC15,ll ship a,2,3,246,11094,0.00018,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,ship,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S5,Scenario 5 - Trigrams,trigrams,AC15,manual context pack,2,3,251,11094,0.00018,1,AC15,2,3,1.0,,False,,0,,context,1,0.333333,False,practical_considerations_and_execution,1,context,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S5,Scenario 5 - Trigrams,trigrams,AC15,not ship remember,2,3,266,11094,0.00018,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,ship,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S5,Scenario 5 - Trigrams,trigrams,AC15,summaries records later,2,3,325,11094,0.00018,1,AC15,2,3,1.0,,False,,0,,summaries,1,0.333333,False,temporal_projection,1,later,constraint_aligned,1,0,temporal_projection:time_horizons,1,temporal_projection,constraint_aligned,time_horizons
S5,Scenario 5 - Trigrams,trigrams,AC15,task fresh eyes,2,3,334,11094,0.00018,1,AC15,2,3,1.0,,False,,0,,fresh eyes,1,0.666667,False,temporal_projection,1,fresh,constraint_aligned,1,0,temporal_projection:decay_and_currency,1,temporal_projection,constraint_aligned,decay_and_currency
S5,Scenario 5 - Trigrams,trigrams,AC15,ttl vectors later,2,3,361,11094,0.00018,1,AC15,2,3,1.0,,False,,0,,vectors,1,0.333333,False,temporal_projection,1,later,constraint_aligned,1,0,temporal_projection:time_horizons,1,temporal_projection,constraint_aligned,time_horizons
S5,Scenario 5 - Trigrams,trigrams,AC15,approves low risk,2,3,99,11094,0.00018,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,risk,,0,0.0,False,warning,1,risk,cross_cutting,0,1,warning:main,1,warning,cross_cutting,main
S5,Scenario 5 - Trigrams,trigrams,AC15,conflicts with apm,2,3,139,11094,0.00018,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,surfacing,1,conflicts,cross_cutting,0,1,surfacing:tension_exposure,1,surfacing,cross_cutting,tension_exposure
S5,Scenario 5 - Trigrams,trigrams,AC15,convention hasn t,2,3,149,11094,0.00018,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,surfacing,1,hasn t,cross_cutting,0,1,surfacing:confrontation,1,surfacing,cross_cutting,confrontation
S5,Scenario 5 - Trigrams,trigrams,AC15,days unless promoted,2,3,152,11094,0.00018,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,conditions,1,unless,cross_cutting,0,1,conditions:main,1,conditions,cross_cutting,main
S5,Scenario 5 - Trigrams,trigrams,AC15,doesn t mean,2,3,161,11094,0.00018,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,surfacing,1,doesn;doesn t,cross_cutting,0,1,surfacing:confrontation,1,surfacing,cross_cutting,confrontation
S5,Scenario 5 - Trigrams,trigrams,AC15,doesn t steer,2,3,162,11094,0.00018,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,surfacing,1,doesn;doesn t,cross_cutting,0,1,surfacing:confrontation,1,surfacing,cross_cutting,confrontation
S5,Scenario 5 - Trigrams,trigrams,AC15,hasn t been,2,3,199,11094,0.00018,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,surfacing,1,hasn t,cross_cutting,0,1,surfacing:confrontation,1,surfacing,cross_cutting,confrontation
S5,Scenario 5 - Trigrams,trigrams,AC15,worried enough to,2,3,393,11094,0.00018,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,warning,1,worried,cross_cutting,0,1,warning:main,1,warning,cross_cutting,main
S5,Scenario 5 - Trigrams,trigrams,AC15P,accepted superseded deprecated,6,3,7,12195,0.000492,1,AC15P,6,3,1.0,,False,temporal_dynamics,1,deprecat,deprecated,1,0.333333,False,temporal_projection,1,deprecat;deprecated,constraint_aligned,1,0,temporal_projection:decay_and_currency,1,temporal_projection,constraint_aligned,decay_and_currency
S5,Scenario 5 - Trigrams,trigrams,AC15P,decisions verified outcomes,6,3,9,12195,0.000492,1,AC15P,6,3,1.0,,False,truth_and_fact,1,verified,,0,0.0,False,truth,1,verif;verified,constraint_aligned,1,0,truth:verification,1,truth,constraint_aligned,verification
S5,Scenario 5 - Trigrams,trigrams,AC15P,over durable artifacts,6,3,14,12195,0.000492,1,AC15P,6,3,1.0,,False,,0,,,0,0.0,False,temporal_projection,1,durable,constraint_aligned,1,0,temporal_projection:robustness_and_resilience,1,temporal_projection,constraint_aligned,robustness_and_resilience
S5,Scenario 5 - Trigrams,trigrams,AC15P,draft accepted superseded,4,3,28,12195,0.000328,1,AC15P,4,3,1.0,,False,,0,,,0,0.0,False,imagination_and_possibility,1,draft,constraint_aligned,1,0,imagination_and_possibility:exploration_within_bounds,1,imagination_and_possibility,constraint_aligned,exploration_within_bounds
S5,Scenario 5 - Trigrams,trigrams,AC15P,durable artifacts adrs,4,3,29,12195,0.000328,1,AC15P,4,3,1.0,,False,,0,,,0,0.0,False,temporal_projection,1,durable,constraint_aligned,1,0,temporal_projection:robustness_and_resilience,1,temporal_projection,constraint_aligned,robustness_and_resilience
S5,Scenario 5 - Trigrams,trigrams,AC15P,with hard filters,4,3,52,12195,0.000328,1,AC15P,4,2,0.6667,,False,,0,,,0,0.0,False,surfacing,1,hard,cross_cutting,0,1,surfacing:friction_exposed,1,surfacing,cross_cutting,friction_exposed
S5,Scenario 5 - Trigrams,trigrams,AC15P,constraints verified outcomes,3,3,68,12195,0.000246,1,AC15P,3,3,1.0,,False,practicality_and_feasibility;truth_and_fact,2,constraints;verified,,0,0.0,False,practical_considerations_and_execution;truth,2,constrain;constraints;verif;verified,constraint_aligned,2,0,practical_considerations_and_execution:constraints_and_tradeoffs;truth:verification,2,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S5,Scenario 5 - Trigrams,trigrams,AC15P,constraints verified outcomes,3,3,68,12195,0.000246,1,AC15P,3,3,1.0,,False,practicality_and_feasibility;truth_and_fact,2,constraints;verified,,0,0.0,False,practical_considerations_and_execution;truth,2,constrain;constraints;verif;verified,constraint_aligned,2,0,practical_considerations_and_execution:constraints_and_tradeoffs;truth:verification,2,truth,constraint_aligned,verification
S5,Scenario 5 - Trigrams,trigrams,AC15P,created_at last_validated_at repo,3,3,69,12195,0.000246,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution;truth,2,created;validat;validated,constraint_aligned,2,0,practical_considerations_and_execution:action_and_execution;truth:verification,2,practical_considerations_and_execution,constraint_aligned,action_and_execution
S5,Scenario 5 - Trigrams,trigrams,AC15P,created_at last_validated_at repo,3,3,69,12195,0.000246,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution;truth,2,created;validat;validated,constraint_aligned,2,0,practical_considerations_and_execution:action_and_execution;truth:verification,2,truth,constraint_aligned,verification
S5,Scenario 5 - Trigrams,trigrams,AC15P,repo validity checks,3,3,106,12195,0.000246,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False,temporal_projection;truth,2,checks;validity,constraint_aligned,2,0,temporal_projection:decay_and_currency;truth:verification,2,temporal_projection,constraint_aligned,decay_and_currency
S5,Scenario 5 - Trigrams,trigrams,AC15P,repo validity checks,3,3,106,12195,0.000246,1,AC15P,3,3,1.0,,False,,0,,,0,0.0,False,temporal_projection;truth,2,checks;validity,constraint_aligned,2,0,temporal_projection:decay_and_currency;truth:verification,2,truth,constraint_aligned,verification
S5,Scenario 5 - Trigrams,trigrams,AC15P,deprecated needs review,3,3,72,12195,0.000246,1,AC15P,3,3,1.0,,False,temporal_dynamics,1,deprecat,deprecated,1,0.333333,False,temporal_projection,1,deprecat;deprecated,constraint_aligned,1,0,temporal_projection:decay_and_currency,1,temporal_projection,constraint_aligned,decay_and_currency
S5,Scenario 5 - Trigrams,trigrams,AC15P,style decisions verified,3,3,110,12195,0.000246,1,AC15P,3,3,1.0,,False,truth_and_fact,1,verified,,0,0.0,False,truth,1,verif;verified,constraint_aligned,1,0,truth:verification,1,truth,constraint_aligned,verification
