scenario,scenario_label,level,system,ngram,count,token_len,rank_within_system,system_sum_count,count_share_in_system,owner_count,owner_systems,global_ngram_count,content_token_count,content_token_ratio,scaffold_prefix,has_scaffold_prefix,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,matched_expression_groups,expression_group_count,matched_expression_terms,matched_expression_layers,constraint_aligned_group_count,cross_cutting_group_count,matched_expression_subgroups,expression_subgroup_count,expression_group,expression_group_layer,expression_subgroup
S1,Scenario 1 - Trigrams,trigrams,AC15,documented formats transition,2,3,465,18023,0.000111,1,AC15,2,3,1.0,,False,temporal_dynamics,1,transition,,0,0.0,False,temporal_projection;truth,2,documented;transit;transition,constraint_aligned,2,0,temporal_projection:change_and_rate;truth:verification,2,truth,constraint_aligned,verification
S1,Scenario 1 - Trigrams,trigrams,AC15,phased start and,2,3,696,18023,0.000111,1,AC15,2,2,0.6667,,False,temporal_dynamics,1,phased,,0,0.0,False,practical_considerations_and_execution;temporal_projection,2,phas;phased;start,constraint_aligned,2,0,practical_considerations_and_execution:action_and_execution;temporal_projection:change_and_rate,2,practical_considerations_and_execution,constraint_aligned,action_and_execution
S1,Scenario 1 - Trigrams,trigrams,AC15,phased start and,2,3,696,18023,0.000111,1,AC15,2,2,0.6667,,False,temporal_dynamics,1,phased,,0,0.0,False,practical_considerations_and_execution;temporal_projection,2,phas;phased;start,constraint_aligned,2,0,practical_considerations_and_execution:action_and_execution;temporal_projection:change_and_rate,2,temporal_projection,constraint_aligned,change_and_rate
S1,Scenario 1 - Trigrams,trigrams,AC15,timelines transition assistance,2,3,837,18023,0.000111,1,AC15,2,3,1.0,,False,temporal_dynamics,1,transition,,0,0.0,False,practical_considerations_and_execution;temporal_projection,2,timelines;transit;transition,constraint_aligned,2,0,practical_considerations_and_execution:resources_timing_conditions;temporal_projection:change_and_rate,2,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Trigrams,trigrams,AC15,timelines transition assistance,2,3,837,18023,0.000111,1,AC15,2,3,1.0,,False,temporal_dynamics,1,transition,,0,0.0,False,practical_considerations_and_execution;temporal_projection,2,timelines;transit;transition,constraint_aligned,2,0,practical_considerations_and_execution:resources_timing_conditions;temporal_projection:change_and_rate,2,temporal_projection,constraint_aligned,change_and_rate
S1,Scenario 1 - Trigrams,trigrams,AC15,supply chain fragility,2,3,780,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,supply chain,1,0.666667,False,practical_considerations_and_execution;temporal_projection,2,fragility,constraint_aligned,2,0,practical_considerations_and_execution:friction_and_blockers;temporal_projection:robustness_and_resilience,2,practical_considerations_and_execution,constraint_aligned,friction_and_blockers
S1,Scenario 1 - Trigrams,trigrams,AC15,supply chain fragility,2,3,780,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,supply chain,1,0.666667,False,practical_considerations_and_execution;temporal_projection,2,fragility,constraint_aligned,2,0,practical_considerations_and_execution:friction_and_blockers;temporal_projection:robustness_and_resilience,2,temporal_projection,constraint_aligned,robustness_and_resilience
S1,Scenario 1 - Trigrams,trigrams,AC15,external blockers civitas,2,3,493,18023,0.000111,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,blockers,civitas,1,0.333333,False,practical_considerations_and_execution;surfacing,2,blockers,constraint_aligned;cross_cutting,1,1,practical_considerations_and_execution:friction_and_blockers;surfacing:friction_exposed,2,practical_considerations_and_execution,constraint_aligned,friction_and_blockers
S1,Scenario 1 - Trigrams,trigrams,AC15,external blockers civitas,2,3,493,18023,0.000111,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,blockers,civitas,1,0.333333,False,practical_considerations_and_execution;surfacing,2,blockers,constraint_aligned;cross_cutting,1,1,practical_considerations_and_execution:friction_and_blockers;surfacing:friction_exposed,2,surfacing,cross_cutting,friction_exposed
S1,Scenario 1 - Trigrams,trigrams,AC15,fewest external blockers,2,3,508,18023,0.000111,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,blockers,,0,0.0,False,practical_considerations_and_execution;surfacing,2,blockers,constraint_aligned;cross_cutting,1,1,practical_considerations_and_execution:friction_and_blockers;surfacing:friction_exposed,2,practical_considerations_and_execution,constraint_aligned,friction_and_blockers
S1,Scenario 1 - Trigrams,trigrams,AC15,fewest external blockers,2,3,508,18023,0.000111,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,blockers,,0,0.0,False,practical_considerations_and_execution;surfacing,2,blockers,constraint_aligned;cross_cutting,1,1,practical_considerations_and_execution:friction_and_blockers;surfacing:friction_exposed,2,surfacing,cross_cutting,friction_exposed
S1,Scenario 1 - Trigrams,trigrams,AC15,contingent on passing,2,3,430,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,conditions;practical_considerations_and_execution,2,contingen;contingent;contingent on,constraint_aligned;cross_cutting,1,1,conditions:main;practical_considerations_and_execution:resources_timing_conditions,2,conditions,cross_cutting,main
S1,Scenario 1 - Trigrams,trigrams,AC15,contingent on passing,2,3,430,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,conditions;practical_considerations_and_execution,2,contingen;contingent;contingent on,constraint_aligned;cross_cutting,1,1,conditions:main;practical_considerations_and_execution:resources_timing_conditions,2,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Trigrams,trigrams,AC15,costs blow up,2,3,445,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution;warning,2,blow up;costs,constraint_aligned;cross_cutting,1,1,practical_considerations_and_execution:resources_timing_conditions;warning:main,2,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Trigrams,trigrams,AC15,costs blow up,2,3,445,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution;warning,2,blow up;costs,constraint_aligned;cross_cutting,1,1,practical_considerations_and_execution:resources_timing_conditions;warning:main,2,warning,cross_cutting,main
S1,Scenario 1 - Trigrams,trigrams,AC15,a phased notice,2,3,284,18023,0.000111,1,AC15,2,2,0.6667,,False,temporal_dynamics,1,phased,,0,0.0,False,temporal_projection,1,phas;phased,constraint_aligned,1,0,temporal_projection:change_and_rate,1,temporal_projection,constraint_aligned,change_and_rate
S1,Scenario 1 - Trigrams,trigrams,AC15,and council proof,2,3,314,18023,0.000111,1,AC15,2,2,0.6667,,False,truth_and_fact,1,proof,,0,0.0,False,truth,1,proof,constraint_aligned,1,0,truth:verification,1,truth,constraint_aligned,verification
S1,Scenario 1 - Trigrams,trigrams,AC15,better near term,2,3,369,18023,0.000111,1,AC15,2,3,1.0,,False,temporal_dynamics,1,near term,,0,0.0,False,temporal_projection,1,near term,constraint_aligned,1,0,temporal_projection:time_horizons,1,temporal_projection,constraint_aligned,time_horizons
S1,Scenario 1 - Trigrams,trigrams,AC15,central cloud dependency,2,3,385,18023,0.000111,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,dependency,cloud,1,0.333333,False,practical_considerations_and_execution,1,dependency,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Trigrams,trigrams,AC15,cost reduction vs,2,3,442,18023,0.000111,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,cost,,0,0.0,False,practical_considerations_and_execution,1,cost,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Trigrams,trigrams,AC15,cost to maintain,2,3,444,18023,0.000111,1,AC15,2,2,0.6667,,False,practicality_and_feasibility,1,cost,,0,0.0,False,practical_considerations_and_execution,1,cost,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Trigrams,trigrams,AC15,high switching cost,2,3,531,18023,0.000111,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,cost,,0,0.0,False,practical_considerations_and_execution,1,cost,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Trigrams,trigrams,AC15,long run evidence,2,3,615,18023,0.000111,1,AC15,2,3,1.0,,False,truth_and_fact,1,evidence,,0,0.0,False,truth,1,evidence,constraint_aligned,1,0,truth:verification,1,truth,constraint_aligned,verification
S1,Scenario 1 - Trigrams,trigrams,AC15,phased notice to,2,3,695,18023,0.000111,1,AC15,2,2,0.6667,,False,temporal_dynamics,1,phased,,0,0.0,False,temporal_projection,1,phas;phased,constraint_aligned,1,0,temporal_projection:change_and_rate,1,temporal_projection,constraint_aligned,change_and_rate
S1,Scenario 1 - Trigrams,trigrams,AC15,predictable near term,2,3,702,18023,0.000111,1,AC15,2,3,1.0,,False,temporal_dynamics,1,near term,,0,0.0,False,temporal_projection,1,near term,constraint_aligned,1,0,temporal_projection:time_horizons,1,temporal_projection,constraint_aligned,time_horizons
S1,Scenario 1 - Trigrams,trigrams,AC15,reduces near term,2,3,722,18023,0.000111,1,AC15,2,3,1.0,,False,temporal_dynamics,1,near term,,0,0.0,False,temporal_projection,1,near term,constraint_aligned,1,0,temporal_projection:time_horizons,1,temporal_projection,constraint_aligned,time_horizons
S1,Scenario 1 - Trigrams,trigrams,AC15,schedule exhibit with,2,3,752,18023,0.000111,1,AC15,2,2,0.6667,,False,practicality_and_feasibility,1,schedule,,0,0.0,False,practical_considerations_and_execution,1,schedule,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Trigrams,trigrams,AC15,schedule if novagrid,2,3,753,18023,0.000111,1,AC15,2,2,0.6667,,False,practicality_and_feasibility,1,schedule,novagrid,1,0.5,False,practical_considerations_and_execution,1,schedule,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Trigrams,trigrams,AC15,transition assistance defined,2,3,849,18023,0.000111,1,AC15,2,3,1.0,,False,temporal_dynamics,1,transition,,0,0.0,False,temporal_projection,1,transit;transition,constraint_aligned,1,0,temporal_projection:change_and_rate,1,temporal_projection,constraint_aligned,change_and_rate
S1,Scenario 1 - Trigrams,trigrams,AC15,venture backed trajectory,2,3,861,18023,0.000111,1,AC15,2,3,1.0,,False,temporal_dynamics,1,trajectory,,0,0.0,False,temporal_projection,1,trajectory,constraint_aligned,1,0,temporal_projection:past_present_future,1,temporal_projection,constraint_aligned,past_present_future
S1,Scenario 1 - Trigrams,trigrams,AC15,window a treat,2,3,898,18023,0.000111,1,AC15,2,2,0.6667,,False,temporal_dynamics,1,window,,0,0.0,False,temporal_projection,1,window,constraint_aligned,1,0,temporal_projection:time_horizons,1,temporal_projection,constraint_aligned,time_horizons
S1,Scenario 1 - Trigrams,trigrams,AC15,before broad rollout,2,3,368,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,rollout,1,0.333333,False,practical_considerations_and_execution,1,rollout,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S1,Scenario 1 - Trigrams,trigrams,AC15,change control staged,2,3,388,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,temporal_projection,1,staged,constraint_aligned,1,0,temporal_projection:change_and_rate,1,temporal_projection,constraint_aligned,change_and_rate
S1,Scenario 1 - Trigrams,trigrams,AC15,failover test as,2,3,496,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,failover,1,0.5,False,truth,1,test,constraint_aligned,1,0,truth:verification,1,truth,constraint_aligned,verification
S1,Scenario 1 - Trigrams,trigrams,AC15,high switching costs,2,3,532,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,costs,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Trigrams,trigrams,AC15,hybrid failover costs,2,3,537,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,failover,1,0.333333,False,practical_considerations_and_execution,1,costs,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Trigrams,trigrams,AC15,modular mitigates the,2,3,629,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,modular,1,0.5,False,practical_considerations_and_execution,1,mitigat,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Trigrams,trigrams,AC15,month support horizon,2,3,633,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,temporal_projection,1,horizon,constraint_aligned,1,0,temporal_projection:time_horizons,1,temporal_projection,constraint_aligned,time_horizons
S1,Scenario 1 - Trigrams,trigrams,AC15,opex is bounded,2,3,679,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,bounded,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S1,Scenario 1 - Trigrams,trigrams,AC15,plans configurations logs,2,3,697,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,plans,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S1,Scenario 1 - Trigrams,trigrams,AC15,real maintenance costs,2,3,719,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,costs,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Trigrams,trigrams,AC15,running safe plans,2,3,746,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,plans,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S1,Scenario 1 - Trigrams,trigrams,AC15,shifts pricing changes,2,3,756,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,temporal_projection,1,shifts,constraint_aligned,1,0,temporal_projection:change_and_rate,1,temporal_projection,constraint_aligned,change_and_rate
S1,Scenario 1 - Trigrams,trigrams,AC15,slower rollout months,2,3,761,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,rollout,1,0.333333,False,practical_considerations_and_execution,1,rollout,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S1,Scenario 1 - Trigrams,trigrams,AC15,start and compress,2,3,770,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,start,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S1,Scenario 1 - Trigrams,trigrams,AC15,support horizon with,2,3,782,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,temporal_projection,1,horizon,constraint_aligned,1,0,temporal_projection:time_horizons,1,temporal_projection,constraint_aligned,time_horizons
S1,Scenario 1 - Trigrams,trigrams,AC15,testing that includes,2,3,792,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,truth,1,testing,constraint_aligned,1,0,truth:verification,1,truth,constraint_aligned,verification
S1,Scenario 1 - Trigrams,trigrams,AC15,timing plans configurations,2,3,840,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,plans,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S1,Scenario 1 - Trigrams,trigrams,AC15,to preserve leverage,2,3,846,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,temporal_projection,1,preserve,constraint_aligned,1,0,temporal_projection:robustness_and_resilience,1,temporal_projection,constraint_aligned,robustness_and_resilience
S1,Scenario 1 - Trigrams,trigrams,AC15,appears to best,2,3,333,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,hedging,1,appears;appears to,cross_cutting,0,1,hedging:multi_word_patterns;hedging:single_word_markers,2,hedging,cross_cutting,multi_word_patterns
S1,Scenario 1 - Trigrams,trigrams,AC15,appears to best,2,3,333,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,hedging,1,appears;appears to,cross_cutting,0,1,hedging:multi_word_patterns;hedging:single_word_markers,2,hedging,cross_cutting,single_word_markers
S1,Scenario 1 - Trigrams,trigrams,AC15,risk while keeping,2,3,740,18023,0.000111,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,risk,,0,0.0,False,warning,1,risk,cross_cutting,0,1,warning:main,1,warning,cross_cutting,main
S1,Scenario 1 - Trigrams,trigrams,AC15,contract doesn t,2,3,431,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,surfacing,1,doesn;doesn t,cross_cutting,0,1,surfacing:confrontation,1,surfacing,cross_cutting,confrontation
S1,Scenario 1 - Trigrams,trigrams,AC15,controllers typically mean,2,3,438,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,controllers,1,0.333333,False,hedging,1,typically,cross_cutting,0,1,hedging:single_word_markers,1,hedging,cross_cutting,single_word_markers
S1,Scenario 1 - Trigrams,trigrams,AC15,doesn t allow,2,3,466,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,surfacing,1,doesn;doesn t,cross_cutting,0,1,surfacing:confrontation,1,surfacing,cross_cutting,confrontation
S1,Scenario 1 - Trigrams,trigrams,AC15,likely stronger in,2,3,602,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,hedging,1,likely,cross_cutting,0,1,hedging:single_word_markers,1,hedging,cross_cutting,single_word_markers
S1,Scenario 1 - Trigrams,trigrams,AC15,permissible and doesn,2,3,694,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,surfacing,1,doesn,cross_cutting,0,1,surfacing:confrontation,1,surfacing,cross_cutting,confrontation
S1,Scenario 1 - Trigrams,trigrams,AC15,standard controllers typically,2,3,769,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,controllers,1,0.333333,False,hedging,1,typically,cross_cutting,0,1,hedging:single_word_markers,1,hedging,cross_cutting,single_word_markers
S1,Scenario 1 - Trigrams,trigrams,AC15,the contract doesn,2,3,805,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,surfacing,1,doesn,cross_cutting,0,1,surfacing:confrontation,1,surfacing,cross_cutting,confrontation
S1,Scenario 1 - Trigrams,trigrams,AC15P,may be underestimated,7,3,21,17949,0.00039,1,AC15P,7,2,0.6667,,False,,0,,,0,0.0,False,hedging,1,may,cross_cutting,0,1,hedging:single_word_markers,1,hedging,cross_cutting,single_word_markers
S1,Scenario 1 - Trigrams,trigrams,AC15P,failure council budget,3,3,172,17949,0.000167,1,AC15P,3,3,1.0,,False,practicality_and_feasibility,1,budget,,0,0.0,False,practical_considerations_and_execution,1,budget,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Trigrams,trigrams,AC15P,schedule slip or,3,3,243,17949,0.000167,1,AC15P,3,2,0.6667,,False,practicality_and_feasibility,1,schedule,,0,0.0,False,practical_considerations_and_execution,1,schedule,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Trigrams,trigrams,AC15P,total operating cost,3,3,264,17949,0.000167,1,AC15P,3,3,1.0,,False,practicality_and_feasibility,1,cost,,0,0.0,False,practical_considerations_and_execution,1,cost,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Trigrams,trigrams,AC15P,under your constraints,3,3,269,17949,0.000167,1,AC15P,3,2,0.6667,,False,practicality_and_feasibility,1,constraints,,0,0.0,False,practical_considerations_and_execution,1,constrain;constraints,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S1,Scenario 1 - Trigrams,trigrams,AC15P,week award window,3,3,275,17949,0.000167,1,AC15P,3,3,1.0,,False,temporal_dynamics,1,window,,0,0.0,False,temporal_projection,1,window,constraint_aligned,1,0,temporal_projection:time_horizons,1,temporal_projection,constraint_aligned,time_horizons
S1,Scenario 1 - Trigrams,trigrams,AC15P,plans controller configs,3,3,225,17949,0.000167,1,AC15P,3,3,1.0,,False,,0,,controller,1,0.333333,False,practical_considerations_and_execution,1,plans,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S1,Scenario 1 - Trigrams,trigrams,AC15P,t delay start,3,3,248,17949,0.000167,1,AC15P,3,2,0.6667,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,start,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S1,Scenario 1 - Trigrams,trigrams,AC15P,plans logs documented,2,3,741,17949,0.000111,1,AC15P,2,3,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution;truth,2,documented;plans,constraint_aligned,2,0,practical_considerations_and_execution:action_and_execution;truth:verification,2,practical_considerations_and_execution,constraint_aligned,action_and_execution
S1,Scenario 1 - Trigrams,trigrams,AC15P,plans logs documented,2,3,741,17949,0.000111,1,AC15P,2,3,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution;truth,2,documented;plans,constraint_aligned,2,0,practical_considerations_and_execution:action_and_execution;truth:verification,2,truth,constraint_aligned,verification
S1,Scenario 1 - Trigrams,trigrams,AC15P,avoidable schedule risk,2,3,387,17949,0.000111,1,AC15P,2,3,1.0,,False,practicality_and_feasibility,2,risk;schedule,,0,0.0,False,practical_considerations_and_execution;warning,2,risk;schedule,constraint_aligned;cross_cutting,1,1,practical_considerations_and_execution:resources_timing_conditions;warning:main,2,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Trigrams,trigrams,AC15P,avoidable schedule risk,2,3,387,17949,0.000111,1,AC15P,2,3,1.0,,False,practicality_and_feasibility,2,risk;schedule,,0,0.0,False,practical_considerations_and_execution;warning,2,risk;schedule,constraint_aligned;cross_cutting,1,1,practical_considerations_and_execution:resources_timing_conditions;warning:main,2,warning,cross_cutting,main
S1,Scenario 1 - Trigrams,trigrams,AC15P,schedule risk regardless,2,3,803,17949,0.000111,1,AC15P,2,3,1.0,,False,practicality_and_feasibility,2,risk;schedule,,0,0.0,False,practical_considerations_and_execution;warning,2,risk;schedule,constraint_aligned;cross_cutting,1,1,practical_considerations_and_execution:resources_timing_conditions;warning:main,2,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Trigrams,trigrams,AC15P,schedule risk regardless,2,3,803,17949,0.000111,1,AC15P,2,3,1.0,,False,practicality_and_feasibility,2,risk;schedule,,0,0.0,False,practical_considerations_and_execution;warning,2,risk;schedule,constraint_aligned;cross_cutting,1,1,practical_considerations_and_execution:resources_timing_conditions;warning:main,2,warning,cross_cutting,main
