ngram,count,system,scenario,level,content_words,content_token_count,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,expression_groups,expression_first_class,expression_group_count,expression_first_class_count,layer_a_count,layer_b_count,layer_a_groups,layer_b_groups,matched_expression_terms,unclassified
window novagrid also,2,AC15P,S1,trigrams,window novagrid also,3,temporal_dynamics,1,window,novagrid,1,0.3333333333333333,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,window,False
get trapped later,2,AC15P,S1,trigrams,get trapped later,3,,0,,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,later,False
long term o,4,CONTROL,S1,trigrams,long term o,3,temporal_dynamics,1,long term,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,long term,False
documentation delivered early,3,CONTROL,S1,trigrams,documentation delivered early,3,,0,,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,early,False
long term risk,2,CONTROL,S1,trigrams,long term risk,3,practicality_and_feasibility|temporal_dynamics,2,risk|long term,,0,0.0,False,temporal_projection|warning,temporal_projection.time_horizons|warning,2,2,1,1,temporal_projection,warning,long term|risk,False
long term leverage,2,CONTROL,S1,trigrams,long term leverage,3,temporal_dynamics,1,long term,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,long term,False
delivered early milestone,2,CONTROL,S1,trigrams,delivered early milestone,3,,0,,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,early,False
early milestone based,2,CONTROL,S1,trigrams,early milestone based,3,,0,,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,early,False
plan with early,2,CONTROL,S1,trigrams,plan early,2,,0,,,0,0.0,False,practical_considerations_and_execution|temporal_projection,practical_considerations_and_execution.action_and_execution|temporal_projection.time_horizons,2,2,2,0,practical_considerations_and_execution|temporal_projection,,early|plan,False
long horizon evidence,2,HYBRID_3_5,S1,trigrams,long horizon evidence,3,truth_and_fact,1,evidence,,0,0.0,False,temporal_projection|truth,temporal_projection.time_horizons|truth.verification,2,2,2,0,temporal_projection|truth,,evidence|horizon,False
price lock early,2,HYBRID_3_5,S1,trigrams,price lock early,3,,0,,price lock,1,0.6666666666666666,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,early,False
less long horizon,2,HYBRID_3_5,S1,trigrams,less long horizon,3,,0,,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,horizon,False
plan delivered early,2,HYBRID_3_5,S1,trigrams,plan delivered early,3,,0,,,0,0.0,False,practical_considerations_and_execution|temporal_projection,practical_considerations_and_execution.action_and_execution|temporal_projection.time_horizons,2,2,2,0,practical_considerations_and_execution|temporal_projection,,early|plan,False
early maintenance reduction,4,HYBRID_SEMANTIC,S1,trigrams,early maintenance reduction,3,,0,,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,early,False
a later phase,2,HYBRID_SEMANTIC,S1,trigrams,later phase,2,temporal_dynamics,1,phase,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate|temporal_projection.time_horizons,1,2,1,0,temporal_projection,,later|phas|phase,False
now not later,2,HYBRID_SEMANTIC,S1,trigrams,now later,2,,0,,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,later,False
lock in early,2,HYBRID_SEMANTIC,S1,trigrams,lock early,2,,0,,lock in,1,0.5,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,early,False
delivered early a,2,HYBRID_SEMANTIC,S1,trigrams,delivered early,2,,0,,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,early,False
early delivery of,2,HYBRID_SEMANTIC,S1,trigrams,early delivery,2,,0,,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,early,False
accountability and early,2,HYBRID_SEMANTIC,S1,trigrams,accountability early,2,,0,,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,early,False
