ngram,count,system,scenario,level,content_words,content_token_count,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,expression_groups,expression_first_class,expression_group_count,expression_first_class_count,layer_a_count,layer_b_count,layer_a_groups,layer_b_groups,matched_expression_terms,unclassified
on time launch only,2,AC15P,S3,quadgrams,time launch,2,,0,,launch,1,0.5,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
we will launch only,2,AC15P,S3,quadgrams,will launch,2,,0,,launch,1,0.5,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
will launch only what,2,AC15P,S3,quadgrams,will launch,2,,0,,launch,1,0.5,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
availability early access launch,2,AC15P,S3,quadgrams,availability early access launch,4,,0,,launch|early access,2,0.75,True,practical_considerations_and_execution|temporal_projection,practical_considerations_and_execution.action_and_execution|temporal_projection.time_horizons,2,2,2,0,practical_considerations_and_execution|temporal_projection,,early|launch,False
a launch definition that,2,AC15P,S3,quadgrams,launch definition,2,,0,,launch,1,0.5,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
bounded la eap launch,2,AC15P,S3,quadgrams,bounded la eap launch,4,,0,,launch,1,0.25,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution|practical_considerations_and_execution.constraints_and_tradeoffs,1,2,1,0,practical_considerations_and_execution,,bounded|launch,False
la eap launch this,2,AC15P,S3,quadgrams,la eap launch,3,,0,,launch,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
eap launch this quarter,2,AC15P,S3,quadgrams,eap launch quarter,3,,0,,launch,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
loss of the launch,2,CONTROL,S3,quadgrams,loss launch,2,,0,,launch,1,0.5,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
of the launch partner,2,CONTROL,S3,quadgrams,launch partner,2,,0,,launch,1,0.5,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
for any commercial launch,2,CONTROL,S3,quadgrams,any commercial launch,3,,0,,launch,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
commercial early access launch,2,CONTROL,S3,quadgrams,commercial early access launch,4,,0,,launch|early access,2,0.75,True,practical_considerations_and_execution|temporal_projection,practical_considerations_and_execution.action_and_execution|temporal_projection.time_horizons,2,2,2,0,practical_considerations_and_execution|temporal_projection,,early|launch,False
hardware remediation retrofit plan,2,CONTROL,S3,quadgrams,hardware remediation retrofit plan,4,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
missions cannot be launched,2,CONTROL,S3,quadgrams,missions cannot launched,3,,0,,launch,1,0.0,False,practical_considerations_and_execution|surfacing,practical_considerations_and_execution.action_and_execution|surfacing.hard_limit_refusal,2,2,1,1,practical_considerations_and_execution,surfacing,cannot|launched,False
cannot be launched outside,2,CONTROL,S3,quadgrams,cannot launched outside,3,,0,,launch,1,0.0,False,practical_considerations_and_execution|surfacing,practical_considerations_and_execution.action_and_execution|surfacing.hard_limit_refusal,2,2,1,1,practical_considerations_and_execution,surfacing,cannot|launched,False
be launched outside qualified,2,CONTROL,S3,quadgrams,launched outside qualified,3,,0,,launch,1,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launched,False
launched outside qualified zones,2,CONTROL,S3,quadgrams,launched outside qualified zones,4,,0,,launch,1,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launched,False
dated plan for the,3,HYBRID_3_5,S3,quadgrams,dated plan,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan|plan for,False
plan for the shielding,3,HYBRID_3_5,S3,quadgrams,plan shielding,2,,0,,shielding,1,0.5,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan|plan for,False
you ship a constrained,2,HYBRID_3_5,S3,quadgrams,ship constrained,2,practicality_and_feasibility,1,constrained,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution|practical_considerations_and_execution.constraints_and_tradeoffs,1,2,1,0,practical_considerations_and_execution,,constrain|constrained|ship,False
you ship proposal a,2,HYBRID_3_5,S3,quadgrams,ship proposal,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,ship,False
ship proposal a as,2,HYBRID_3_5,S3,quadgrams,ship proposal,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,ship,False
launch broadly with a,2,HYBRID_3_5,S3,quadgrams,launch broadly,2,,0,,launch,1,0.5,False,hedging|practical_considerations_and_execution,hedging|practical_considerations_and_execution.action_and_execution,2,2,1,1,practical_considerations_and_execution,hedging,broadly|launch,False
broad ga launch under,2,HYBRID_3_5,S3,quadgrams,broad ga launch under,4,,0,,launch,1,0.25,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
ga launch under proposal,2,HYBRID_3_5,S3,quadgrams,ga launch under proposal,4,,0,,launch,1,0.25,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
launch under proposal a,2,HYBRID_3_5,S3,quadgrams,launch under proposal,3,,0,,launch,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
strengthens the ship countercase,2,HYBRID_3_5,S3,quadgrams,strengthens ship countercase,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,ship,False
a dated plan for,2,HYBRID_3_5,S3,quadgrams,dated plan,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan|plan for,False
design freeze build validation,2,HYBRID_3_5,S3,quadgrams,design freeze build validation,4,,0,,,0,0.0,False,practical_considerations_and_execution|truth,practical_considerations_and_execution.action_and_execution|truth.verification,2,2,2,0,practical_considerations_and_execution|truth,,build|validat|validation,False
constrained launch disqualified if,2,HYBRID_SEMANTIC,S3,quadgrams,constrained launch disqualified,3,practicality_and_feasibility,1,constrained,launch,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution|practical_considerations_and_execution.constraints_and_tradeoffs,1,2,1,0,practical_considerations_and_execution,,constrain|constrained|launch,False
retrofit plan will you,2,HYBRID_SEMANTIC,S3,quadgrams,retrofit plan will,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
plan will you stay,2,HYBRID_SEMANTIC,S3,quadgrams,plan will stay,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
restricted zones planned maintenance,2,HYBRID_SEMANTIC,S3,quadgrams,restricted zones planned maintenance,4,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,planned,False
shipped and caused downtime,2,HYBRID_SEMANTIC,S3,quadgrams,shipped caused downtime,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,shipped,False
launch now vs delay,2,HYBRID_SEMANTIC,S3,quadgrams,launch now vs delay,4,,0,,launch,1,0.25,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
commercial mining launch under,2,HYBRID_SEMANTIC,S3,quadgrams,commercial mining launch under,4,,0,,launch|mining,2,0.5,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
case for the launch,2,HYBRID_SEMANTIC,S3,quadgrams,case launch,2,,0,,launch,1,0.5,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
the launch envelope signed,2,HYBRID_SEMANTIC,S3,quadgrams,launch envelope signed,3,,0,,launch,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
you launch into mining,2,HYBRID_SEMANTIC,S3,quadgrams,launch mining,2,,0,,launch|mining,2,1.0,True,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
can occur stop deploy,2,HYBRID_SEMANTIC,S3,quadgrams,occur stop deploy,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,deploy,False
occur stop deploy authority,2,HYBRID_SEMANTIC,S3,quadgrams,occur stop deploy authority,4,,0,,,0,0.0,False,autonomy_sovereignty|practical_considerations_and_execution,autonomy_sovereignty|practical_considerations_and_execution.action_and_execution,2,2,1,1,practical_considerations_and_execution,autonomy_sovereignty,authority|deploy,False
