ngram,count,system,scenario,level,content_words,content_token_count,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,expression_groups,expression_first_class,expression_group_count,expression_first_class_count,layer_a_count,layer_b_count,layer_a_groups,layer_b_groups,matched_expression_terms,unclassified
staged plan that keeps,2,CONTROL,S7,quadgrams,staged plan keeps,3,,0,,,0,0.0,False,practical_considerations_and_execution|temporal_projection,practical_considerations_and_execution.action_and_execution|temporal_projection.change_and_rate,2,2,2,0,practical_considerations_and_execution|temporal_projection,,plan|staged,False
want a plan that,2,CONTROL,S7,quadgrams,want plan,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
plan what happens if,2,CONTROL,S7,quadgrams,plan happens,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
not ready to relocate,2,HYBRID_3_5,S7,quadgrams,ready relocate,2,,0,,relocat,1,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,ready to,False
supports a staged plan,2,HYBRID_3_5,S7,quadgrams,supports staged plan,3,,0,,,0,0.0,False,practical_considerations_and_execution|temporal_projection,practical_considerations_and_execution.action_and_execution|temporal_projection.change_and_rate,2,2,2,0,practical_considerations_and_execution|temporal_projection,,plan|staged,False
build your independence language,2,HYBRID_3_5,S7,quadgrams,build independence language,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,build,False
a funded emergency plan,2,HYBRID_3_5,S7,quadgrams,funded emergency plan,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
you imagine our plan,2,HYBRID_SEMANTIC,S7,quadgrams,imagine our plan,3,imagination_and_possibility,1,imagine,,0,0.0,False,imagination_and_possibility|practical_considerations_and_execution,imagination_and_possibility.exploration_within_bounds|practical_considerations_and_execution.action_and_execution,2,2,2,0,imagination_and_possibility|practical_considerations_and_execution,,imagin|imagine|plan,False
imagine our plan is,2,HYBRID_SEMANTIC,S7,quadgrams,imagine our plan,3,imagination_and_possibility,1,imagine,,0,0.0,False,imagination_and_possibility|practical_considerations_and_execution,imagination_and_possibility.exploration_within_bounds|practical_considerations_and_execution.action_and_execution,2,2,2,0,imagination_and_possibility|practical_considerations_and_execution,,imagin|imagine|plan,False
plan for serious illness,2,HYBRID_SEMANTIC,S7,quadgrams,plan serious illness,3,,0,,,0,0.0,False,practical_considerations_and_execution|warning,practical_considerations_and_execution.action_and_execution|warning,2,2,1,1,practical_considerations_and_execution,warning,plan|plan for|serious,False
staged plan with checkpoints,2,HYBRID_SEMANTIC,S7,quadgrams,staged plan checkpoints,3,,0,,,0,0.0,False,practical_considerations_and_execution|temporal_projection,practical_considerations_and_execution.action_and_execution|temporal_projection.change_and_rate,2,2,2,0,practical_considerations_and_execution|temporal_projection,,plan|staged,False
exit plan if the,2,HYBRID_SEMANTIC,S7,quadgrams,exit plan,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
plan if the trial,2,HYBRID_SEMANTIC,S7,quadgrams,plan trial,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,plan,False
