ngram,count,system,scenario,level,content_words,content_token_count,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,expression_groups,expression_first_class,expression_group_count,expression_first_class_count,layer_a_count,layer_b_count,layer_a_groups,layer_b_groups,matched_expression_terms,unclassified
award civitas modular with,2,AC15,S1,quadgrams,award civitas modular,3,,0,,civitas|modular,2,0.6666666666666666,False,,,0,0,0,0,,,,True
inclusions exclusions to prevent,2,AC15,S1,quadgrams,inclusions exclusions prevent,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
tightly integrated proprietary controllers,2,AC15,S1,quadgrams,tightly integrated proprietary controllers,4,,0,,controller|controllers|proprietary|integrated,4,0.75,True,,,0,0,0,0,,,,True
fees 90k year adjustable,2,AC15,S1,quadgrams,fees 90k year adjustable,4,,0,,90k,1,0.25,False,,,0,0,0,0,,,,True
for essential infrastructure hosting,2,AC15,S1,quadgrams,essential infrastructure hosting,3,,0,,infrastructure|essential infrastructure,2,0.6666666666666666,False,,,0,0,0,0,,,,True
week lead times for,2,AC15,S1,quadgrams,week lead times,3,,0,,lead time|lead times,2,0.6666666666666666,False,,,0,0,0,0,,,,True
lead times for proprietary,2,AC15,S1,quadgrams,lead times proprietary,3,,0,,proprietary|lead time|lead times,3,1.0,True,,,0,0,0,0,,,,True
times for proprietary controllers,2,AC15,S1,quadgrams,times proprietary controllers,3,,0,,controller|controllers|proprietary,3,0.6666666666666666,False,,,0,0,0,0,,,,True
with your signal supervisors,2,AC15,S1,quadgrams,signal supervisors,2,,0,,signal,1,0.5,False,,,0,0,0,0,,,,True
and proprietary central components,2,AC15,S1,quadgrams,proprietary central components,3,,0,,proprietary,1,0.3333333333333333,False,,,0,0,0,0,,,,True
single points of failure,2,AC15,S1,quadgrams,single points failure,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
lead times and approved,2,AC15,S1,quadgrams,lead times approved,3,,0,,lead time|lead times,2,0.6666666666666666,False,,,0,0,0,0,,,,True
times and approved equivalents,2,AC15,S1,quadgrams,times approved equivalents,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
down comms down bad,2,AC15,S1,quadgrams,down comms down bad,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
comms down bad update,2,AC15,S1,quadgrams,comms down bad update,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
even if you lean,2,AC15,S1,quadgrams,even lean,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
and controller procurement details,2,AC15,S1,quadgrams,controller procurement details,3,,0,,controller|procurement,2,0.6666666666666666,False,,,0,0,0,0,,,,True
you negotiate an extension,2,AC15,S1,quadgrams,negotiate extension,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
ask both vendors to,2,AC15,S1,quadgrams,ask both vendors,3,,0,,vendor|vendors,2,0.3333333333333333,False,,,0,0,0,0,,,,True
you must be able,2,AC15,S1,quadgrams,must able,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
must be able to,2,AC15,S1,quadgrams,must able,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
detour incident retiming workflow,2,AC15,S1,quadgrams,detour incident retiming workflow,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
incident return to normal,2,AC15,S1,quadgrams,incident return normal,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
is optimizing for high,2,AC15,S1,quadgrams,optimizing high,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
normal day vs incident,2,AC15,S1,quadgrams,normal day vs incident,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
day vs incident day,2,AC15,S1,quadgrams,day vs incident day,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
operator workload under stress,2,AC15,S1,quadgrams,operator workload under stress,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
emergency services input should,2,AC15,S1,quadgrams,emergency services input should,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
central wan degradation during,2,AC15,S1,quadgrams,central wan degradation during,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
wan degradation during the,2,AC15,S1,quadgrams,wan degradation during,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
degradation during the incident,2,AC15,S1,quadgrams,degradation during incident,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
controller procurement and spares,2,AC15,S1,quadgrams,controller procurement spares,3,,0,,controller|procurement,2,0.6666666666666666,False,,,0,0,0,0,,,,True
tests tied to payment,2,AC15,S1,quadgrams,tests tied payment,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
controller substitution rights pre,2,AC15,S1,quadgrams,controller substitution rights pre,4,,0,,controller,1,0.25,False,,,0,0,0,0,,,,True
substitution rights pre approved,2,AC15,S1,quadgrams,substitution rights pre approved,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
as the primary award,2,AC15,S1,quadgrams,primary award,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
t look like you,2,AC15,S1,quadgrams,look like,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
within a few business,2,AC15,S1,quadgrams,within few business,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a few business days,2,AC15,S1,quadgrams,few business days,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
on prem failover must,2,AC15,S1,quadgrams,prem failover must,3,,0,,on prem|failover,2,0.6666666666666666,False,,,0,0,0,0,,,,True
recurring fees and defined,2,AC15,S1,quadgrams,recurring fees defined,3,,0,,recurring fee|recurring fees,2,0.6666666666666666,False,,,0,0,0,0,,,,True
maintain the on prem,2,AC15,S1,quadgrams,maintain prem,2,,0,,on prem,1,0.5,False,,,0,0,0,0,,,,True
it approved failover design,2,AC15,S1,quadgrams,approved failover design,3,,0,,failover,1,0.3333333333333333,False,,,0,0,0,0,,,,True
degraded mode operations rollback,2,AC15,S1,quadgrams,degraded mode operations rollback,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
clears dot s year,2,AC15,S1,quadgrams,clears dot year,3,,0,,dot,1,0.3333333333333333,False,,,0,0,0,0,,,,True
automatically no week waiver,2,AC15,S1,quadgrams,automatically no week waiver,4,,0,,waiver,1,0.25,False,,,0,0,0,0,,,,True
no week waiver gate,2,AC15,S1,quadgrams,no week waiver gate,4,,0,,waiver,1,0.25,False,,,0,0,0,0,,,,True
down comms down rollback,2,AC15,S1,quadgrams,down comms down rollback,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
outcome it approved failover,2,AC15,S1,quadgrams,outcome approved failover,3,,0,,failover,1,0.3333333333333333,False,,,0,0,0,0,,,,True
at a fixed price,2,AC15,S1,quadgrams,fixed price,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
with fewer external gates,2,AC15,S1,quadgrams,fewer external gates,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
on prem failover works,2,AC15,S1,quadgrams,prem failover works,3,,0,,on prem|failover,2,0.6666666666666666,False,,,0,0,0,0,,,,True
dot waiver it on,2,AC15,S1,quadgrams,dot waiver,2,,0,,dot|waiver,2,1.0,True,,,0,0,0,0,,,,True
waiver it on prem,2,AC15,S1,quadgrams,waiver prem,2,,0,,on prem|waiver,2,1.0,True,,,0,0,0,0,,,,True
it on prem failover,2,AC15,S1,quadgrams,prem failover,2,,0,,on prem|failover,2,1.0,True,,,0,0,0,0,,,,True
calls focused on upgrades,2,AC15,S1,quadgrams,calls focused upgrades,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
what softens judgment if,2,AC15,S1,quadgrams,softens judgment,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
judgment if the failure,2,AC15,S1,quadgrams,judgment failure,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
rollback from a bad,2,AC15,S1,quadgrams,rollback bad,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
from a bad update,2,AC15,S1,quadgrams,bad update,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
requires a week dot,2,AC15,S1,quadgrams,requires week dot,3,,0,,dot,1,0.3333333333333333,False,,,0,0,0,0,,,,True
novagrid adds adjustable recurring,2,AC15,S1,quadgrams,novagrid adds adjustable recurring,4,,0,,novagrid,1,0.25,False,,,0,0,0,0,,,,True
adds adjustable recurring cloud,2,AC15,S1,quadgrams,adds adjustable recurring cloud,4,,0,,cloud,1,0.25,False,,,0,0,0,0,,,,True
obligations if the city,2,AC15,S1,quadgrams,obligations city,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
obligations and pricing acceptance,2,AC15,S1,quadgrams,obligations pricing acceptance,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
lead items and vendor,2,AC15,S1,quadgrams,lead items vendor,3,,0,,vendor,1,0.3333333333333333,False,,,0,0,0,0,,,,True
items and vendor controlled,2,AC15,S1,quadgrams,items vendor controlled,3,,0,,vendor,1,0.3333333333333333,False,,,0,0,0,0,,,,True
and vendor controlled milestones,2,AC15,S1,quadgrams,vendor controlled milestones,3,,0,,vendor,1,0.3333333333333333,False,,,0,0,0,0,,,,True
data ownership full export,7,AC15P,S1,quadgrams,data ownership full export,4,truth_and_fact,1,data,,0,0.0,False,,,0,0,0,0,,,,True
assistance clause pre priced,5,AC15P,S1,quadgrams,assistance clause pre priced,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
clause pre priced support,5,AC15P,S1,quadgrams,clause pre priced support,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
essential infrastructure hosting acceptability,3,AC15P,S1,quadgrams,essential infrastructure hosting acceptability,4,,0,,infrastructure|essential infrastructure,2,0.5,False,,,0,0,0,0,,,,True
infrastructure hosting acceptability novagrid,3,AC15P,S1,quadgrams,infrastructure hosting acceptability novagrid,4,,0,,novagrid|infrastructure,2,0.5,False,,,0,0,0,0,,,,True
critical path civitas integrated,3,AC15P,S1,quadgrams,critical path civitas integrated,4,,0,,civitas|integrated,2,0.5,False,,,0,0,0,0,,,,True
exact controller models and,3,AC15P,S1,quadgrams,exact controller models,3,,0,,controller,1,0.3333333333333333,False,,,0,0,0,0,,,,True
civitas year maintenance price,3,AC15P,S1,quadgrams,civitas year maintenance price,4,,0,,civitas,1,0.25,False,,,0,0,0,0,,,,True
by cloud approval and,3,AC15P,S1,quadgrams,cloud approval,2,,0,,cloud,1,0.5,False,,,0,0,0,0,,,,True
run a time boxed,3,AC15P,S1,quadgrams,run time boxed,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
proprietary hardware lock in,3,AC15P,S1,quadgrams,proprietary hardware lock,3,,0,,proprietary|lock in,2,0.6666666666666666,False,,,0,0,0,0,,,,True
treat civitas modular as,3,AC15P,S1,quadgrams,treat civitas modular,3,,0,,civitas|modular,2,0.6666666666666666,False,,,0,0,0,0,,,,True
civitas modular as a,3,AC15P,S1,quadgrams,civitas modular,2,,0,,civitas|modular,2,1.0,True,,,0,0,0,0,,,,True
pre priced support if,3,AC15P,S1,quadgrams,pre priced support,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the modular standard controller,3,AC15P,S1,quadgrams,modular standard controller,3,,0,,controller|modular,2,0.6666666666666666,False,,,0,0,0,0,,,,True
s a minor year,3,AC15P,S1,quadgrams,minor year,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
year one failure council,3,AC15P,S1,quadgrams,year one failure council,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
be judged that way,3,AC15P,S1,quadgrams,judged way,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
what reduces the damage,3,AC15P,S1,quadgrams,reduces damage,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
full export of configs,3,AC15P,S1,quadgrams,full export configs,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
logs detector data in,2,AC15P,S1,quadgrams,logs detector data,3,truth_and_fact,1,data,,0,0.0,False,,,0,0,0,0,,,,True
we chose the option,2,AC15P,S1,quadgrams,chose option,2,imagination_and_possibility,1,option,,0,0.0,False,,,0,0,0,0,,,,True
approved substitutes data ownership,2,AC15P,S1,quadgrams,approved substitutes data ownership,4,truth_and_fact,1,data,,0,0.0,False,,,0,0,0,0,,,,True
substitutes data ownership full,2,AC15P,S1,quadgrams,substitutes data ownership full,4,truth_and_fact,1,data,,0,0.0,False,,,0,0,0,0,,,,True
city it security on,2,AC15P,S1,quadgrams,city security,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
novagrid is years old,2,AC15P,S1,quadgrams,novagrid years old,3,,0,,novagrid,1,0.3333333333333333,False,,,0,0,0,0,,,,True
requires a waiver package,2,AC15P,S1,quadgrams,requires waiver package,3,,0,,waiver,1,0.3333333333333333,False,,,0,0,0,0,,,,True
deployment critical path civitas,2,AC15P,S1,quadgrams,deployment critical path civitas,4,,0,,civitas|deployment,2,0.5,False,,,0,0,0,0,,,,True
uses proprietary controllers with,2,AC15P,S1,quadgrams,uses proprietary controllers,3,,0,,controller|controllers|proprietary,3,0.6666666666666666,False,,,0,0,0,0,,,,True
proprietary controllers with week,2,AC15P,S1,quadgrams,proprietary controllers week,3,,0,,controller|controllers|proprietary,3,0.6666666666666666,False,,,0,0,0,0,,,,True
controllers with week lead,2,AC15P,S1,quadgrams,controllers week lead,3,,0,,controller|controllers,2,0.3333333333333333,False,,,0,0,0,0,,,,True
and commit to delivery,2,AC15P,S1,quadgrams,commit delivery,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
commit to delivery dates,2,AC15P,S1,quadgrams,commit delivery dates,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
pre priced support for,2,AC15P,S1,quadgrams,pre priced support,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
priced support for migration,2,AC15P,S1,quadgrams,priced support migration,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
lock in modular standard,2,AC15P,S1,quadgrams,lock modular standard,3,,0,,modular|lock in,2,0.6666666666666666,False,,,0,0,0,0,,,,True
in modular standard controllers,2,AC15P,S1,quadgrams,modular standard controllers,3,,0,,controller|controllers|modular,3,0.6666666666666666,False,,,0,0,0,0,,,,True
reference calls with at,2,AC15P,S1,quadgrams,reference calls,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
calls with at least,2,AC15P,S1,quadgrams,calls least,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
if city it security,2,AC15P,S1,quadgrams,city security,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
controls fee escalation caps,2,AC15P,S1,quadgrams,controls fee escalation caps,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
two quick questions to,2,AC15P,S1,quadgrams,two quick questions,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
directly addresses the council,2,AC15P,S1,quadgrams,directly addresses council,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
what we know vs,2,AC15P,S1,quadgrams,know vs,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
we know vs what,2,AC15P,S1,quadgrams,know vs,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
know vs what we,2,AC15P,S1,quadgrams,know vs,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
s required cloud hosting,2,AC15P,S1,quadgrams,required cloud hosting,3,,0,,cloud,1,0.3333333333333333,False,,,0,0,0,0,,,,True
inside a week award,2,AC15P,S1,quadgrams,inside week award,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
is lock in prone,2,AC15P,S1,quadgrams,lock prone,2,,0,,lock in,1,0.5,False,,,0,0,0,0,,,,True
must remain safe and,2,AC15P,S1,quadgrams,must remain safe,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
remain safe and operate,2,AC15P,S1,quadgrams,remain safe operate,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
safe and operate locally,2,AC15P,S1,quadgrams,safe operate locally,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
standard controllers export rights,2,AC15P,S1,quadgrams,standard controllers export rights,4,,0,,controller|controllers,2,0.25,False,,,0,0,0,0,,,,True
gated by cloud approval,2,AC15P,S1,quadgrams,gated cloud approval,3,,0,,cloud,1,0.3333333333333333,False,,,0,0,0,0,,,,True
in short civitas is,2,AC15P,S1,quadgrams,short civitas,2,,0,,civitas,1,0.5,False,,,0,0,0,0,,,,True
supply chain and deployment,2,AC15P,S1,quadgrams,supply chain deployment,3,,0,,deployment|supply chain,2,1.0,True,,,0,0,0,0,,,,True
if central is unreachable,2,AC15P,S1,quadgrams,central unreachable,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
central is unreachable for,2,AC15P,S1,quadgrams,central unreachable,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
and month support cliff,2,AC15P,S1,quadgrams,month support cliff,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the state dot s,2,AC15P,S1,quadgrams,state dot,2,,0,,dot|state dot,2,1.0,True,,,0,0,0,0,,,,True
state dot s year,2,AC15P,S1,quadgrams,state dot year,3,,0,,dot|state dot,2,0.6666666666666666,False,,,0,0,0,0,,,,True
still flip the recommendation,2,AC15P,S1,quadgrams,still flip recommendation,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
can approve novagrid s,2,AC15P,S1,quadgrams,approve novagrid,2,,0,,novagrid,1,0.5,False,,,0,0,0,0,,,,True
written cloud posture from,2,AC15P,S1,quadgrams,written cloud posture,3,,0,,cloud,1,0.3333333333333333,False,,,0,0,0,0,,,,True
cloud posture from it,2,AC15P,S1,quadgrams,cloud posture,2,,0,,cloud,1,0.5,False,,,0,0,0,0,,,,True
posture from it security,2,AC15P,S1,quadgrams,posture security,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
approve approve with conditions,2,AC15P,S1,quadgrams,approve approve conditions,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
approve with conditions not,2,AC15P,S1,quadgrams,approve conditions,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you ll need a,2,AC15P,S1,quadgrams,ll need,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
travel time reliability to,2,AC15P,S1,quadgrams,travel time reliability,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
time reliability to hospitals,2,AC15P,S1,quadgrams,time reliability hospitals,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
how to structure it,2,AC15P,S1,quadgrams,how structure,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
ask emergency services to,2,AC15P,S1,quadgrams,ask emergency services,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
ask engineering to define,2,AC15P,S1,quadgrams,ask engineering define,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the same incident drill,2,AC15P,S1,quadgrams,same incident drill,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
are emergency services asking,2,AC15P,S1,quadgrams,emergency services asking,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
emergency services asking for,2,AC15P,S1,quadgrams,emergency services asking,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
services asking for signal,2,AC15P,S1,quadgrams,services asking signal,3,,0,,signal,1,0.3333333333333333,False,,,0,0,0,0,,,,True
asking for signal preemption,2,AC15P,S1,quadgrams,asking signal preemption,3,,0,,signal,1,0.3333333333333333,False,,,0,0,0,0,,,,True
without letting it override,2,AC15P,S1,quadgrams,without letting override,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
to activate incident mode,2,AC15P,S1,quadgrams,activate incident mode,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
ability to support detours,2,AC15P,S1,quadgrams,ability support detours,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
separable from the signal,2,AC15P,S1,quadgrams,separable signal,2,,0,,signal,1,0.5,False,,,0,0,0,0,,,,True
from the signal vendor,2,AC15P,S1,quadgrams,signal vendor,2,,0,,vendor|signal,2,1.0,True,,,0,0,0,0,,,,True
recurring cloud fees subject,2,AC15P,S1,quadgrams,recurring cloud fees subject,4,,0,,cloud,1,0.25,False,,,0,0,0,0,,,,True
controller models and lead,2,AC15P,S1,quadgrams,controller models lead,3,,0,,controller,1,0.3333333333333333,False,,,0,0,0,0,,,,True
models and lead times,2,AC15P,S1,quadgrams,models lead times,3,,0,,lead time|lead times,2,0.6666666666666666,False,,,0,0,0,0,,,,True
company track record is,2,AC15P,S1,quadgrams,company track record,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
controller configs detector mappings,2,AC15P,S1,quadgrams,controller configs detector mappings,4,,0,,controller,1,0.25,False,,,0,0,0,0,,,,True
at no extra charge,2,AC15P,S1,quadgrams,no extra charge,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
no punitive fees for,2,AC15P,S1,quadgrams,no punitive fees,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
at least a cap,2,AC15P,S1,quadgrams,least cap,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
council lock in sensitivity,2,AC15P,S1,quadgrams,council lock sensitivity,3,,0,,lock in,1,0.3333333333333333,False,,,0,0,0,0,,,,True
because the modular configuration,2,AC15P,S1,quadgrams,because modular configuration,3,,0,,modular,1,0.3333333333333333,False,,,0,0,0,0,,,,True
into a critical path,2,AC15P,S1,quadgrams,critical path,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
your month support cliff,2,AC15P,S1,quadgrams,month support cliff,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
pending waiver approval or,2,AC15P,S1,quadgrams,pending waiver approval,3,,0,,waiver,1,0.3333333333333333,False,,,0,0,0,0,,,,True
civitas meets dot policy,2,AC15P,S1,quadgrams,civitas meets dot policy,4,,0,,civitas|dot,2,0.5,False,,,0,0,0,0,,,,True
meets dot policy automatically,2,AC15P,S1,quadgrams,meets dot policy automatically,4,,0,,dot,1,0.25,False,,,0,0,0,0,,,,True
novagrid s incident time,2,AC15P,S1,quadgrams,novagrid incident time,3,,0,,novagrid,1,0.3333333333333333,False,,,0,0,0,0,,,,True
s incident time benefits,2,AC15P,S1,quadgrams,incident time benefits,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
to recommending civitas modular,2,AC15P,S1,quadgrams,recommending civitas modular,3,,0,,civitas|modular,2,0.6666666666666666,False,,,0,0,0,0,,,,True
on prem failover and,2,AC15P,S1,quadgrams,prem failover,2,,0,,on prem|failover,2,1.0,True,,,0,0,0,0,,,,True
addresses lock in concerns,2,AC15P,S1,quadgrams,addresses lock concerns,3,,0,,lock in,1,0.3333333333333333,False,,,0,0,0,0,,,,True
if leadership insists novagrid,2,AC15P,S1,quadgrams,leadership insists novagrid,3,,0,,novagrid,1,0.3333333333333333,False,,,0,0,0,0,,,,True
leadership insists novagrid remains,2,AC15P,S1,quadgrams,leadership insists novagrid remains,4,,0,,novagrid,1,0.25,False,,,0,0,0,0,,,,True
and how intersections behave,2,AC15P,S1,quadgrams,how intersections behave,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
how intersections behave during,2,AC15P,S1,quadgrams,how intersections behave during,4,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the chair s lock,2,AC15P,S1,quadgrams,chair lock,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
city migrates in the,2,AC15P,S1,quadgrams,city migrates,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the cleanest approval path,2,AC15P,S1,quadgrams,cleanest approval path,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
for essential infrastructure we,2,AC15P,S1,quadgrams,essential infrastructure,2,,0,,infrastructure|essential infrastructure,2,1.0,True,,,0,0,0,0,,,,True
iteration it required on,2,AC15P,S1,quadgrams,iteration required,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
portability package is delivered,2,AC15P,S1,quadgrams,portability package delivered,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
