scenario,scenario_label,level,system,ngram,count,token_len,rank_within_system,system_sum_count,count_share_in_system,owner_count,owner_systems,global_ngram_count,content_token_count,content_token_ratio,scaffold_prefix,has_scaffold_prefix,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,matched_expression_groups,expression_group_count,matched_expression_terms,matched_expression_layers,constraint_aligned_group_count,cross_cutting_group_count,matched_expression_subgroups,expression_subgroup_count
S7,Scenario 7 - Quadgrams,quadgrams,AC15,early in the trial,2,4,134,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,temporal_projection,1,early,constraint_aligned,1,0,temporal_projection:time_horizons,1
S7,Scenario 7 - Quadgrams,quadgrams,AC15,health plan partner not,2,4,154,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,health;partner,2,0.666667,False,practical_considerations_and_execution,1,plan,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1
S7,Scenario 7 - Quadgrams,quadgrams,AC15,i want to plan,2,4,173,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,plan,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1
S7,Scenario 7 - Quadgrams,quadgrams,AC15,kids family expectations aging,2,4,211,15787,0.000127,1,AC15,2,4,1.0,,False,,0,,aging,1,0.25,False,temporal_projection,1,aging,constraint_aligned,1,0,temporal_projection:decay_and_currency,1
S7,Scenario 7 - Quadgrams,quadgrams,AC15,my health changes later,2,4,230,15787,0.000127,1,AC15,2,4,1.0,,False,,0,,health,1,0.25,False,temporal_projection,1,later,constraint_aligned,1,0,temporal_projection:time_horizons,1
S7,Scenario 7 - Quadgrams,quadgrams,AC15,plan partner not nurse,2,4,249,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,partner,1,0.333333,False,practical_considerations_and_execution,1,plan,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1
S7,Scenario 7 - Quadgrams,quadgrams,AC15,plan where you go,2,4,251,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,plan,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1
S7,Scenario 7 - Quadgrams,quadgrams,AC15,we change the plan,2,4,326,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,plan,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1
S7,Scenario 7 - Quadgrams,quadgrams,AC15,years from now what,2,4,356,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,temporal_projection,1,years from now,constraint_aligned,1,0,temporal_projection:time_horizons,1
S7,Scenario 7 - Quadgrams,quadgrams,AC15,your plan makes you,2,4,382,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,plan,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1
S7,Scenario 7 - Quadgrams,quadgrams,AC15,choosing you seriously and,2,4,105,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,autonomy_sovereignty;warning,2,choosing;seriously,cross_cutting,0,2,autonomy_sovereignty:single_word_markers;warning:main,2
S7,Scenario 7 - Quadgrams,quadgrams,AC15,the danger isn t,2,4,299,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,surfacing;warning,2,danger;isn t,cross_cutting,0,2,surfacing:confrontation;warning:main,2
S7,Scenario 7 - Quadgrams,quadgrams,AC15,motivations could be love,2,4,229,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,love;motivations,2,0.666667,False,hedging,1,could;could be,cross_cutting,0,1,hedging:multi_word_patterns;hedging:single_word_markers,2
S7,Scenario 7 - Quadgrams,quadgrams,AC15,tends to sound like,2,4,293,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,hedging,1,tends;tends to,cross_cutting,0,1,hedging:multi_word_patterns;hedging:single_word_markers,2
S7,Scenario 7 - Quadgrams,quadgrams,AC15,this kind of urgency,2,4,310,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,hedging,1,kind of,cross_cutting,0,1,hedging:multi_word_patterns;hedging:single_word_markers,2
S7,Scenario 7 - Quadgrams,quadgrams,AC15,advice on both sides,2,4,81,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,smoothing,1,both sides,cross_cutting,0,1,smoothing:main,1
S7,Scenario 7 - Quadgrams,quadgrams,AC15,citizenship and whether you,2,4,106,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,citizenship,1,0.5,False,conditions,1,whether,cross_cutting,0,1,conditions:main,1
S7,Scenario 7 - Quadgrams,quadgrams,AC15,don t merge accounts,2,4,129,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,smoothing,1,merge,cross_cutting,0,1,smoothing:main,1
S7,Scenario 7 - Quadgrams,quadgrams,AC15,merge accounts don t,2,4,224,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,smoothing,1,merge,cross_cutting,0,1,smoothing:main,1
S7,Scenario 7 - Quadgrams,quadgrams,AC15,no merged finances keep,2,4,233,15787,0.000127,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,smoothing,1,merged,cross_cutting,0,1,smoothing:main,1
S7,Scenario 7 - Quadgrams,quadgrams,AC15,not buy no merged,2,4,235,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,smoothing,1,merged,cross_cutting,0,1,smoothing:main,1
S7,Scenario 7 - Quadgrams,quadgrams,AC15,performers tend to stay,2,4,246,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,hedging,1,tend,cross_cutting,0,1,hedging:single_word_markers,1
S7,Scenario 7 - Quadgrams,quadgrams,AC15,property don t merge,2,4,254,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,smoothing,1,merge,cross_cutting,0,1,smoothing:main,1
S7,Scenario 7 - Quadgrams,quadgrams,AC15,serious mean to you,2,4,268,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,warning,1,serious,cross_cutting,0,1,warning:main,1
S7,Scenario 7 - Quadgrams,quadgrams,AC15,t merge accounts don,2,4,283,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,smoothing,1,merge,cross_cutting,0,1,smoothing:main,1
S7,Scenario 7 - Quadgrams,quadgrams,AC15,to pursue this seriously,2,4,313,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,warning,1,seriously,cross_cutting,0,1,warning:main,1
S7,Scenario 7 - Quadgrams,quadgrams,AC15,your citizenship and whether,2,4,378,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,citizenship,1,0.5,False,conditions,1,whether,cross_cutting,0,1,conditions:main,1
S7,Scenario 7 - Quadgrams,quadgrams,AC15,your situation that typically,2,4,383,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,hedging,1,typically,cross_cutting,0,1,hedging:single_word_markers,1
S7,Scenario 7 - Quadgrams,quadgrams,AC15,a purely extractive dynamic,2,4,76,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,a regional medical hub,2,4,77,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,medical,1,0.333333,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,about our age difference,2,4,79,15787,0.000127,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,after the month trial,2,4,82,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,alignment talks money family,2,4,85,15787,0.000127,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,and have no network,2,4,88,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,as cheating how do,2,4,93,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,be genuine and still,2,4,94,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,genuine,1,0.5,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,beneficiaries medical power of,2,4,96,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,medical,1,0.333333,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,buy keep an exit,2,4,98,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,buy property don t,2,4,99,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,citizenship i can suggest,2,4,107,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,citizenship,1,0.333333,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,country your citizenship and,2,4,113,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,citizenship,1,0.5,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,counts as cheating how,2,4,114,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,d keep your home,2,4,115,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,decision gates to defeat,2,4,116,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,did how she handled,2,4,118,15787,0.000127,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,didn t what must,2,4,119,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,does her family expect,2,4,121,15787,0.000127,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,does she still want,2,4,123,15787,0.000127,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,don t buy keep,2,4,126,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,don t sever home,2,4,130,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,emergency fund target if,2,4,135,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,even sincere people can,2,4,139,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,exclusive what counts as,2,4,140,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,expect from a long,2,4,141,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,family obligations marriage kids,2,4,143,15787,0.000127,1,AC15,2,4,1.0,,False,,0,,marriage,1,0.25,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,fund and a clear,2,4,147,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,fund don t sever,2,4,148,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,fund target if you,2,4,149,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,gates to defeat sunk,2,4,150,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,gives her a chance,2,4,151,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,handled stress money moments,2,4,152,15787,0.000127,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,have no network she,2,4,153,15787,0.000127,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,her a chance to,2,4,158,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,her family expect from,2,4,159,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,how she handled stress,2,4,164,15787,0.000127,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,how would we split,2,4,166,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,i live there what,2,4,169,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,if marriage becomes real,2,4,180,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,marriage,1,0.333333,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,if she says she,2,4,185,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,increase information more than,2,4,193,15787,0.000127,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,independent legal advice on,2,4,194,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,irreversible commitments only after,2,4,196,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,legal advice on both,2,4,213,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,live together or separately,2,4,214,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,longer stay only after,2,4,215,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,longer trial stay before,2,4,216,15787,0.000127,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,marriage kids family expectations,2,4,219,15787,0.000127,1,AC15,2,4,1.0,,False,,0,,marriage,1,0.25,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,marriage visa expectations and,2,4,220,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,marriage;visa,2,0.666667,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,me what country city,2,4,221,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,money family marriage children,2,4,225,15787,0.000127,1,AC15,2,4,1.0,,False,,0,,children;marriage,2,0.5,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,money marriage kids family,2,4,227,15787,0.000127,1,AC15,2,4,1.0,,False,,0,,marriage,1,0.25,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,month trial is the,2,4,228,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,network she becomes your,2,4,232,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,no network she becomes,2,4,234,15787,0.000127,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,not just curated introductions,2,4,236,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,not ready for full,2,4,237,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,one reputable hospital near,2,4,240,15787,0.000127,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,one week ordinary life,2,4,241,15787,0.000127,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,or no than i,2,4,243,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,or separately i can,2,4,244,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,ordinary life stay weeks,2,4,245,15787,0.000127,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,permanent move if she,2,4,247,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,ready for full relocation,2,4,256,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,relocat;relocation,2,0.333333,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,rent not buy no,2,4,258,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,reversibility keep your home,2,4,260,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,say yes or no,2,4,266,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,she handled stress money,2,4,270,15787,0.000127,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,she still want this,2,4,273,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,specific even if they,2,4,276,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,still want this if,2,4,279,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,t buy keep an,2,4,281,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,t buy property don,2,4,282,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,t what must change,2,4,287,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S7,Scenario 7 - Quadgrams,quadgrams,AC15,talks money family marriage,2,4,288,15787,0.000127,1,AC15,2,4,1.0,,False,,0,,marriage,1,0.25,False,,0,,,0,0,,0
