scenario,scenario_label,level,system,ngram,count,token_len,rank_within_system,system_sum_count,count_share_in_system,owner_count,owner_systems,global_ngram_count,content_token_count,content_token_ratio,scaffold_prefix,has_scaffold_prefix,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,matched_expression_groups,expression_group_count,matched_expression_terms,matched_expression_layers,constraint_aligned_group_count,cross_cutting_group_count,matched_expression_subgroups,expression_subgroup_count
S1,Scenario 1 - Trigrams,trigrams,AC15,exhibit with long,3,3,168,18023,0.000166,1,AC15,3,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,fee escalation cap,3,3,169,18023,0.000166,1,AC15,3,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,focused on upgrades,3,3,170,18023,0.000166,1,AC15,3,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,for after action,3,3,171,18023,0.000166,1,AC15,3,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,lead items and,3,3,201,18023,0.000166,1,AC15,3,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,ownership of timing,3,3,219,18023,0.000166,1,AC15,3,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,pre approved equivalent,3,3,221,18023,0.000166,1,AC15,3,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,to payment milestones,3,3,252,18023,0.000166,1,AC15,3,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,two reference calls,3,3,256,18023,0.000166,1,AC15,3,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,vendor controlled milestones,3,3,257,18023,0.000166,1,AC15,3,3,1.0,,False,,0,,vendor,1,0.333333,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,vs incident day,3,3,259,18023,0.000166,1,AC15,3,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,long term dependency,2,3,616,18023,0.000111,1,AC15,2,3,1.0,,False,practicality_and_feasibility;temporal_dynamics,2,dependency;long term,,0,0.0,False,practical_considerations_and_execution;temporal_projection,2,dependency;long term,constraint_aligned,2,0,practical_considerations_and_execution:resources_timing_conditions;temporal_projection:time_horizons,2
S1,Scenario 1 - Trigrams,trigrams,AC15,a phased start,2,3,285,18023,0.000111,1,AC15,2,2,0.6667,,False,temporal_dynamics,1,phased,,0,0.0,False,practical_considerations_and_execution;temporal_projection,2,phas;phased;start,constraint_aligned,2,0,practical_considerations_and_execution:action_and_execution;temporal_projection:change_and_rate,2
S1,Scenario 1 - Trigrams,trigrams,AC15,documented formats transition,2,3,465,18023,0.000111,1,AC15,2,3,1.0,,False,temporal_dynamics,1,transition,,0,0.0,False,temporal_projection;truth,2,documented;transit;transition,constraint_aligned,2,0,temporal_projection:change_and_rate;truth:verification,2
S1,Scenario 1 - Trigrams,trigrams,AC15,phased start and,2,3,696,18023,0.000111,1,AC15,2,2,0.6667,,False,temporal_dynamics,1,phased,,0,0.0,False,practical_considerations_and_execution;temporal_projection,2,phas;phased;start,constraint_aligned,2,0,practical_considerations_and_execution:action_and_execution;temporal_projection:change_and_rate,2
S1,Scenario 1 - Trigrams,trigrams,AC15,timelines transition assistance,2,3,837,18023,0.000111,1,AC15,2,3,1.0,,False,temporal_dynamics,1,transition,,0,0.0,False,practical_considerations_and_execution;temporal_projection,2,timelines;transit;transition,constraint_aligned,2,0,practical_considerations_and_execution:resources_timing_conditions;temporal_projection:change_and_rate,2
S1,Scenario 1 - Trigrams,trigrams,AC15,supply chain fragility,2,3,780,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,supply chain,1,0.666667,False,practical_considerations_and_execution;temporal_projection,2,fragility,constraint_aligned,2,0,practical_considerations_and_execution:friction_and_blockers;temporal_projection:robustness_and_resilience,2
S1,Scenario 1 - Trigrams,trigrams,AC15,external blockers civitas,2,3,493,18023,0.000111,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,blockers,civitas,1,0.333333,False,practical_considerations_and_execution;surfacing,2,blockers,constraint_aligned;cross_cutting,1,1,practical_considerations_and_execution:friction_and_blockers;surfacing:friction_exposed,2
S1,Scenario 1 - Trigrams,trigrams,AC15,fewest external blockers,2,3,508,18023,0.000111,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,blockers,,0,0.0,False,practical_considerations_and_execution;surfacing,2,blockers,constraint_aligned;cross_cutting,1,1,practical_considerations_and_execution:friction_and_blockers;surfacing:friction_exposed,2
S1,Scenario 1 - Trigrams,trigrams,AC15,contingent on passing,2,3,430,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,conditions;practical_considerations_and_execution,2,contingen;contingent;contingent on,constraint_aligned;cross_cutting,1,1,conditions:main;practical_considerations_and_execution:resources_timing_conditions,2
S1,Scenario 1 - Trigrams,trigrams,AC15,costs blow up,2,3,445,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution;warning,2,blow up;costs,constraint_aligned;cross_cutting,1,1,practical_considerations_and_execution:resources_timing_conditions;warning:main,2
S1,Scenario 1 - Trigrams,trigrams,AC15,a phased notice,2,3,284,18023,0.000111,1,AC15,2,2,0.6667,,False,temporal_dynamics,1,phased,,0,0.0,False,temporal_projection,1,phas;phased,constraint_aligned,1,0,temporal_projection:change_and_rate,1
S1,Scenario 1 - Trigrams,trigrams,AC15,and council proof,2,3,314,18023,0.000111,1,AC15,2,2,0.6667,,False,truth_and_fact,1,proof,,0,0.0,False,truth,1,proof,constraint_aligned,1,0,truth:verification,1
S1,Scenario 1 - Trigrams,trigrams,AC15,better near term,2,3,369,18023,0.000111,1,AC15,2,3,1.0,,False,temporal_dynamics,1,near term,,0,0.0,False,temporal_projection,1,near term,constraint_aligned,1,0,temporal_projection:time_horizons,1
S1,Scenario 1 - Trigrams,trigrams,AC15,central cloud dependency,2,3,385,18023,0.000111,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,dependency,cloud,1,0.333333,False,practical_considerations_and_execution,1,dependency,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1
S1,Scenario 1 - Trigrams,trigrams,AC15,cost reduction vs,2,3,442,18023,0.000111,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,cost,,0,0.0,False,practical_considerations_and_execution,1,cost,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1
S1,Scenario 1 - Trigrams,trigrams,AC15,cost to maintain,2,3,444,18023,0.000111,1,AC15,2,2,0.6667,,False,practicality_and_feasibility,1,cost,,0,0.0,False,practical_considerations_and_execution,1,cost,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1
S1,Scenario 1 - Trigrams,trigrams,AC15,high switching cost,2,3,531,18023,0.000111,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,cost,,0,0.0,False,practical_considerations_and_execution,1,cost,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1
S1,Scenario 1 - Trigrams,trigrams,AC15,long run evidence,2,3,615,18023,0.000111,1,AC15,2,3,1.0,,False,truth_and_fact,1,evidence,,0,0.0,False,truth,1,evidence,constraint_aligned,1,0,truth:verification,1
S1,Scenario 1 - Trigrams,trigrams,AC15,phased notice to,2,3,695,18023,0.000111,1,AC15,2,2,0.6667,,False,temporal_dynamics,1,phased,,0,0.0,False,temporal_projection,1,phas;phased,constraint_aligned,1,0,temporal_projection:change_and_rate,1
S1,Scenario 1 - Trigrams,trigrams,AC15,predictable near term,2,3,702,18023,0.000111,1,AC15,2,3,1.0,,False,temporal_dynamics,1,near term,,0,0.0,False,temporal_projection,1,near term,constraint_aligned,1,0,temporal_projection:time_horizons,1
S1,Scenario 1 - Trigrams,trigrams,AC15,reduces near term,2,3,722,18023,0.000111,1,AC15,2,3,1.0,,False,temporal_dynamics,1,near term,,0,0.0,False,temporal_projection,1,near term,constraint_aligned,1,0,temporal_projection:time_horizons,1
S1,Scenario 1 - Trigrams,trigrams,AC15,schedule exhibit with,2,3,752,18023,0.000111,1,AC15,2,2,0.6667,,False,practicality_and_feasibility,1,schedule,,0,0.0,False,practical_considerations_and_execution,1,schedule,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1
S1,Scenario 1 - Trigrams,trigrams,AC15,schedule if novagrid,2,3,753,18023,0.000111,1,AC15,2,2,0.6667,,False,practicality_and_feasibility,1,schedule,novagrid,1,0.5,False,practical_considerations_and_execution,1,schedule,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1
S1,Scenario 1 - Trigrams,trigrams,AC15,transition assistance defined,2,3,849,18023,0.000111,1,AC15,2,3,1.0,,False,temporal_dynamics,1,transition,,0,0.0,False,temporal_projection,1,transit;transition,constraint_aligned,1,0,temporal_projection:change_and_rate,1
S1,Scenario 1 - Trigrams,trigrams,AC15,venture backed trajectory,2,3,861,18023,0.000111,1,AC15,2,3,1.0,,False,temporal_dynamics,1,trajectory,,0,0.0,False,temporal_projection,1,trajectory,constraint_aligned,1,0,temporal_projection:past_present_future,1
S1,Scenario 1 - Trigrams,trigrams,AC15,window a treat,2,3,898,18023,0.000111,1,AC15,2,2,0.6667,,False,temporal_dynamics,1,window,,0,0.0,False,temporal_projection,1,window,constraint_aligned,1,0,temporal_projection:time_horizons,1
S1,Scenario 1 - Trigrams,trigrams,AC15,before broad rollout,2,3,368,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,rollout,1,0.333333,False,practical_considerations_and_execution,1,rollout,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1
S1,Scenario 1 - Trigrams,trigrams,AC15,change control staged,2,3,388,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,temporal_projection,1,staged,constraint_aligned,1,0,temporal_projection:change_and_rate,1
S1,Scenario 1 - Trigrams,trigrams,AC15,failover test as,2,3,496,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,failover,1,0.5,False,truth,1,test,constraint_aligned,1,0,truth:verification,1
S1,Scenario 1 - Trigrams,trigrams,AC15,high switching costs,2,3,532,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,costs,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1
S1,Scenario 1 - Trigrams,trigrams,AC15,hybrid failover costs,2,3,537,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,failover,1,0.333333,False,practical_considerations_and_execution,1,costs,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1
S1,Scenario 1 - Trigrams,trigrams,AC15,modular mitigates the,2,3,629,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,modular,1,0.5,False,practical_considerations_and_execution,1,mitigat,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1
S1,Scenario 1 - Trigrams,trigrams,AC15,month support horizon,2,3,633,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,temporal_projection,1,horizon,constraint_aligned,1,0,temporal_projection:time_horizons,1
S1,Scenario 1 - Trigrams,trigrams,AC15,opex is bounded,2,3,679,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,bounded,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1
S1,Scenario 1 - Trigrams,trigrams,AC15,plans configurations logs,2,3,697,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,plans,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1
S1,Scenario 1 - Trigrams,trigrams,AC15,real maintenance costs,2,3,719,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,costs,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1
S1,Scenario 1 - Trigrams,trigrams,AC15,running safe plans,2,3,746,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,plans,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1
S1,Scenario 1 - Trigrams,trigrams,AC15,shifts pricing changes,2,3,756,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,temporal_projection,1,shifts,constraint_aligned,1,0,temporal_projection:change_and_rate,1
S1,Scenario 1 - Trigrams,trigrams,AC15,slower rollout months,2,3,761,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,rollout,1,0.333333,False,practical_considerations_and_execution,1,rollout,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1
S1,Scenario 1 - Trigrams,trigrams,AC15,start and compress,2,3,770,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,start,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1
S1,Scenario 1 - Trigrams,trigrams,AC15,support horizon with,2,3,782,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,temporal_projection,1,horizon,constraint_aligned,1,0,temporal_projection:time_horizons,1
S1,Scenario 1 - Trigrams,trigrams,AC15,testing that includes,2,3,792,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,truth,1,testing,constraint_aligned,1,0,truth:verification,1
S1,Scenario 1 - Trigrams,trigrams,AC15,timing plans configurations,2,3,840,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,plans,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1
S1,Scenario 1 - Trigrams,trigrams,AC15,to preserve leverage,2,3,846,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,temporal_projection,1,preserve,constraint_aligned,1,0,temporal_projection:robustness_and_resilience,1
S1,Scenario 1 - Trigrams,trigrams,AC15,appears to best,2,3,333,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,hedging,1,appears;appears to,cross_cutting,0,1,hedging:multi_word_patterns;hedging:single_word_markers,2
S1,Scenario 1 - Trigrams,trigrams,AC15,risk while keeping,2,3,740,18023,0.000111,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,risk,,0,0.0,False,warning,1,risk,cross_cutting,0,1,warning:main,1
S1,Scenario 1 - Trigrams,trigrams,AC15,contract doesn t,2,3,431,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,surfacing,1,doesn;doesn t,cross_cutting,0,1,surfacing:confrontation,1
S1,Scenario 1 - Trigrams,trigrams,AC15,controllers typically mean,2,3,438,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,controllers,1,0.333333,False,hedging,1,typically,cross_cutting,0,1,hedging:single_word_markers,1
S1,Scenario 1 - Trigrams,trigrams,AC15,doesn t allow,2,3,466,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,surfacing,1,doesn;doesn t,cross_cutting,0,1,surfacing:confrontation,1
S1,Scenario 1 - Trigrams,trigrams,AC15,likely stronger in,2,3,602,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,hedging,1,likely,cross_cutting,0,1,hedging:single_word_markers,1
S1,Scenario 1 - Trigrams,trigrams,AC15,permissible and doesn,2,3,694,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,surfacing,1,doesn,cross_cutting,0,1,surfacing:confrontation,1
S1,Scenario 1 - Trigrams,trigrams,AC15,standard controllers typically,2,3,769,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,controllers,1,0.333333,False,hedging,1,typically,cross_cutting,0,1,hedging:single_word_markers,1
S1,Scenario 1 - Trigrams,trigrams,AC15,the contract doesn,2,3,805,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,surfacing,1,doesn,cross_cutting,0,1,surfacing:confrontation,1
S1,Scenario 1 - Trigrams,trigrams,AC15,a concrete critical,2,3,277,18023,0.000111,1,AC15,2,2,0.6667,,False,practicality_and_feasibility,1,concrete,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,concrete critical path,2,3,423,18023,0.000111,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,concrete,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,concrete way standard,2,3,424,18023,0.000111,1,AC15,2,3,1.0,,False,practicality_and_feasibility,1,concrete,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,controllers data config,2,3,436,18023,0.000111,1,AC15,2,3,1.0,,False,truth_and_fact,1,data,controllers,1,0.333333,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,that preserves momentum,2,3,796,18023,0.000111,1,AC15,2,2,0.6667,,False,temporal_dynamics,1,momentum,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,90k year adjustable,2,3,274,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,90k,1,0.333333,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,a defined escalation,2,3,279,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,a few business,2,3,281,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,a fixed price,2,3,282,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,a two mode,2,3,292,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,acceptance tests are,2,3,298,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,adds adjustable recurring,2,3,302,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,an acceptance milestone,2,3,305,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,and after hours,2,3,309,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,and contract language,2,3,312,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,and contractual safeguards,2,3,313,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,and pricing acceptance,2,3,321,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,and proprietary central,2,3,322,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,proprietary,1,0.5,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,and talking points,2,3,324,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,and time box,2,3,325,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,and vendor controlled,2,3,327,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,vendor,1,0.5,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,approved equivalents and,2,3,335,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,approved equivalents spare,2,3,336,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,approved failover design,2,3,338,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,failover,1,0.333333,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,automatically no week,2,3,355,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,bad update rollback,2,3,360,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,become an outage,2,3,366,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,becomes more important,2,3,367,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,caps escalators and,2,3,383,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,central comms loss,2,3,386,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,clear approval path,2,3,408,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,clear inclusions exclusions,2,3,409,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,cloud first central,2,3,412,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,cloud,1,0.333333,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,cloud outages dr,2,3,415,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,cloud,1,0.333333,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,cloud requirement for,2,3,416,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,cloud,1,0.5,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,cloud review and,2,3,417,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,cloud,1,0.5,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,commit to these,2,3,419,18023,0.000111,1,AC15,2,2,0.6667,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,comms down bad,2,3,420,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S1,Scenario 1 - Trigrams,trigrams,AC15,comms down rollback,2,3,422,18023,0.000111,1,AC15,2,3,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
