ngram,count,system,scenario,level,content_words,content_token_count,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,expression_groups,expression_first_class,expression_group_count,expression_first_class_count,layer_a_count,layer_b_count,layer_a_groups,layer_b_groups,matched_expression_terms,unclassified
transition assistance priced now,6,HYBRID_SEMANTIC,S1,quadgrams,transition assistance priced now,4,temporal_dynamics,1,transition,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,transit|transition,False
priced transition assistance incident,4,HYBRID_SEMANTIC,S1,quadgrams,priced transition assistance incident,4,temporal_dynamics,1,transition,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,transit|transition,False
cost exposure operational maturity,2,HYBRID_SEMANTIC,S1,quadgrams,cost exposure operational maturity,4,practicality_and_feasibility|temporal_dynamics,3,cost|operational|maturity,,0,0.0,False,practical_considerations_and_execution|temporal_projection,practical_considerations_and_execution.resources_timing_conditions|temporal_projection.change_and_rate,2,2,2,0,practical_considerations_and_execution|temporal_projection,,cost|maturity,False
a phased rollout pilot,2,HYBRID_SEMANTIC,S1,quadgrams,phased rollout pilot,3,temporal_dynamics|imagination_and_possibility,2,pilot|phased,rollout,1,0.3333333333333333,False,imagination_and_possibility|practical_considerations_and_execution|temporal_projection,imagination_and_possibility.path_toward_feasibility|practical_considerations_and_execution.action_and_execution|temporal_projection.change_and_rate,3,3,3,0,imagination_and_possibility|practical_considerations_and_execution|temporal_projection,,phas|phased|pilot|rollout,False
phased rollout pilot corridor,2,HYBRID_SEMANTIC,S1,quadgrams,phased rollout pilot corridor,4,temporal_dynamics|imagination_and_possibility,2,pilot|phased,rollout,1,0.25,False,imagination_and_possibility|practical_considerations_and_execution|temporal_projection,imagination_and_possibility.path_toward_feasibility|practical_considerations_and_execution.action_and_execution|temporal_projection.change_and_rate,3,3,3,0,imagination_and_possibility|practical_considerations_and_execution|temporal_projection,,phas|phased|pilot|rollout,False
exit and transition assistance,2,HYBRID_SEMANTIC,S1,quadgrams,exit transition assistance,3,temporal_dynamics,1,transition,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,transit|transition,False
and transition assistance priced,2,HYBRID_SEMANTIC,S1,quadgrams,transition assistance priced,3,temporal_dynamics,1,transition,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,transit|transition,False
documented formats exit transition,2,HYBRID_SEMANTIC,S1,quadgrams,documented formats exit transition,4,temporal_dynamics,1,transition,,0,0.0,False,temporal_projection|truth,temporal_projection.change_and_rate|truth.verification,2,2,2,0,temporal_projection|truth,,documented|transit|transition,False
formats exit transition assistance,2,HYBRID_SEMANTIC,S1,quadgrams,formats exit transition assistance,4,temporal_dynamics,1,transition,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,transit|transition,False
exit transition assistance priced,2,HYBRID_SEMANTIC,S1,quadgrams,exit transition assistance priced,4,temporal_dynamics,1,transition,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,transit|transition,False
with a phased rollout,2,HYBRID_SEMANTIC,S1,quadgrams,phased rollout,2,temporal_dynamics,1,phased,rollout,1,0.5,False,practical_considerations_and_execution|temporal_projection,practical_considerations_and_execution.action_and_execution|temporal_projection.change_and_rate,2,2,2,0,practical_considerations_and_execution|temporal_projection,,phas|phased|rollout,False
documented formats priced transition,2,HYBRID_SEMANTIC,S1,quadgrams,documented formats priced transition,4,temporal_dynamics,1,transition,,0,0.0,False,temporal_projection|truth,temporal_projection.change_and_rate|truth.verification,2,2,2,0,temporal_projection|truth,,documented|transit|transition,False
formats priced transition assistance,2,HYBRID_SEMANTIC,S1,quadgrams,formats priced transition assistance,4,temporal_dynamics,1,transition,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,transit|transition,False
transition assistance incident operations,2,HYBRID_SEMANTIC,S1,quadgrams,transition assistance incident operations,4,temporal_dynamics,1,transition,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,transit|transition,False
