scenario,scenario_label,level,system,ngram,count,token_len,rank_within_system,system_sum_count,count_share_in_system,owner_count,owner_systems,global_ngram_count,content_token_count,content_token_ratio,scaffold_prefix,has_scaffold_prefix,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy
S5,Scenario 5 - Quadgrams,quadgrams,AC15,hasn t been confirmed,2,4,66,11093,0.00018,1,AC15,2,3,0.75,,False,truth_and_fact,1,confirmed,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,AC15,vectors as cited evidence,2,4,133,11093,0.00018,1,AC15,2,3,0.75,,False,truth_and_fact,1,evidence,vectors,1,0.333333,False
S5,Scenario 5 - Quadgrams,quadgrams,AC15,confirm if you tell,2,4,38,11093,0.00018,1,AC15,2,2,0.5,,False,truth_and_fact,1,confirm,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,AC15,continuity but make it,2,4,41,11093,0.00018,1,AC15,2,2,0.5,,False,temporal_dynamics,1,continuity,continuity,1,0.5,False
S5,Scenario 5 - Quadgrams,quadgrams,AC15,outdated don t use,2,4,96,11093,0.00018,1,AC15,2,2,0.5,,False,temporal_dynamics,1,outdated,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,AC15,t been confirmed in,2,4,116,11093,0.00018,1,AC15,2,2,0.5,,False,truth_and_fact,1,confirmed,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,AC15,you implement memory as,2,4,137,11093,0.00018,1,AC15,2,2,0.5,,False,practicality_and_feasibility,1,implement,memory,1,0.5,False
S5,Scenario 5 - Quadgrams,quadgrams,AC15P,accepted superseded deprecated needs,3,4,15,12194,0.000246,1,AC15P,3,4,1.0,,False,temporal_dynamics,1,deprecat,deprecated,1,0.25,False
S5,Scenario 5 - Quadgrams,quadgrams,AC15P,adr style decisions verified,3,4,16,12194,0.000246,1,AC15P,3,4,1.0,,False,truth_and_fact,1,verified,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,AC15P,draft accepted superseded deprecated,3,4,19,12194,0.000246,1,AC15P,3,4,1.0,,False,temporal_dynamics,1,deprecat,deprecated,1,0.25,False
S5,Scenario 5 - Quadgrams,quadgrams,AC15P,style decisions verified outcomes,3,4,28,12194,0.000246,1,AC15P,3,4,1.0,,False,truth_and_fact,1,verified,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,AC15P,superseded deprecated needs review,3,4,29,12194,0.000246,1,AC15P,3,4,1.0,,False,temporal_dynamics,1,deprecat,deprecated,1,0.25,False
S5,Scenario 5 - Quadgrams,quadgrams,AC15P,verified outcomes runbook items,3,4,30,12194,0.000246,1,AC15P,3,4,1.0,,False,truth_and_fact,1,verified,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,AC15P,decisions constraints verified outcomes,2,4,61,12194,0.000164,1,AC15P,2,4,1.0,,False,practicality_and_feasibility;truth_and_fact,2,constraints;verified,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,AC15P,artifact type time window,2,4,38,12194,0.000164,1,AC15P,2,4,1.0,,False,temporal_dynamics,1,window,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,AC15P,makes continuity mostly about,2,4,93,12194,0.000164,1,AC15P,2,4,1.0,,False,temporal_dynamics,1,continuity,continuity,1,0.25,False
S5,Scenario 5 - Quadgrams,quadgrams,AC15P,possible paths symbols exist,2,4,105,12194,0.000164,1,AC15P,2,4,1.0,,False,imagination_and_possibility,1,possible,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,AC15P,time window branch artifact,2,4,138,12194,0.000164,1,AC15P,2,4,1.0,,False,temporal_dynamics,1,window,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,AC15P,type time window status,2,4,140,12194,0.000164,1,AC15P,2,4,1.0,,False,temporal_dynamics,1,window,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,AC15P,constraint that steers everything,2,4,57,12194,0.000164,1,AC15P,2,3,0.75,,False,practicality_and_feasibility,1,constraint,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,AC15P,tend to make continuity,2,4,127,12194,0.000164,1,AC15P,2,3,0.75,,False,temporal_dynamics,1,continuity,continuity,1,0.333333,False
S5,Scenario 5 - Quadgrams,quadgrams,AC15P,can t ship provenance,2,4,54,12194,0.000164,1,AC15P,2,2,0.5,,False,truth_and_fact,1,provenance,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,CONTROL,conventions constraints system map,7,4,1,11899,0.000588,1,CONTROL,7,4,1.0,,False,practicality_and_feasibility,1,constraints,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,CONTROL,decisions conventions constraints system,6,4,3,11899,0.000504,1,CONTROL,6,4,1.0,,False,practicality_and_feasibility,1,constraints,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,CONTROL,notebook decisions conventions constraints,3,4,9,11899,0.000252,1,CONTROL,3,4,1.0,,False,practicality_and_feasibility,1,constraints,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,CONTROL,constraints conventions system map,2,4,23,11899,0.000168,1,CONTROL,2,4,1.0,,False,practicality_and_feasibility,1,constraints,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,CONTROL,continuum notebook gated evidence,2,4,25,11899,0.000168,1,CONTROL,2,4,1.0,,False,truth_and_fact,1,evidence,continuum,1,0.25,False
S5,Scenario 5 - Quadgrams,quadgrams,CONTROL,gated vector backed evidence,2,4,46,11899,0.000168,1,CONTROL,2,4,1.0,,False,truth_and_fact,1,evidence,vector,1,0.25,False
S5,Scenario 5 - Quadgrams,quadgrams,CONTROL,module tags recency window,2,4,72,11899,0.000168,1,CONTROL,2,4,1.0,,False,temporal_dynamics,1,window,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,CONTROL,repo verification before recommending,2,4,89,11899,0.000168,1,CONTROL,2,4,1.0,,False,truth_and_fact,1,verification,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,CONTROL,vector backed evidence index,2,4,113,11899,0.000168,1,CONTROL,2,4,1.0,,False,truth_and_fact,1,evidence,vector,1,0.25,False
S5,Scenario 5 - Quadgrams,quadgrams,CONTROL,as decision convention constraint,2,4,16,11899,0.000168,1,CONTROL,2,3,0.75,,False,practicality_and_feasibility,1,constraint,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,CONTROL,verify against the repo,2,4,116,11899,0.000168,1,CONTROL,2,3,0.75,,False,truth_and_fact,1,verify,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_3_5,brief adrs conventions constraints,5,4,2,10895,0.000459,1,HYBRID_3_5,5,4,1.0,,False,practicality_and_feasibility,1,constraints,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_3_5,adrs conventions constraints glossary,3,4,4,10895,0.000275,1,HYBRID_3_5,3,4,1.0,,False,practicality_and_feasibility,1,constraints,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_3_5,as evidence not truth,2,4,25,10895,0.000184,1,HYBRID_3_5,2,2,0.5,,False,truth_and_fact,2,evidence;truth,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_3_5,architectures make continuity more,2,4,24,10895,0.000184,1,HYBRID_3_5,2,4,1.0,,False,temporal_dynamics,1,continuity,continuity,1,0.25,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_3_5,blocks volatile evidence retrieval,2,4,30,10895,0.000184,1,HYBRID_3_5,2,4,1.0,,False,truth_and_fact,1,evidence,retrieval,1,0.25,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_3_5,debugging attempts speculative hypotheses,2,4,44,10895,0.000184,1,HYBRID_3_5,2,4,1.0,,False,imagination_and_possibility;truth_and_fact,1,speculative,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_3_5,make continuity more likely,2,4,88,10895,0.000184,1,HYBRID_3_5,2,4,1.0,,False,temporal_dynamics,1,continuity,continuity,1,0.25,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_3_5,rut staleness risk unless,2,4,103,10895,0.000184,1,HYBRID_3_5,2,4,1.0,,False,practicality_and_feasibility,1,risk,staleness,1,0.25,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_3_5,scope status timestamps provenance,2,4,105,10895,0.000184,1,HYBRID_3_5,2,4,1.0,,False,truth_and_fact,1,provenance,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_3_5,spine adrs conventions constraints,2,4,108,10895,0.000184,1,HYBRID_3_5,2,4,1.0,,False,practicality_and_feasibility,1,constraints,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_3_5,status timestamps provenance links,2,4,110,10895,0.000184,1,HYBRID_3_5,2,4,1.0,,False,truth_and_fact,1,provenance,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_3_5,can make continuity mostly,2,4,36,10895,0.000184,1,HYBRID_3_5,2,3,0.75,,False,temporal_dynamics,1,continuity,continuity,1,0.333333,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_3_5,continuity more likely to,2,4,41,10895,0.000184,1,HYBRID_3_5,2,3,0.75,,False,temporal_dynamics,1,continuity,continuity,1,0.333333,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_3_5,evidence items influenced the,2,4,53,10895,0.000184,1,HYBRID_3_5,2,3,0.75,,False,truth_and_fact,1,evidence,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_3_5,keep continuity from becoming,2,4,82,10895,0.000184,1,HYBRID_3_5,2,3,0.75,,False,temporal_dynamics,1,continuity,continuity,1,0.333333,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_3_5,provenance from day one,2,4,100,10895,0.000184,1,HYBRID_3_5,2,3,0.75,,False,truth_and_fact,1,provenance,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_3_5,tried may be outdated,2,4,119,10895,0.000184,1,HYBRID_3_5,2,3,0.75,,False,temporal_dynamics,1,outdated,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_3_5,and provenance from day,2,4,22,10895,0.000184,1,HYBRID_3_5,2,2,0.5,,False,truth_and_fact,1,provenance,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_3_5,continuity where it s,2,4,42,10895,0.000184,1,HYBRID_3_5,2,2,0.5,,False,temporal_dynamics,1,continuity,continuity,1,0.5,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_3_5,only can make continuity,2,4,94,10895,0.000184,1,HYBRID_3_5,2,2,0.5,,False,temporal_dynamics,1,continuity,continuity,1,0.5,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_3_5,users can t correct,2,4,123,10895,0.000184,1,HYBRID_3_5,2,2,0.5,,False,truth_and_fact,1,correct,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,on demand evidence retrieval,4,4,6,11653,0.000343,1,HYBRID_SEMANTIC,4,3,0.75,,False,truth_and_fact,1,evidence,retrieval,1,0.333333,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,irrelevant outdated never use,3,4,14,11653,0.000257,1,HYBRID_SEMANTIC,3,4,1.0,,False,temporal_dynamics,1,outdated,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,outdated never use again,3,4,16,11653,0.000257,1,HYBRID_SEMANTIC,3,4,1.0,,False,temporal_dynamics,1,outdated,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,constraints conventions glossary confirmed,2,4,43,11653,0.000172,1,HYBRID_SEMANTIC,2,4,1.0,,False,practicality_and_feasibility;truth_and_fact,2,confirmed;constraints,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,durable truth from exploration,2,4,58,11653,0.000172,1,HYBRID_SEMANTIC,2,3,0.75,,False,imagination_and_possibility;truth_and_fact,2,exploration;truth,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,truth from exploration exhaust,2,4,131,11653,0.000172,1,HYBRID_SEMANTIC,2,3,0.75,,False,imagination_and_possibility;truth_and_fact,2,exploration;truth,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,active superseded links constraints,2,4,21,11653,0.000172,1,HYBRID_SEMANTIC,2,4,1.0,,False,practicality_and_feasibility,1,constraints,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,confirmed root causes fixes,2,4,41,11653,0.000172,1,HYBRID_SEMANTIC,2,4,1.0,,False,truth_and_fact,1,confirmed,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,constraint convention glossary learning,2,4,42,11653,0.000172,1,HYBRID_SEMANTIC,2,4,1.0,,False,practicality_and_feasibility,1,constraint,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,constraints security compliance slo,2,4,45,11653,0.000172,1,HYBRID_SEMANTIC,2,4,1.0,,False,practicality_and_feasibility,1,constraints,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,decision constraint convention glossary,2,4,48,11653,0.000172,1,HYBRID_SEMANTIC,2,4,1.0,,False,practicality_and_feasibility,1,constraint,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,default decisions constraints conventions,2,4,49,11653,0.000172,1,HYBRID_SEMANTIC,2,4,1.0,,False,practicality_and_feasibility,1,constraints,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,editable diffable source linked,2,4,60,11653,0.000172,1,HYBRID_SEMANTIC,2,4,1.0,,False,truth_and_fact,1,source,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,feeds isolation argument risk,2,4,66,11653,0.000172,1,HYBRID_SEMANTIC,2,4,1.0,,False,practicality_and_feasibility,1,risk,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,superseded links constraints security,2,4,114,11653,0.000172,1,HYBRID_SEMANTIC,2,4,1.0,,False,practicality_and_feasibility,1,constraints,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,by default decisions constraints,2,4,33,11653,0.000172,1,HYBRID_SEMANTIC,2,3,0.75,,False,practicality_and_feasibility,1,constraints,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,can expire unless reaffirmed,2,4,36,11653,0.000172,1,HYBRID_SEMANTIC,2,3,0.75,,False,temporal_dynamics,1,expire,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,evidence in b under,2,4,63,11653,0.000172,1,HYBRID_SEMANTIC,2,3,0.75,,False,truth_and_fact,1,evidence,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,fresh eyes constraints only,2,4,68,11653,0.000172,1,HYBRID_SEMANTIC,2,3,0.75,,False,practicality_and_feasibility,1,constraints,fresh eyes,1,0.666667,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,last verified at sha,2,4,80,11653,0.000172,1,HYBRID_SEMANTIC,2,3,0.75,,False,truth_and_fact,1,verified,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,provenance links derived from,2,4,98,11653,0.000172,1,HYBRID_SEMANTIC,2,3,0.75,,False,truth_and_fact,1,provenance,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,risk frequent retrieval of,2,4,101,11653,0.000172,1,HYBRID_SEMANTIC,2,3,0.75,,False,practicality_and_feasibility,1,risk,retrieval,1,0.333333,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,verified at sha date,2,4,134,11653,0.000172,1,HYBRID_SEMANTIC,2,3,0.75,,False,truth_and_fact,1,verified,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,verify against the current,2,4,135,11653,0.000172,1,HYBRID_SEMANTIC,2,3,0.75,,False,truth_and_fact,1,verify,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,you choose continuity via,2,4,146,11653,0.000172,1,HYBRID_SEMANTIC,2,3,0.75,,False,temporal_dynamics,1,continuity,continuity,1,0.333333,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,as evidence in b,2,4,26,11653,0.000172,1,HYBRID_SEMANTIC,2,2,0.5,,False,truth_and_fact,1,evidence,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,or stored as evidence,2,4,94,11653,0.000172,1,HYBRID_SEMANTIC,2,2,0.5,,False,truth_and_fact,1,evidence,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,stored as evidence in,2,4,113,11653,0.000172,1,HYBRID_SEMANTIC,2,2,0.5,,False,truth_and_fact,1,evidence,,0,0.0,False
S5,Scenario 5 - Quadgrams,quadgrams,HYBRID_SEMANTIC,the risk is real,2,4,120,11653,0.000172,1,HYBRID_SEMANTIC,2,2,0.5,,False,practicality_and_feasibility,1,risk,,0,0.0,False
