scenario,scenario_label,level,system,ngram,count,token_len,rank_within_system,system_sum_count,count_share_in_system,owner_count,owner_systems,global_ngram_count,content_token_count,content_token_ratio,scaffold_prefix,has_scaffold_prefix,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy
S3,Scenario 3 - Quadgrams,quadgrams,HYBRID_3_5,only after objective reliability,2,4,169,14274,0.00014,1,HYBRID_3_5,2,3,0.75,,False,truth_and_fact,1,objective,,0,0.0,False
S3,Scenario 3 - Quadgrams,quadgrams,HYBRID_3_5,suggest the most realistic,2,4,211,14274,0.00014,1,HYBRID_3_5,2,3,0.75,,False,practicality_and_feasibility,1,realistic,,0,0.0,False
S3,Scenario 3 - Quadgrams,quadgrams,HYBRID_3_5,until reliability is proven,2,4,234,14274,0.00014,1,HYBRID_3_5,2,3,0.75,,False,truth_and_fact,1,proven,,0,0.0,False
S3,Scenario 3 - Quadgrams,quadgrams,HYBRID_3_5,a constrained entry into,2,4,55,14274,0.00014,1,HYBRID_3_5,2,2,0.5,,False,practicality_and_feasibility,1,constrained,,0,0.0,False
S3,Scenario 3 - Quadgrams,quadgrams,HYBRID_3_5,and external claims if,2,4,72,14274,0.00014,1,HYBRID_3_5,2,2,0.5,,False,truth_and_fact,1,claims,,0,0.0,False
S3,Scenario 3 - Quadgrams,quadgrams,HYBRID_3_5,you ship a constrained,2,4,253,14274,0.00014,1,HYBRID_3_5,2,2,0.5,,False,practicality_and_feasibility,1,constrained,,0,0.0,False
S3,Scenario 3 - Quadgrams,quadgrams,HYBRID_3_5,your current fallback is,2,4,259,14274,0.00014,1,HYBRID_3_5,2,2,0.5,,False,practicality_and_feasibility,1,fallback,,0,0.0,False
S3,Scenario 3 - Quadgrams,quadgrams,HYBRID_SEMANTIC,a pilot acceptance phase,3,4,18,15675,0.000191,1,HYBRID_SEMANTIC,3,3,0.75,,False,imagination_and_possibility;temporal_dynamics,2,phase;pilot,,0,0.0,False
S3,Scenario 3 - Quadgrams,quadgrams,HYBRID_SEMANTIC,early access production pilot,3,4,26,15675,0.000191,1,HYBRID_SEMANTIC,3,4,1.0,,False,imagination_and_possibility,1,pilot,early access,1,0.5,False
S3,Scenario 3 - Quadgrams,quadgrams,HYBRID_SEMANTIC,pilot acceptance phase with,2,4,197,15675,0.000128,1,HYBRID_SEMANTIC,2,3,0.75,,False,imagination_and_possibility;temporal_dynamics,2,phase;pilot,,0,0.0,False
S3,Scenario 3 - Quadgrams,quadgrams,HYBRID_SEMANTIC,pilot terms caps exclusions,2,4,199,15675,0.000128,1,HYBRID_SEMANTIC,2,4,1.0,,False,imagination_and_possibility,1,pilot,,0,0.0,False
S3,Scenario 3 - Quadgrams,quadgrams,HYBRID_SEMANTIC,a paid production pilot,2,4,52,15675,0.000128,1,HYBRID_SEMANTIC,2,3,0.75,,False,imagination_and_possibility,1,pilot,,0,0.0,False
S3,Scenario 3 - Quadgrams,quadgrams,HYBRID_SEMANTIC,bound the interference risk,2,4,82,15675,0.000128,1,HYBRID_SEMANTIC,2,3,0.75,,False,practicality_and_feasibility,1,risk,interference,1,0.333333,False
S3,Scenario 3 - Quadgrams,quadgrams,HYBRID_SEMANTIC,constrained launch disqualified if,2,4,99,15675,0.000128,1,HYBRID_SEMANTIC,2,3,0.75,,False,practicality_and_feasibility,1,constrained,launch,1,0.333333,False
S3,Scenario 3 - Quadgrams,quadgrams,HYBRID_SEMANTIC,integrity monitoring if feasible,2,4,150,15675,0.000128,1,HYBRID_SEMANTIC,2,3,0.75,,False,practicality_and_feasibility,1,feasible,,0,0.0,False
S3,Scenario 3 - Quadgrams,quadgrams,HYBRID_SEMANTIC,paid production pilot in,2,4,188,15675,0.000128,1,HYBRID_SEMANTIC,2,3,0.75,,False,imagination_and_possibility,1,pilot,,0,0.0,False
S3,Scenario 3 - Quadgrams,quadgrams,HYBRID_SEMANTIC,phase with defined acceptance,2,4,196,15675,0.000128,1,HYBRID_SEMANTIC,2,3,0.75,,False,temporal_dynamics,1,phase,,0,0.0,False
S3,Scenario 3 - Quadgrams,quadgrams,HYBRID_SEMANTIC,pilot in qualified corridors,2,4,198,15675,0.000128,1,HYBRID_SEMANTIC,2,3,0.75,,False,imagination_and_possibility,1,pilot,,0,0.0,False
S3,Scenario 3 - Quadgrams,quadgrams,HYBRID_SEMANTIC,production pilot in qualified,2,4,203,15675,0.000128,1,HYBRID_SEMANTIC,2,3,0.75,,False,imagination_and_possibility,1,pilot,,0,0.0,False
S3,Scenario 3 - Quadgrams,quadgrams,HYBRID_SEMANTIC,the hardware fix schedule,2,4,252,15675,0.000128,1,HYBRID_SEMANTIC,2,3,0.75,,False,practicality_and_feasibility,1,schedule,,0,0.0,False
S3,Scenario 3 - Quadgrams,quadgrams,HYBRID_SEMANTIC,timeline retrofit policy for,2,4,264,15675,0.000128,1,HYBRID_SEMANTIC,2,3,0.75,,False,practicality_and_feasibility;temporal_dynamics,1,timeline,,0,0.0,False
S3,Scenario 3 - Quadgrams,quadgrams,HYBRID_SEMANTIC,contract into a pilot,2,4,100,15675,0.000128,1,HYBRID_SEMANTIC,2,2,0.5,,False,imagination_and_possibility,1,pilot,,0,0.0,False
S3,Scenario 3 - Quadgrams,quadgrams,HYBRID_SEMANTIC,the interference risk at,2,4,254,15675,0.000128,1,HYBRID_SEMANTIC,2,2,0.5,,False,practicality_and_feasibility,1,risk,interference,1,0.5,False
S3,Scenario 3 - Quadgrams,quadgrams,HYBRID_SEMANTIC,with a constrained envelope,2,4,278,15675,0.000128,1,HYBRID_SEMANTIC,2,2,0.5,,False,practicality_and_feasibility,1,constrained,,0,0.0,False
