scenario,scenario_label,level,system,ngram,count,token_len,rank_within_system,system_sum_count,count_share_in_system,owner_count,owner_systems,global_ngram_count,content_token_count,content_token_ratio,scaffold_prefix,has_scaffold_prefix,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,matched_expression_groups,expression_group_count,matched_expression_terms,matched_expression_layers,constraint_aligned_group_count,cross_cutting_group_count,matched_expression_subgroups,expression_subgroup_count
S3,Scenario 3 - Quadgrams,quadgrams,AC15,unreliable before you can,2,4,285,15882,0.000126,1,AC15,2,2,0.5,,False,truth_and_fact,1,unreliable,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,a commissioning stabilization period,2,4,51,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,a dated rev b,2,4,52,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,a financing strategy that,2,4,54,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,a known safe landing,2,4,57,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,a the chief architect,2,4,60,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,chief architect,1,1.0,True,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,an engineer signed operating,2,4,63,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,and a high visibility,2,4,65,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,and i ll map,2,4,66,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,and other critical corridors,2,4,67,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,and p ruin via,2,4,68,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,any of these become,2,4,70,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,architect has veto over,2,4,71,15882,0.000126,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,as originally described geofence,2,4,74,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,geofence,1,0.333333,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,at service throughput level,2,4,75,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,before you can fix,2,4,77,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,behavior safety hover land,2,4,78,15882,0.000126,1,AC15,2,4,1.0,,False,,0,,hover;safety hover,2,0.5,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,can prove containment and,2,4,83,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,certification checklist including interference,2,4,88,15882,0.000126,1,AC15,2,4,1.0,,False,,0,,interference,1,0.25,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,cheaper than penalties reputational,2,4,90,15882,0.000126,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,commissioning period exclusions downtime,2,4,94,15882,0.000126,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,commissioning period exclusions or,2,4,95,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,commissioning stabilization period with,2,4,96,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,competitor delayed we are,2,4,97,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,containment and recovery bounds,2,4,99,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,contractual liability and a,2,4,101,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,critical corridors inflated by,2,4,102,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,definition and i ll,2,4,104,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,definition what counts as,2,4,106,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,delay hardware fix or,2,4,107,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,deployment until rev b,2,4,109,15882,0.000126,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,direct contractual liability and,2,4,110,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,don t become downtime,2,4,112,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,enforce a supported operating,2,4,113,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,engineer signed operating envelope,2,4,114,15882,0.000126,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,enough to avoid the,2,4,115,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,envelope that makes the,2,4,116,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,envelope with rev b,2,4,117,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,event rate above x,2,4,119,15882,0.000126,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,events recovery time distribution,2,4,120,15882,0.000126,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,exclusions downtime definition or,2,4,121,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,expanding envelope with rev,2,4,124,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,expected behavior safety hover,2,4,125,15882,0.000126,1,AC15,2,4,1.0,,False,,0,,hover;safety hover,2,0.5,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,explicit emi magnetic exclusions,2,4,128,15882,0.000126,1,AC15,2,4,1.0,,False,,0,,magnetic,1,0.25,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,fix on the critical,2,4,129,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,for any partner with,2,4,131,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,for mission disrupting events,2,4,132,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,guaranteed because interference zones,2,4,136,15882,0.000126,1,AC15,2,4,1.0,,False,,0,,interference,1,0.25,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,happens if any of,2,4,137,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,hardware fix on the,2,4,138,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,haul road critical corridor,2,4,139,15882,0.000126,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,hot spares fast swap,2,4,141,15882,0.000126,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,incidents don t become,2,4,157,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,internally if the partner,2,4,158,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,landing over active haul,2,4,166,15882,0.000126,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,landings until rev b,2,4,167,15882,0.000126,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,managed service with redundancy,2,4,174,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,measured at service throughput,2,4,177,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,mttr for a safety,2,4,181,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,n aircraft hot spares,2,4,182,15882,0.000126,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,no overflight loiter landing,2,4,184,15882,0.000126,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,number is nontrivial you,2,4,188,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,of penalties reputational damage,2,4,189,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,only eap fails because,2,4,197,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,operating envelope that makes,2,4,200,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,optics only eap fails,2,4,201,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,or explicit exclusions for,2,4,202,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,or you deliver redundancy,2,4,204,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,or you provide redundancy,2,4,205,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,paste the sla uptime,2,4,209,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,per flights in supported,2,4,210,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,per month if you,2,4,211,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,period exclusions downtime definition,2,4,212,15882,0.000126,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,period with reduced zero,2,4,213,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,probability of penalties reputational,2,4,214,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,proposal a s viability,2,4,218,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,reality commissioning period exclusions,2,4,221,15882,0.000126,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,recovery time distribution p50,2,4,222,15882,0.000126,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,redundancy so incidents don,2,4,223,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,redundancy such that service,2,4,224,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,remove default control cliffs,2,4,226,15882,0.000126,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,rev b emi hardening,2,4,228,15882,0.000126,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,ruin happens if any,2,4,231,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,ruin ruin happens if,2,4,232,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,s exact uptime downtime,2,4,234,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,safety landings until rev,2,4,237,15882,0.000126,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,share what the vc,2,4,240,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,vc,1,0.5,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,signs the eap scope,2,4,243,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,site traffic control procedure,2,4,244,15882,0.000126,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,sla definition of downtime,2,4,245,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,sla uptime definition and,2,4,246,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,stabilization period with reduced,2,4,250,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,structural eap can work,2,4,251,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,supported operating envelope that,2,4,253,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,t guarantee geofence coverage,2,4,254,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,geofence,1,0.333333,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,telemetry sufficient to reconstruct,2,4,255,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,terms for any penalized,2,4,257,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,that number is nontrivial,2,4,259,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,the architect can sign,2,4,260,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,the mining partner contract,2,4,266,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,mining,1,0.333333,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,the sla uptime definition,2,4,271,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,the supported envelope not,2,4,272,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,time distribution p50 p95,2,4,276,15882,0.000126,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,to hardware rev b,2,4,280,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,to remove default control,2,4,281,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,triggered safety landings until,2,4,284,15882,0.000126,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,until you can prove,2,4,287,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,volumes for haul roads,2,4,289,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,what is being first,2,4,295,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15,with a financing strategy,2,4,299,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,corridors over haul roads,6,4,4,15875,0.000378,1,AC15P,6,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,rev b shielding or,5,4,8,15875,0.000315,1,AC15P,5,3,0.75,,False,,0,,shielding,1,0.333333,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,after rev b shielding,3,4,14,15875,0.000189,1,AC15P,3,4,1.0,,False,,0,,shielding,1,0.25,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,in unbounded emi environments,3,4,28,15875,0.000189,1,AC15P,3,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,mutually agreed acceptance metrics,3,4,31,15875,0.000189,1,AC15P,3,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,no or capped downtime,3,4,32,15875,0.000189,1,AC15P,3,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,or capped downtime penalties,3,4,34,15875,0.000189,1,AC15P,3,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,partner will accept a,3,4,36,15875,0.000189,1,AC15P,3,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,qualified low emi sites,3,4,37,15875,0.000189,1,AC15P,3,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,safety reliability case for,3,4,39,15875,0.000189,1,AC15P,3,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,sla after rev b,3,4,40,15875,0.000189,1,AC15P,3,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,with capped no penalties,3,4,43,15875,0.000189,1,AC15P,3,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,within qualified zones under,3,4,44,15875,0.000189,1,AC15P,3,4,1.0,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,a penalty free qualification,2,4,48,15875,0.000126,1,AC15P,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,a predefined safe loiter,2,4,50,15875,0.000126,1,AC15P,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,a safe landing area,2,4,51,15875,0.000126,1,AC15P,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,a showstopper for mining,2,4,53,15875,0.000126,1,AC15P,2,2,0.5,,False,,0,,mining,1,0.5,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,a signable la eap,2,4,54,15875,0.000126,1,AC15P,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,a site emi survey,2,4,56,15875,0.000126,1,AC15P,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,a successful series b,2,4,58,15875,0.000126,1,AC15P,2,3,0.75,,False,,0,,series b,1,0.666667,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,accept a penalty free,2,4,60,15875,0.000126,1,AC15P,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,architect is a required,2,4,67,15875,0.000126,1,AC15P,2,2,0.5,,False,,0,,,0,0.0,False,,0,,,0,0,,0
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,architect signs the la,2,4,68,15875,0.000126,1,AC15P,2,3,0.75,,False,,0,,,0,0.0,False,,0,,,0,0,,0
