scenario,scenario_label,level,system,ngram,count,token_len,rank_within_system,system_sum_count,count_share_in_system,owner_count,owner_systems,global_ngram_count,content_token_count,content_token_ratio,scaffold_prefix,has_scaffold_prefix,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,civitas year maintenance price,3,4,38,17948,0.000167,1,AC15P,3,4,1.0,,False,,0,,civitas,1,0.25,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,critical path civitas integrated,3,4,41,17948,0.000167,1,AC15P,3,4,1.0,,False,,0,,civitas;integrated,2,0.5,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,essential infrastructure hosting acceptability,3,4,44,17948,0.000167,1,AC15P,3,4,1.0,,False,,0,,essential infrastructure;infrastructure,2,0.5,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,infrastructure hosting acceptability novagrid,3,4,53,17948,0.000167,1,AC15P,3,4,1.0,,False,,0,,infrastructure;novagrid,2,0.5,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,timing plans controller configs,3,4,79,17948,0.000167,1,AC15P,3,4,1.0,,False,,0,,controller,1,0.25,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,year one failure council,3,4,89,17948,0.000167,1,AC15P,3,4,1.0,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,exact controller models and,3,4,45,17948,0.000167,1,AC15P,3,3,0.75,,False,,0,,controller,1,0.333333,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,full export of configs,3,4,47,17948,0.000167,1,AC15P,3,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,pre priced support if,3,4,66,17948,0.000167,1,AC15P,3,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,proprietary hardware lock in,3,4,67,17948,0.000167,1,AC15P,3,3,0.75,,False,,0,,lock in;proprietary,2,0.666667,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,run a time boxed,3,4,70,17948,0.000167,1,AC15P,3,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,the modular standard controller,3,4,76,17948,0.000167,1,AC15P,3,3,0.75,,False,,0,,controller;modular,2,0.666667,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,treat civitas modular as,3,4,81,17948,0.000167,1,AC15P,3,3,0.75,,False,,0,,civitas;modular,2,0.666667,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,be judged that way,3,4,31,17948,0.000167,1,AC15P,3,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,by cloud approval and,3,4,32,17948,0.000167,1,AC15P,3,2,0.5,,False,,0,,cloud,1,0.5,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,can t delay start,3,4,33,17948,0.000167,1,AC15P,3,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,civitas modular as a,3,4,35,17948,0.000167,1,AC15P,3,2,0.5,,False,,0,,civitas;modular,2,1.0,True
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,likely narrative if there,3,4,55,17948,0.000167,1,AC15P,3,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,s a minor year,3,4,71,17948,0.000167,1,AC15P,3,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,what reduces the damage,3,4,83,17948,0.000167,1,AC15P,3,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,CONTROL,dot threshold automatically and,6,4,6,14850,0.000404,1,CONTROL,6,3,0.75,,False,,0,,dot,1,0.333333,False
S1,Scenario 1 - Quadgrams,quadgrams,CONTROL,how it could bite,6,4,8,14850,0.000404,1,CONTROL,6,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,CONTROL,state dot waiver week,4,4,29,14850,0.000269,1,CONTROL,4,4,1.0,,False,,0,,dot;state dot;waiver,3,0.75,True
S1,Scenario 1 - Quadgrams,quadgrams,CONTROL,emergency services isn t,4,4,21,14850,0.000269,1,CONTROL,4,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,CONTROL,the controller lead time,4,4,32,14850,0.000269,1,CONTROL,4,3,0.75,,False,,0,,controller;lead time,2,1.0,True
S1,Scenario 1 - Quadgrams,quadgrams,CONTROL,it could bite you,4,4,22,14850,0.000269,1,CONTROL,4,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,CONTROL,standard controllers named models,3,4,82,14850,0.000202,1,CONTROL,3,4,1.0,,False,,0,,controllers,1,0.25,False
S1,Scenario 1 - Quadgrams,quadgrams,CONTROL,controller lead time that,3,4,56,14850,0.000202,1,CONTROL,3,3,0.75,,False,,0,,controller;lead time,2,1.0,True
S1,Scenario 1 - Quadgrams,quadgrams,CONTROL,council lock in concerns,3,4,57,14850,0.000202,1,CONTROL,3,3,0.75,,False,,0,,lock in,1,0.333333,False
S1,Scenario 1 - Quadgrams,quadgrams,CONTROL,lead time that could,3,4,69,14850,0.000202,1,CONTROL,3,3,0.75,,False,,0,,lead time,1,0.666667,False
S1,Scenario 1 - Quadgrams,quadgrams,CONTROL,likely narrative if something,3,4,70,14850,0.000202,1,CONTROL,3,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,CONTROL,narrative if something breaks,3,4,74,14850,0.000202,1,CONTROL,3,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,CONTROL,o m volatility and,3,4,75,14850,0.000202,1,CONTROL,3,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,CONTROL,recommendation unless novagrid can,3,4,79,14850,0.000202,1,CONTROL,3,3,0.75,,False,,0,,novagrid,1,0.333333,False
S1,Scenario 1 - Quadgrams,quadgrams,CONTROL,recurring cloud fee with,3,4,80,14850,0.000202,1,CONTROL,3,3,0.75,,False,,0,,cloud,1,0.333333,False
S1,Scenario 1 - Quadgrams,quadgrams,CONTROL,so emergency services isn,3,4,81,14850,0.000202,1,CONTROL,3,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,CONTROL,state dot preference for,3,4,83,14850,0.000202,1,CONTROL,3,3,0.75,,False,,0,,dot;state dot,2,0.666667,False
S1,Scenario 1 - Quadgrams,quadgrams,CONTROL,the most defensible recommendation,3,4,85,14850,0.000202,1,CONTROL,3,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,CONTROL,time that could push,3,4,87,14850,0.000202,1,CONTROL,3,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,CONTROL,if something breaks we,3,4,65,14850,0.000202,1,CONTROL,3,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,HYBRID_3_5,month end of support,5,4,13,16560,0.000302,1,HYBRID_3_5,5,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,HYBRID_3_5,the modular open controller,5,4,15,16560,0.000302,1,HYBRID_3_5,5,3,0.75,,False,,0,,controller;modular,2,0.666667,False
S1,Scenario 1 - Quadgrams,quadgrams,HYBRID_3_5,isn t hostage priced,4,4,24,16560,0.000242,1,HYBRID_3_5,4,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,HYBRID_3_5,dot waiver review weeks,3,4,39,16560,0.000181,1,HYBRID_3_5,3,4,1.0,,False,,0,,dot;waiver,2,0.5,False
S1,Scenario 1 - Quadgrams,quadgrams,HYBRID_3_5,export timing plans config,3,4,41,16560,0.000181,1,HYBRID_3_5,3,4,1.0,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,HYBRID_3_5,incident operations package evp,3,4,47,16560,0.000181,1,HYBRID_3_5,3,4,1.0,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,HYBRID_3_5,ownership export timing plans,3,4,53,16560,0.000181,1,HYBRID_3_5,3,4,1.0,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,HYBRID_3_5,timing plans config logs,3,4,64,16560,0.000181,1,HYBRID_3_5,3,4,1.0,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,HYBRID_3_5,anti lock in contract,3,4,34,16560,0.000181,1,HYBRID_3_5,3,3,0.75,,False,,0,,lock in,1,0.333333,False
S1,Scenario 1 - Quadgrams,quadgrams,HYBRID_3_5,exit isn t hostage,3,4,40,16560,0.000181,1,HYBRID_3_5,3,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,HYBRID_3_5,wrong in year one,3,4,70,16560,0.000181,1,HYBRID_3_5,3,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,HYBRID_3_5,so exit isn t,3,4,59,16560,0.000181,1,HYBRID_3_5,3,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,HYBRID_SEMANTIC,no proprietary substitution without,4,4,26,17186,0.000233,1,HYBRID_SEMANTIC,4,4,1.0,,False,,0,,proprietary,1,0.25,False
S1,Scenario 1 - Quadgrams,quadgrams,HYBRID_SEMANTIC,highway integration is day,4,4,23,17186,0.000233,1,HYBRID_SEMANTIC,4,3,0.75,,False,,0,,highway,1,0.333333,False
S1,Scenario 1 - Quadgrams,quadgrams,HYBRID_SEMANTIC,integration is day one,4,4,25,17186,0.000233,1,HYBRID_SEMANTIC,4,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,HYBRID_SEMANTIC,minor failure gets framed,3,4,70,17186,0.000175,1,HYBRID_SEMANTIC,3,4,1.0,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,HYBRID_SEMANTIC,standard controller models standards,3,4,86,17186,0.000175,1,HYBRID_SEMANTIC,3,4,1.0,,False,,0,,controller,1,0.25,False
S1,Scenario 1 - Quadgrams,quadgrams,HYBRID_SEMANTIC,a minor failure gets,3,4,39,17186,0.000175,1,HYBRID_SEMANTIC,3,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,HYBRID_SEMANTIC,acceptance tests and training,3,4,41,17186,0.000175,1,HYBRID_SEMANTIC,3,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,HYBRID_SEMANTIC,and outage degraded mode,3,4,42,17186,0.000175,1,HYBRID_SEMANTIC,3,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,HYBRID_SEMANTIC,how a minor failure,3,4,59,17186,0.000175,1,HYBRID_SEMANTIC,3,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,HYBRID_SEMANTIC,is day one scope,3,4,66,17186,0.000175,1,HYBRID_SEMANTIC,3,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,HYBRID_SEMANTIC,on cloud fee increases,3,4,76,17186,0.000175,1,HYBRID_SEMANTIC,3,3,0.75,,False,,0,,cloud,1,0.333333,False
S1,Scenario 1 - Quadgrams,quadgrams,HYBRID_SEMANTIC,plans logs and performance,3,4,77,17186,0.000175,1,HYBRID_SEMANTIC,3,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,HYBRID_SEMANTIC,timing plans logs and,3,4,89,17186,0.000175,1,HYBRID_SEMANTIC,3,3,0.75,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,HYBRID_SEMANTIC,protections are secured by,3,4,81,17186,0.000175,1,HYBRID_SEMANTIC,3,2,0.5,,False,,0,,,0,0.0,False
S1,Scenario 1 - Quadgrams,quadgrams,HYBRID_SEMANTIC,s clearly wrong you,3,4,83,17186,0.000175,1,HYBRID_SEMANTIC,3,2,0.5,,False,,0,,,0,0.0,False
