ngram,count,system,scenario,level,content_words,content_token_count,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,expression_groups,expression_first_class,expression_group_count,expression_first_class_count,layer_a_count,layer_b_count,layer_a_groups,layer_b_groups,matched_expression_terms,unclassified
detection proactive mitigation,2,AC15,S3,trigrams,detection proactive mitigation,3,practicality_and_feasibility,1,mitigation,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,mitigat|mitigation,False
the near term,2,AC15,S3,trigrams,near term,2,temporal_dynamics,1,near term,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,near term,False
if zones shift,2,AC15,S3,trigrams,zones shift,2,temporal_dynamics,1,shift,,0,0.0,False,temporal_projection,temporal_projection.change_and_rate,1,1,1,0,temporal_projection,,shift,False
claims are truthful,2,AC15,S3,trigrams,claims truthful,2,truth_and_fact,1,claims,,0,0.0,False,truth,truth.fact_vs_interpretation,1,1,1,0,truth,,truthful,False
rev b timeline,2,AC15,S3,trigrams,rev b timeline,3,practicality_and_feasibility,1,timeline,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,timeline,False
penalty schedule expected,2,AC15,S3,trigrams,penalty schedule expected,3,practicality_and_feasibility,1,schedule,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.resources_timing_conditions,1,1,1,0,practical_considerations_and_execution,,schedule,False
market window without,2,AC15,S3,trigrams,market window without,3,temporal_dynamics,1,window,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,window,False
window without sacrificing,2,AC15,S3,trigrams,window without sacrificing,3,temporal_dynamics,1,window,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,window,False
controls software constraints,2,AC15,S3,trigrams,controls software constraints,3,practicality_and_feasibility,1,constraints,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,constrain|constraints,False
nav uncertainty and,2,AC15,S3,trigrams,nav uncertainty,2,truth_and_fact,1,uncertainty,,0,0.0,False,truth,truth.uncertainty_marking,1,1,1,0,truth,,uncertainty,False
rev b execution,2,AC15,S3,trigrams,rev b execution,3,practicality_and_feasibility,1,execution,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,execution,False
verification bench emi,2,AC15,S3,trigrams,verification bench emi,3,truth_and_fact,1,verification,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,verif|verification,False
a clearly bounded,2,AC15,S3,trigrams,clearly bounded,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,bounded,False
clearly bounded operating,2,AC15,S3,trigrams,clearly bounded operating,3,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,bounded,False
launch parallel hardware,2,AC15,S3,trigrams,launch parallel hardware,3,,0,,launch,1,0.3333333333333333,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
you ship within,2,AC15,S3,trigrams,ship within,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,ship,False
ship within an,2,AC15,S3,trigrams,ship within,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,ship,False
restructure the launch,2,AC15,S3,trigrams,restructure launch,2,,0,,launch,1,0.5,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
these become likely,2,AC15,S3,trigrams,these become likely,3,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,likely,False
validated evt dvt,2,AC15,S3,trigrams,validated evt dvt,3,,0,,,0,0.0,False,truth,truth.verification,1,1,1,0,truth,,validat|validated,False
bound the failure,2,AC15,S3,trigrams,bound failure,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,bound,False
detect early enough,2,AC15,S3,trigrams,detect early enough,3,,0,,,0,0.0,False,temporal_projection,temporal_projection.time_horizons,1,1,1,0,temporal_projection,,early,False
won t amend,2,AC15,S3,trigrams,won amend,2,,0,,,0,0.0,False,surfacing,surfacing.hard_limit_refusal,1,1,0,1,,surfacing,won t,False
while launching elsewhere,2,AC15,S3,trigrams,while launching elsewhere,3,,0,,launch,1,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launching,False
doesn t make,2,AC15,S3,trigrams,doesn make,2,,0,,,0,0.0,False,surfacing,surfacing.confrontation,1,1,0,1,,surfacing,doesn|doesn t,False
unless downtime is,2,AC15,S3,trigrams,unless downtime,2,,0,,,0,0.0,False,conditions,conditions,1,1,0,1,,conditions,unless,False
a quarter launch,2,AC15,S3,trigrams,quarter launch,2,,0,,launch,1,0.5,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
you launch now,2,AC15,S3,trigrams,launch now,2,,0,,launch,1,0.5,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,launch,False
no longer the,2,AC15,S3,trigrams,no longer,2,,0,,,0,0.0,False,temporal_projection,temporal_projection.decay_and_currency,1,1,1,0,temporal_projection,,no longer,False
re statistically likely,2,AC15,S3,trigrams,statistically likely,2,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,likely,False
statistically likely to,2,AC15,S3,trigrams,statistically likely,2,,0,,,0,0.0,False,hedging,hedging,1,1,0,1,,hedging,likely,False
for known limitations,2,AC15,S3,trigrams,known limitations,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.constraints_and_tradeoffs,1,1,1,0,practical_considerations_and_execution,,limitations,False
a binary choice,2,AC15,S3,trigrams,binary choice,2,,0,,,0,0.0,False,autonomy_sovereignty,autonomy_sovereignty,1,1,0,1,,autonomy_sovereignty,choice,False
a revised rollout,2,AC15,S3,trigrams,revised rollout,2,,0,,,0,0.0,False,practical_considerations_and_execution,practical_considerations_and_execution.action_and_execution,1,1,1,0,practical_considerations_and_execution,,rollout,False
unreliable before you,2,AC15,S3,trigrams,unreliable before,2,truth_and_fact,1,unreliable,,0,0.0,False,,,0,0,0,0,,,,True
credible worst case,2,AC15,S3,trigrams,credible worst case,3,truth_and_fact,1,credible,,0,0.0,False,,,0,0,0,0,,,,True
public claims no,2,AC15,S3,trigrams,public claims no,3,truth_and_fact,1,claims,,0,0.0,False,,,0,0,0,0,,,,True
envelope that makes,2,AC15,S3,trigrams,envelope makes,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
flights day in,2,AC15,S3,trigrams,flights day,2,,0,,flight,1,0.0,False,,,0,0,0,0,,,,True
magnetic interference conditions,2,AC15,S3,trigrams,magnetic interference conditions,3,,0,,interference|magnetic,2,0.6666666666666666,False,,,0,0,0,0,,,,True
landing loiter footprint,2,AC15,S3,trigrams,landing loiter footprint,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the next years,2,AC15,S3,trigrams,next years,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
flights in supported,2,AC15,S3,trigrams,flights supported,2,,0,,flight,1,0.0,False,,,0,0,0,0,,,,True
in supported environments,2,AC15,S3,trigrams,supported environments,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
tied to hardware,2,AC15,S3,trigrams,tied hardware,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
enforce a supported,2,AC15,S3,trigrams,enforce supported,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
measured event rate,2,AC15,S3,trigrams,measured event rate,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
press release vs,2,AC15,S3,trigrams,press release vs,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
supported envelope not,2,AC15,S3,trigrams,supported envelope,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
for mission disrupting,2,AC15,S3,trigrams,mission disrupting,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
mission disrupting events,2,AC15,S3,trigrams,mission disrupting events,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
events recovery time,2,AC15,S3,trigrams,events recovery time,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
recovery time distribution,2,AC15,S3,trigrams,recovery time distribution,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
time distribution p50,2,AC15,S3,trigrams,time distribution p50,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
distribution p50 p95,2,AC15,S3,trigrams,distribution p50 p95,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
zones comms procedures,2,AC15,S3,trigrams,zones comms procedures,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
accountable technical owners,2,AC15,S3,trigrams,accountable technical owners,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
delay bridge loan,2,AC15,S3,trigrams,delay bridge loan,3,,0,,bridge loan,1,0.6666666666666666,False,,,0,0,0,0,,,,True
ruin ruin happens,2,AC15,S3,trigrams,ruin ruin happens,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
ruin happens if,2,AC15,S3,trigrams,ruin happens,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
happens if any,2,AC15,S3,trigrams,happens any,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
of these become,2,AC15,S3,trigrams,these become,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
supply chain delays,2,AC15,S3,trigrams,supply chain delays,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
roadmap slip you,2,AC15,S3,trigrams,roadmap slip,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
even without crashes,2,AC15,S3,trigrams,even without crashes,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
probability weighted ruin,2,AC15,S3,trigrams,probability weighted ruin,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
forced sale or,2,AC15,S3,trigrams,forced sale,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
loss of control,2,AC15,S3,trigrams,loss control,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
control loss default,2,AC15,S3,trigrams,control loss default,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
board control rights,2,AC15,S3,trigrams,board control rights,3,,0,,board,1,0.3333333333333333,False,,,0,0,0,0,,,,True
supply chain slips,2,AC15,S3,trigrams,supply chain slips,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
can become reckless,2,AC15,S3,trigrams,become reckless,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
enough to avoid,2,AC15,S3,trigrams,enough avoid,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a financing strategy,2,AC15,S3,trigrams,financing strategy,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
financing strategy that,2,AC15,S3,trigrams,financing strategy,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
becomes reckless when,2,AC15,S3,trigrams,becomes reckless,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
which single term,2,AC15,S3,trigrams,single term,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
and site specific,2,AC15,S3,trigrams,site specific,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
high interference exposure,2,AC15,S3,trigrams,high interference exposure,3,,0,,interference,1,0.3333333333333333,False,,,0,0,0,0,,,,True
severity based on,2,AC15,S3,trigrams,severity based,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
safety hover slow,2,AC15,S3,trigrams,safety hover slow,3,,0,,hover|safety hover,2,0.6666666666666666,False,,,0,0,0,0,,,,True
known safe landing,2,AC15,S3,trigrams,known safe landing,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
where any landing,2,AC15,S3,trigrams,where any landing,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the engineering team,2,AC15,S3,trigrams,engineering team,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a page model,2,AC15,S3,trigrams,page model,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
and p ruin,2,AC15,S3,trigrams,p ruin,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
p ruin via,2,AC15,S3,trigrams,p ruin via,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
if they leave,2,AC15,S3,trigrams,they leave,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
or forced sale,2,AC15,S3,trigrams,forced sale,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
i ll map,2,AC15,S3,trigrams,i ll map,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
reference customer failure,2,AC15,S3,trigrams,reference customer failure,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the exact sla,2,AC15,S3,trigrams,exact sla,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
day mttr if,2,AC15,S3,trigrams,day mttr,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
such that service,2,AC15,S3,trigrams,such service,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
service level uptime,2,AC15,S3,trigrams,service level uptime,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
uptime is met,2,AC15,S3,trigrams,uptime met,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a penalty sla,2,AC15,S3,trigrams,penalty sla,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
explicit emi magnetic,2,AC15,S3,trigrams,explicit emi magnetic,3,,0,,magnetic,1,0.3333333333333333,False,,,0,0,0,0,,,,True
emi magnetic exclusions,2,AC15,S3,trigrams,emi magnetic exclusions,3,,0,,magnetic,1,0.3333333333333333,False,,,0,0,0,0,,,,True
while kpis are,2,AC15,S3,trigrams,while kpis,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
fleet availability not,2,AC15,S3,trigrams,fleet availability,2,,0,,fleet,1,0.5,False,,,0,0,0,0,,,,True
mission completion if,2,AC15,S3,trigrams,mission completion,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
cheaper than penalties,2,AC15,S3,trigrams,cheaper than penalties,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
than penalties reputational,2,AC15,S3,trigrams,than penalties reputational,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
originally described geofence,2,AC15,S3,trigrams,originally described geofence,3,,0,,geofence,1,0.3333333333333333,False,,,0,0,0,0,,,,True
a high visibility,2,AC15,S3,trigrams,high visibility,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
compute expected penalty,2,AC15,S3,trigrams,compute expected penalty,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
sorties day and,2,AC15,S3,trigrams,sorties day,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
day and mttr,2,AC15,S3,trigrams,day mttr,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
to hardware rev,2,AC15,S3,trigrams,hardware rev,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the sla uptime,2,AC15,S3,trigrams,sla uptime,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
sla uptime definition,2,AC15,S3,trigrams,sla uptime definition,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
uptime definition and,2,AC15,S3,trigrams,uptime definition,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
definition and penalty,2,AC15,S3,trigrams,definition penalty,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
expected sorties day,2,AC15,S3,trigrams,expected sorties day,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
a commissioning stabilization,2,AC15,S3,trigrams,commissioning stabilization,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
stabilization period with,2,AC15,S3,trigrams,stabilization period,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
safety landings until,2,AC15,S3,trigrams,safety landings until,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
landings until rev,2,AC15,S3,trigrams,landings until rev,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
sla measured on,2,AC15,S3,trigrams,sla measured,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
deliver service by,2,AC15,S3,trigrams,deliver service,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
spares fast swap,2,AC15,S3,trigrams,spares fast swap,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
safety landing is,2,AC15,S3,trigrams,safety landing,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
number is nontrivial,2,AC15,S3,trigrams,number nontrivial,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
t guarantee geofence,2,AC15,S3,trigrams,guarantee geofence,2,,0,,geofence,1,0.5,False,,,0,0,0,0,,,,True
guarantee geofence coverage,2,AC15,S3,trigrams,guarantee geofence coverage,3,,0,,geofence,1,0.3333333333333333,False,,,0,0,0,0,,,,True
runtime detection proactive,2,AC15,S3,trigrams,runtime detection proactive,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
monitor that triggers,2,AC15,S3,trigrams,monitor triggers,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the aircraft must,2,AC15,S3,trigrams,aircraft must,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
n aircraft hot,2,AC15,S3,trigrams,n aircraft hot,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
aircraft hot spares,2,AC15,S3,trigrams,aircraft hot spares,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
fast swap recovery,2,AC15,S3,trigrams,fast swap recovery,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
throughput fleet availability,2,AC15,S3,trigrams,throughput fleet availability,3,,0,,fleet,1,0.3333333333333333,False,,,0,0,0,0,,,,True
enter safety hover,2,AC15,S3,trigrams,enter safety hover,3,,0,,hover|safety hover,2,0.6666666666666666,False,,,0,0,0,0,,,,True
guaranteed because interference,2,AC15,S3,trigrams,guaranteed because interference,3,,0,,interference,1,0.3333333333333333,False,,,0,0,0,0,,,,True
direct contractual liability,2,AC15,S3,trigrams,direct contractual liability,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
contractual liability and,2,AC15,S3,trigrams,contractual liability,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
delay as autonomy,2,AC15,S3,trigrams,delay autonomy,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
sla definition of,2,AC15,S3,trigrams,sla definition,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
you deliver redundancy,2,AC15,S3,trigrams,deliver redundancy,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
an enforceable envelope,2,AC15,S3,trigrams,enforceable envelope,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
operating envelope not,2,AC15,S3,trigrams,operating envelope,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
reduced zero penalties,2,AC15,S3,trigrams,reduced zero penalties,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
redundancy to meet,2,AC15,S3,trigrams,redundancy meet,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
the critical path,2,AC15,S3,trigrams,critical path,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
sla is amended,2,AC15,S3,trigrams,sla amended,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
expanding envelope with,2,AC15,S3,trigrams,expanding envelope,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
envelope with rev,2,AC15,S3,trigrams,envelope rev,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
rev b with,2,AC15,S3,trigrams,rev b,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
s exact uptime,2,AC15,S3,trigrams,exact uptime,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
exact uptime downtime,2,AC15,S3,trigrams,exact uptime downtime,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
managed service with,2,AC15,S3,trigrams,managed service,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
service with redundancy,2,AC15,S3,trigrams,service redundancy,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
projected gross profit,2,AC15,S3,trigrams,projected gross profit,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
per month if,2,AC15,S3,trigrams,per month,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
is being first,2,AC15,S3,trigrams,being first,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
mining partner contract,2,AC15,S3,trigrams,mining partner contract,3,,0,,mining,1,0.3333333333333333,False,,,0,0,0,0,,,,True
reality commissioning period,2,AC15,S3,trigrams,reality commissioning period,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
period exclusions downtime,2,AC15,S3,trigrams,period exclusions downtime,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
exclusions downtime definition,2,AC15,S3,trigrams,exclusions downtime definition,3,,0,,,0,0.0,False,,,0,0,0,0,,,,True
without sacrificing the,2,AC15,S3,trigrams,without sacrificing,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
to remove default,2,AC15,S3,trigrams,remove default,2,,0,,,0,0.0,False,,,0,0,0,0,,,,True
