scenario,scenario_label,level,system,ngram,count,token_len,rank_within_system,system_sum_count,count_share_in_system,owner_count,owner_systems,global_ngram_count,content_token_count,content_token_ratio,scaffold_prefix,has_scaffold_prefix,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,matched_expression_groups,expression_group_count,matched_expression_terms,matched_expression_layers,constraint_aligned_group_count,cross_cutting_group_count,matched_expression_subgroups,expression_subgroup_count,expression_group,expression_group_layer,expression_subgroup
S3,Scenario 3 - Quadgrams,quadgrams,AC15,runtime detection proactive mitigation,2,4,233,15882,0.000126,1,AC15,2,4,1.0,,False,practicality_and_feasibility,1,mitigation,,0,0.0,False,practical_considerations_and_execution,1,mitigat;mitigation,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S3,Scenario 3 - Quadgrams,quadgrams,AC15,the claims are truthful,2,4,262,15882,0.000126,1,AC15,2,2,0.5,,False,truth_and_fact,1,claims,,0,0.0,False,truth,1,truthful,constraint_aligned,1,0,truth:fact_vs_interpretation,1,truth,constraint_aligned,fact_vs_interpretation
S3,Scenario 3 - Quadgrams,quadgrams,AC15,the rev b schedule,2,4,269,15882,0.000126,1,AC15,2,3,0.75,,False,practicality_and_feasibility,1,schedule,,0,0.0,False,practical_considerations_and_execution,1,schedule,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S3,Scenario 3 - Quadgrams,quadgrams,AC15,to a more robust,2,4,278,15882,0.000126,1,AC15,2,2,0.5,,False,temporal_dynamics,1,robust,,0,0.0,False,temporal_projection,1,robust,constraint_aligned,1,0,temporal_projection:robustness_and_resilience,1,temporal_projection,constraint_aligned,robustness_and_resilience
S3,Scenario 3 - Quadgrams,quadgrams,AC15,transition to a more,2,4,282,15882,0.000126,1,AC15,2,2,0.5,,False,temporal_dynamics,1,transition,,0,0.0,False,temporal_projection,1,transit;transition,constraint_aligned,1,0,temporal_projection:change_and_rate,1,temporal_projection,constraint_aligned,change_and_rate
S3,Scenario 3 - Quadgrams,quadgrams,AC15,window without sacrificing the,2,4,298,15882,0.000126,1,AC15,2,3,0.75,,False,temporal_dynamics,1,window,,0,0.0,False,temporal_projection,1,window,constraint_aligned,1,0,temporal_projection:time_horizons,1,temporal_projection,constraint_aligned,time_horizons
S3,Scenario 3 - Quadgrams,quadgrams,AC15,a clearly bounded operating,2,4,50,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,bounded,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S3,Scenario 3 - Quadgrams,quadgrams,AC15,bound the failure mode,2,4,80,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,bound,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S3,Scenario 3 - Quadgrams,quadgrams,AC15,bounded operating envelope with,2,4,81,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,bounded,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S3,Scenario 3 - Quadgrams,quadgrams,AC15,can restructure the launch,2,4,84,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,launch,1,0.5,False,practical_considerations_and_execution,1,launch,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Quadgrams,quadgrams,AC15,clearly bounded operating envelope,2,4,93,15882,0.000126,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,bounded,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S3,Scenario 3 - Quadgrams,quadgrams,AC15,even if you launch,2,4,118,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,launch,1,0.5,False,practical_considerations_and_execution,1,launch,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Quadgrams,quadgrams,AC15,exclusions for known limitations,2,4,122,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,limitations,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S3,Scenario 3 - Quadgrams,quadgrams,AC15,is no longer the,2,4,160,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,temporal_projection,1,no longer,constraint_aligned,1,0,temporal_projection:decay_and_currency,1,temporal_projection,constraint_aligned,decay_and_currency
S3,Scenario 3 - Quadgrams,quadgrams,AC15,month if you launch,2,4,179,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,launch,1,0.5,False,practical_considerations_and_execution,1,launch,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Quadgrams,quadgrams,AC15,restructure the launch into,2,4,227,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,launch,1,0.5,False,practical_considerations_and_execution,1,launch,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Quadgrams,quadgrams,AC15,you ship within an,2,4,312,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,ship,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Quadgrams,quadgrams,AC15,can t guarantee geofence,2,4,85,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,geofence,1,0.5,False,surfacing,1,can t,cross_cutting,0,1,surfacing:hard_limit_refusal,1,surfacing,cross_cutting,hard_limit_refusal
S3,Scenario 3 - Quadgrams,quadgrams,AC15,of these become likely,2,4,191,15882,0.000126,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,hedging,1,likely,cross_cutting,0,1,hedging:single_word_markers,1,hedging,cross_cutting,single_word_markers
S3,Scenario 3 - Quadgrams,quadgrams,AC15,re statistically likely to,2,4,220,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,hedging,1,likely,cross_cutting,0,1,hedging:single_word_markers,1,hedging,cross_cutting,single_word_markers
S3,Scenario 3 - Quadgrams,quadgrams,AC15,you re statistically likely,2,4,310,15882,0.000126,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,hedging,1,likely,cross_cutting,0,1,hedging:single_word_markers,1,hedging,cross_cutting,single_word_markers
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,limited availability early access,4,4,12,15875,0.000252,1,AC15P,4,4,1.0,,False,,0,,early access,1,0.5,False,practical_considerations_and_execution;temporal_projection,2,early;limited,constraint_aligned,2,0,practical_considerations_and_execution:constraints_and_tradeoffs;temporal_projection:time_horizons,2,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,limited availability early access,4,4,12,15875,0.000252,1,AC15P,4,4,1.0,,False,,0,,early access,1,0.5,False,practical_considerations_and_execution;temporal_projection,2,early;limited,constraint_aligned,2,0,practical_considerations_and_execution:constraints_and_tradeoffs;temporal_projection:time_horizons,2,temporal_projection,constraint_aligned,time_horizons
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,mitigation is not bounded,3,4,30,15875,0.000189,1,AC15P,3,2,0.5,,False,practicality_and_feasibility,1,mitigation,,0,0.0,False,practical_considerations_and_execution,1,bounded;mitigat;mitigation,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs;practical_considerations_and_execution:resources_timing_conditions,2,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,mitigation is not bounded,3,4,30,15875,0.000189,1,AC15P,3,2,0.5,,False,practicality_and_feasibility,1,mitigation,,0,0.0,False,practical_considerations_and_execution,1,bounded;mitigat;mitigation,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs;practical_considerations_and_execution:resources_timing_conditions,2,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,and b whether the,3,4,15,15875,0.000189,1,AC15P,3,2,0.5,,False,,0,,,0,0.0,False,conditions,1,whether,cross_cutting,0,1,conditions:main,1,conditions,cross_cutting,main
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,b whether the mining,3,4,16,15875,0.000189,1,AC15P,3,3,0.75,,False,,0,,mining,1,0.333333,False,conditions,1,whether,cross_cutting,0,1,conditions:main,1,conditions,cross_cutting,main
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,paid pilot limited availability,2,4,194,15875,0.000126,1,AC15P,2,4,1.0,,False,imagination_and_possibility,1,pilot,,0,0.0,False,imagination_and_possibility;practical_considerations_and_execution,2,limited;pilot,constraint_aligned,2,0,imagination_and_possibility:path_toward_feasibility;practical_considerations_and_execution:constraints_and_tradeoffs,2,imagination_and_possibility,constraint_aligned,path_toward_feasibility
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,paid pilot limited availability,2,4,194,15875,0.000126,1,AC15P,2,4,1.0,,False,imagination_and_possibility,1,pilot,,0,0.0,False,imagination_and_possibility;practical_considerations_and_execution,2,limited;pilot,constraint_aligned,2,0,imagination_and_possibility:path_toward_feasibility;practical_considerations_and_execution:constraints_and_tradeoffs,2,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,availability early access launch,2,4,72,15875,0.000126,1,AC15P,2,4,1.0,,False,,0,,early access;launch,2,0.75,True,practical_considerations_and_execution;temporal_projection,2,early;launch,constraint_aligned,2,0,practical_considerations_and_execution:action_and_execution;temporal_projection:time_horizons,2,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,availability early access launch,2,4,72,15875,0.000126,1,AC15P,2,4,1.0,,False,,0,,early access;launch,2,0.75,True,practical_considerations_and_execution;temporal_projection,2,early;launch,constraint_aligned,2,0,practical_considerations_and_execution:action_and_execution;temporal_projection:time_horizons,2,temporal_projection,constraint_aligned,time_horizons
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,whether you can implement,2,4,272,15875,0.000126,1,AC15P,2,2,0.5,,False,practicality_and_feasibility,1,implement,,0,0.0,False,conditions;practical_considerations_and_execution,2,implement;whether,constraint_aligned;cross_cutting,1,1,conditions:main;practical_considerations_and_execution:action_and_execution,2,conditions,cross_cutting,main
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,whether you can implement,2,4,272,15875,0.000126,1,AC15P,2,2,0.5,,False,practicality_and_feasibility,1,implement,,0,0.0,False,conditions;practical_considerations_and_execution,2,implement;whether,constraint_aligned;cross_cutting,1,1,conditions:main;practical_considerations_and_execution:action_and_execution,2,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,zones may shift so,2,4,299,15875,0.000126,1,AC15P,2,3,0.75,,False,temporal_dynamics,1,shift,,0,0.0,False,hedging;temporal_projection,2,may;shift,constraint_aligned;cross_cutting,1,1,hedging:single_word_markers;temporal_projection:change_and_rate,2,hedging,cross_cutting,single_word_markers
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,zones may shift so,2,4,299,15875,0.000126,1,AC15P,2,3,0.75,,False,temporal_dynamics,1,shift,,0,0.0,False,hedging;temporal_projection,2,may;shift,constraint_aligned;cross_cutting,1,1,hedging:single_word_markers;temporal_projection:change_and_rate,2,temporal_projection,constraint_aligned,change_and_rate
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,sanity check whether the,2,4,224,15875,0.000126,1,AC15P,2,3,0.75,,False,,0,,,0,0.0,False,conditions;truth,2,check;sanity check;whether,constraint_aligned;cross_cutting,1,1,conditions:main;truth:verification,2,conditions,cross_cutting,main
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,sanity check whether the,2,4,224,15875,0.000126,1,AC15P,2,3,0.75,,False,,0,,,0,0.0,False,conditions;truth,2,check;sanity check;whether,constraint_aligned;cross_cutting,1,1,conditions:main;truth:verification,2,truth,constraint_aligned,verification
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,bounded la eap launch,2,4,79,15875,0.000126,1,AC15P,2,4,1.0,,False,,0,,launch,1,0.25,False,practical_considerations_and_execution,1,bounded;launch,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution;practical_considerations_and_execution:constraints_and_tradeoffs,2,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,bounded la eap launch,2,4,79,15875,0.000126,1,AC15P,2,4,1.0,,False,,0,,launch,1,0.25,False,practical_considerations_and_execution,1,bounded;launch,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution;practical_considerations_and_execution:constraints_and_tradeoffs,2,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,confirmed the chief architect,2,4,93,15875,0.000126,1,AC15P,2,3,0.75,,False,truth_and_fact,1,confirmed,chief architect,1,0.666667,False,truth,1,confirm;confirmed,constraint_aligned,1,0,truth:verification,1,truth,constraint_aligned,verification
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,mining as paid pilot,2,4,168,15875,0.000126,1,AC15P,2,3,0.75,,False,imagination_and_possibility,1,pilot,mining,1,0.333333,False,imagination_and_possibility,1,pilot,constraint_aligned,1,0,imagination_and_possibility:path_toward_feasibility,1,imagination_and_possibility,constraint_aligned,path_toward_feasibility
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,penalty free qualification phase,2,4,200,15875,0.000126,1,AC15P,2,4,1.0,,False,temporal_dynamics,1,phase,,0,0.0,False,temporal_projection,1,phas;phase,constraint_aligned,1,0,temporal_projection:change_and_rate,1,temporal_projection,constraint_aligned,change_and_rate
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,pilot la until rev,2,4,202,15875,0.000126,1,AC15P,2,4,1.0,,False,imagination_and_possibility,1,pilot,,0,0.0,False,imagination_and_possibility,1,pilot,constraint_aligned,1,0,imagination_and_possibility:path_toward_feasibility,1,imagination_and_possibility,constraint_aligned,path_toward_feasibility
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,qualification phase i can,2,4,209,15875,0.000126,1,AC15P,2,3,0.75,,False,temporal_dynamics,1,phase,,0,0.0,False,temporal_projection,1,phas;phase,constraint_aligned,1,0,temporal_projection:change_and_rate,1,temporal_projection,constraint_aligned,change_and_rate
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,ve confirmed the chief,2,4,264,15875,0.000126,1,AC15P,2,2,0.5,,False,truth_and_fact,1,confirmed,,0,0.0,False,truth,1,confirm;confirmed,constraint_aligned,1,0,truth:verification,1,truth,constraint_aligned,verification
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,a launch definition that,2,4,47,15875,0.000126,1,AC15P,2,2,0.5,,False,,0,,launch,1,0.5,False,practical_considerations_and_execution,1,launch,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,a simple decision test,2,4,55,15875,0.000126,1,AC15P,2,3,0.75,,False,,0,,,0,0.0,False,truth,1,test,constraint_aligned,1,0,truth:verification,1,truth,constraint_aligned,verification
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,bound on event rate,2,4,78,15875,0.000126,1,AC15P,2,3,0.75,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,bound,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,bounded operating envelope site,2,4,80,15875,0.000126,1,AC15P,2,4,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,bounded,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,c gated launch partial,2,4,84,15875,0.000126,1,AC15P,2,4,1.0,,False,,0,,launch,1,0.25,False,practical_considerations_and_execution,1,launch,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,eap launch this quarter,2,4,108,15875,0.000126,1,AC15P,2,3,0.75,,False,,0,,launch,1,0.333333,False,practical_considerations_and_execution,1,launch,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,early access is not,2,4,109,15875,0.000126,1,AC15P,2,2,0.5,,False,,0,,early access,1,1.0,True,temporal_projection,1,early,constraint_aligned,1,0,temporal_projection:time_horizons,1,temporal_projection,constraint_aligned,time_horizons
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,global launch messaging if,2,4,128,15875,0.000126,1,AC15P,2,3,0.75,,False,,0,,launch,1,0.333333,False,practical_considerations_and_execution,1,launch,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,if neither is true,2,4,140,15875,0.000126,1,AC15P,2,2,0.5,,False,,0,,,0,0.0,False,imagination_and_possibility,1,neither,constraint_aligned,1,0,imagination_and_possibility:tension_as_fuel,1,imagination_and_possibility,constraint_aligned,tension_as_fuel
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,in a prohibited context,2,4,149,15875,0.000126,1,AC15P,2,2,0.5,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,context,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,la eap launch this,2,4,161,15875,0.000126,1,AC15P,2,3,0.75,,False,,0,,launch,1,0.333333,False,practical_considerations_and_execution,1,launch,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,on time launch only,2,4,183,15875,0.000126,1,AC15P,2,2,0.5,,False,,0,,launch,1,0.5,False,practical_considerations_and_execution,1,launch,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,stable and mappable to,2,4,231,15875,0.000126,1,AC15P,2,2,0.5,,False,,0,,,0,0.0,False,temporal_projection,1,stable,constraint_aligned,1,0,temporal_projection:robustness_and_resilience,1,temporal_projection,constraint_aligned,robustness_and_resilience
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,successful series b later,2,4,235,15875,0.000126,1,AC15P,2,4,1.0,,False,,0,,series b,1,0.5,False,temporal_projection,1,later,constraint_aligned,1,0,temporal_projection:time_horizons,1,temporal_projection,constraint_aligned,time_horizons
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,the early failure tax,2,4,243,15875,0.000126,1,AC15P,2,3,0.75,,False,,0,,,0,0.0,False,temporal_projection,1,early,constraint_aligned,1,0,temporal_projection:time_horizons,1,temporal_projection,constraint_aligned,time_horizons
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,we will launch only,2,4,265,15875,0.000126,1,AC15P,2,2,0.5,,False,,0,,launch,1,0.5,False,practical_considerations_and_execution,1,launch,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,will launch only what,2,4,274,15875,0.000126,1,AC15P,2,2,0.5,,False,,0,,launch,1,0.5,False,practical_considerations_and_execution,1,launch,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,balance usually lies toward,2,4,74,15875,0.000126,1,AC15P,2,4,1.0,,False,,0,,,0,0.0,False,hedging;smoothing,2,balance;usually,cross_cutting,0,2,hedging:single_word_markers;smoothing:main,2,hedging,cross_cutting,single_word_markers
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,balance usually lies toward,2,4,74,15875,0.000126,1,AC15P,2,4,1.0,,False,,0,,,0,0.0,False,hedging;smoothing,2,balance;usually,cross_cutting,0,2,hedging:single_word_markers;smoothing:main,2,smoothing,cross_cutting,main
S3,Scenario 3 - Quadgrams,quadgrams,AC15P,the balance usually lies,2,4,239,15875,0.000126,1,AC15P,2,3,0.75,,False,,0,,,0,0.0,False,hedging;smoothing,2,balance;usually,cross_cutting,0,2,hedging:single_word_markers;smoothing:main,2,hedging,cross_cutting,single_word_markers
