scenario,scenario_label,level,system,ngram,count,token_len,rank_within_system,system_sum_count,count_share_in_system,owner_count,owner_systems,global_ngram_count,content_token_count,content_token_ratio,scaffold_prefix,has_scaffold_prefix,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,matched_expression_groups,expression_group_count,matched_expression_terms,matched_expression_layers,constraint_aligned_group_count,cross_cutting_group_count,matched_expression_subgroups,expression_subgroup_count,expression_group,expression_group_layer,expression_subgroup
S7,Scenario 7 - Quadgrams,quadgrams,AC15,honest answer is you,2,4,161,15787,0.000127,1,AC15,2,2,0.5,,False,truth_and_fact,1,honest,,0,0.0,False,truth,1,honest,constraint_aligned,1,0,truth:plain_statement,1,truth,constraint_aligned,plain_statement
S7,Scenario 7 - Quadgrams,quadgrams,AC15,practical benefits are delayed,2,4,252,15787,0.000127,1,AC15,2,3,0.75,,False,practicality_and_feasibility,1,practical,,0,0.0,False,practical_considerations_and_execution,1,practical,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S7,Scenario 7 - Quadgrams,quadgrams,AC15,the honest answer is,2,4,301,15787,0.000127,1,AC15,2,2,0.5,,False,truth_and_fact,1,honest,,0,0.0,False,truth,1,honest,constraint_aligned,1,0,truth:plain_statement,1,truth,constraint_aligned,plain_statement
S7,Scenario 7 - Quadgrams,quadgrams,AC15,to defeat sunk cost,2,4,311,15787,0.000127,1,AC15,2,3,0.75,,False,practicality_and_feasibility,1,cost,,0,0.0,False,practical_considerations_and_execution,1,cost,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S7,Scenario 7 - Quadgrams,quadgrams,AC15,about years from now,2,4,80,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,temporal_projection,1,years from now,constraint_aligned,1,0,temporal_projection:time_horizons,1,temporal_projection,constraint_aligned,time_horizons
S7,Scenario 7 - Quadgrams,quadgrams,AC15,dependent on her or,2,4,117,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,dependent on,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S7,Scenario 7 - Quadgrams,quadgrams,AC15,don t ship everything,2,4,131,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,ship,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S7,Scenario 7 - Quadgrams,quadgrams,AC15,early in the trial,2,4,134,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,temporal_projection,1,early,constraint_aligned,1,0,temporal_projection:time_horizons,1,temporal_projection,constraint_aligned,time_horizons
S7,Scenario 7 - Quadgrams,quadgrams,AC15,health plan partner not,2,4,154,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,health;partner,2,0.666667,False,practical_considerations_and_execution,1,plan,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S7,Scenario 7 - Quadgrams,quadgrams,AC15,i want to plan,2,4,173,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,plan,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S7,Scenario 7 - Quadgrams,quadgrams,AC15,kids family expectations aging,2,4,211,15787,0.000127,1,AC15,2,4,1.0,,False,,0,,aging,1,0.25,False,temporal_projection,1,aging,constraint_aligned,1,0,temporal_projection:decay_and_currency,1,temporal_projection,constraint_aligned,decay_and_currency
S7,Scenario 7 - Quadgrams,quadgrams,AC15,my health changes later,2,4,230,15787,0.000127,1,AC15,2,4,1.0,,False,,0,,health,1,0.25,False,temporal_projection,1,later,constraint_aligned,1,0,temporal_projection:time_horizons,1,temporal_projection,constraint_aligned,time_horizons
S7,Scenario 7 - Quadgrams,quadgrams,AC15,plan partner not nurse,2,4,249,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,partner,1,0.333333,False,practical_considerations_and_execution,1,plan,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S7,Scenario 7 - Quadgrams,quadgrams,AC15,plan where you go,2,4,251,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,plan,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S7,Scenario 7 - Quadgrams,quadgrams,AC15,we change the plan,2,4,326,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,plan,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S7,Scenario 7 - Quadgrams,quadgrams,AC15,years from now what,2,4,356,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,temporal_projection,1,years from now,constraint_aligned,1,0,temporal_projection:time_horizons,1,temporal_projection,constraint_aligned,time_horizons
S7,Scenario 7 - Quadgrams,quadgrams,AC15,your plan makes you,2,4,382,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,plan,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S7,Scenario 7 - Quadgrams,quadgrams,AC15,choosing you seriously and,2,4,105,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,autonomy_sovereignty;warning,2,choosing;seriously,cross_cutting,0,2,autonomy_sovereignty:single_word_markers;warning:main,2,autonomy_sovereignty,cross_cutting,single_word_markers
S7,Scenario 7 - Quadgrams,quadgrams,AC15,choosing you seriously and,2,4,105,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,autonomy_sovereignty;warning,2,choosing;seriously,cross_cutting,0,2,autonomy_sovereignty:single_word_markers;warning:main,2,warning,cross_cutting,main
S7,Scenario 7 - Quadgrams,quadgrams,AC15,the danger isn t,2,4,299,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,surfacing;warning,2,danger;isn t,cross_cutting,0,2,surfacing:confrontation;warning:main,2,surfacing,cross_cutting,confrontation
S7,Scenario 7 - Quadgrams,quadgrams,AC15,the danger isn t,2,4,299,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,surfacing;warning,2,danger;isn t,cross_cutting,0,2,surfacing:confrontation;warning:main,2,warning,cross_cutting,main
S7,Scenario 7 - Quadgrams,quadgrams,AC15,motivations could be love,2,4,229,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,love;motivations,2,0.666667,False,hedging,1,could;could be,cross_cutting,0,1,hedging:multi_word_patterns;hedging:single_word_markers,2,hedging,cross_cutting,multi_word_patterns
S7,Scenario 7 - Quadgrams,quadgrams,AC15,motivations could be love,2,4,229,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,love;motivations,2,0.666667,False,hedging,1,could;could be,cross_cutting,0,1,hedging:multi_word_patterns;hedging:single_word_markers,2,hedging,cross_cutting,single_word_markers
S7,Scenario 7 - Quadgrams,quadgrams,AC15,tends to sound like,2,4,293,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,hedging,1,tends;tends to,cross_cutting,0,1,hedging:multi_word_patterns;hedging:single_word_markers,2,hedging,cross_cutting,multi_word_patterns
S7,Scenario 7 - Quadgrams,quadgrams,AC15,tends to sound like,2,4,293,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,hedging,1,tends;tends to,cross_cutting,0,1,hedging:multi_word_patterns;hedging:single_word_markers,2,hedging,cross_cutting,single_word_markers
S7,Scenario 7 - Quadgrams,quadgrams,AC15,this kind of urgency,2,4,310,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,hedging,1,kind of,cross_cutting,0,1,hedging:multi_word_patterns;hedging:single_word_markers,2,hedging,cross_cutting,multi_word_patterns
S7,Scenario 7 - Quadgrams,quadgrams,AC15,this kind of urgency,2,4,310,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,hedging,1,kind of,cross_cutting,0,1,hedging:multi_word_patterns;hedging:single_word_markers,2,hedging,cross_cutting,single_word_markers
S7,Scenario 7 - Quadgrams,quadgrams,AC15,advice on both sides,2,4,81,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,smoothing,1,both sides,cross_cutting,0,1,smoothing:main,1,smoothing,cross_cutting,main
S7,Scenario 7 - Quadgrams,quadgrams,AC15,citizenship and whether you,2,4,106,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,citizenship,1,0.5,False,conditions,1,whether,cross_cutting,0,1,conditions:main,1,conditions,cross_cutting,main
S7,Scenario 7 - Quadgrams,quadgrams,AC15,don t merge accounts,2,4,129,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,smoothing,1,merge,cross_cutting,0,1,smoothing:main,1,smoothing,cross_cutting,main
S7,Scenario 7 - Quadgrams,quadgrams,AC15,merge accounts don t,2,4,224,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,smoothing,1,merge,cross_cutting,0,1,smoothing:main,1,smoothing,cross_cutting,main
S7,Scenario 7 - Quadgrams,quadgrams,AC15,no merged finances keep,2,4,233,15787,0.000127,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,smoothing,1,merged,cross_cutting,0,1,smoothing:main,1,smoothing,cross_cutting,main
S7,Scenario 7 - Quadgrams,quadgrams,AC15,not buy no merged,2,4,235,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,smoothing,1,merged,cross_cutting,0,1,smoothing:main,1,smoothing,cross_cutting,main
S7,Scenario 7 - Quadgrams,quadgrams,AC15,performers tend to stay,2,4,246,15787,0.000127,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,hedging,1,tend,cross_cutting,0,1,hedging:single_word_markers,1,hedging,cross_cutting,single_word_markers
S7,Scenario 7 - Quadgrams,quadgrams,AC15,property don t merge,2,4,254,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,smoothing,1,merge,cross_cutting,0,1,smoothing:main,1,smoothing,cross_cutting,main
S7,Scenario 7 - Quadgrams,quadgrams,AC15,serious mean to you,2,4,268,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,warning,1,serious,cross_cutting,0,1,warning:main,1,warning,cross_cutting,main
S7,Scenario 7 - Quadgrams,quadgrams,AC15,t merge accounts don,2,4,283,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,smoothing,1,merge,cross_cutting,0,1,smoothing:main,1,smoothing,cross_cutting,main
S7,Scenario 7 - Quadgrams,quadgrams,AC15,to pursue this seriously,2,4,313,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,warning,1,seriously,cross_cutting,0,1,warning:main,1,warning,cross_cutting,main
S7,Scenario 7 - Quadgrams,quadgrams,AC15,your citizenship and whether,2,4,378,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,citizenship,1,0.5,False,conditions,1,whether,cross_cutting,0,1,conditions:main,1,conditions,cross_cutting,main
S7,Scenario 7 - Quadgrams,quadgrams,AC15,your situation that typically,2,4,383,15787,0.000127,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,hedging,1,typically,cross_cutting,0,1,hedging:single_word_markers,1,hedging,cross_cutting,single_word_markers
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,may not be seeing,8,4,5,16661,0.00048,1,AC15P,8,2,0.5,,False,,0,,,0,0.0,False,hedging,1,may,cross_cutting,0,1,hedging:single_word_markers,1,hedging,cross_cutting,single_word_markers
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,care is plan a,4,4,14,16661,0.00024,1,AC15P,4,2,0.5,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,plan,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,exit plan cash logistics,3,4,43,16661,0.00018,1,AC15P,3,4,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,plan,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,in years you she,3,4,51,16661,0.00018,1,AC15P,3,2,0.5,,False,,0,,,0,0.0,False,temporal_projection,1,in years,constraint_aligned,1,0,temporal_projection:time_horizons,1,temporal_projection,constraint_aligned,time_horizons
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,and yours and whether,3,4,32,16661,0.00018,1,AC15P,3,2,0.5,,False,,0,,,0,0.0,False,conditions,1,whether,cross_cutting,0,1,conditions:main,1,conditions,cross_cutting,main
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,whether you ll stay,3,4,77,16661,0.00018,1,AC15P,3,3,0.75,,False,,0,,,0,0.0,False,conditions,1,whether,cross_cutting,0,1,conditions:main,1,conditions,cross_cutting,main
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,phased plan that matches,2,4,256,16661,0.00012,1,AC15P,2,3,0.75,,False,temporal_dynamics,1,phased,,0,0.0,False,practical_considerations_and_execution;temporal_projection,2,phas;phased;plan,constraint_aligned,2,0,practical_considerations_and_execution:action_and_execution;temporal_projection:change_and_rate,2,practical_considerations_and_execution,constraint_aligned,action_and_execution
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,phased plan that matches,2,4,256,16661,0.00012,1,AC15P,2,3,0.75,,False,temporal_dynamics,1,phased,,0,0.0,False,practical_considerations_and_execution;temporal_projection,2,phas;phased;plan,constraint_aligned,2,0,practical_considerations_and_execution:action_and_execution;temporal_projection:change_and_rate,2,temporal_projection,constraint_aligned,change_and_rate
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,with a phased plan,2,4,357,16661,0.00012,1,AC15P,2,2,0.5,,False,temporal_dynamics,1,phased,,0,0.0,False,practical_considerations_and_execution;temporal_projection,2,phas;phased;plan,constraint_aligned,2,0,practical_considerations_and_execution:action_and_execution;temporal_projection:change_and_rate,2,practical_considerations_and_execution,constraint_aligned,action_and_execution
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,with a phased plan,2,4,357,16661,0.00012,1,AC15P,2,2,0.5,,False,temporal_dynamics,1,phased,,0,0.0,False,practical_considerations_and_execution;temporal_projection,2,phas;phased;plan,constraint_aligned,2,0,practical_considerations_and_execution:action_and_execution;temporal_projection:change_and_rate,2,temporal_projection,constraint_aligned,change_and_rate
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,decision extend trial shift,2,4,130,16661,0.00012,1,AC15P,2,4,1.0,,False,temporal_dynamics,1,shift,,0,0.0,False,temporal_projection,1,shift,constraint_aligned,1,0,temporal_projection:change_and_rate,1,temporal_projection,constraint_aligned,change_and_rate
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,extend trial shift to,2,4,145,16661,0.00012,1,AC15P,2,3,0.75,,False,temporal_dynamics,1,shift,,0,0.0,False,temporal_projection,1,shift,constraint_aligned,1,0,temporal_projection:change_and_rate,1,temporal_projection,constraint_aligned,change_and_rate
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,honest move is to,2,4,173,16661,0.00012,1,AC15P,2,2,0.5,,False,truth_and_fact,1,honest,,0,0.0,False,truth,1,honest,constraint_aligned,1,0,truth:plain_statement,1,truth,constraint_aligned,plain_statement
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,shift to dual base,2,4,282,16661,0.00012,1,AC15P,2,3,0.75,,False,temporal_dynamics,1,shift,,0,0.0,False,temporal_projection,1,shift,constraint_aligned,1,0,temporal_projection:change_and_rate,1,temporal_projection,constraint_aligned,change_and_rate
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,the cost of living,2,4,309,16661,0.00012,1,AC15P,2,2,0.5,,False,practicality_and_feasibility,1,cost,,0,0.0,False,practical_considerations_and_execution,1,cost,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,the honest move is,2,4,312,16661,0.00012,1,AC15P,2,2,0.5,,False,truth_and_fact,1,honest,,0,0.0,False,truth,1,honest,constraint_aligned,1,0,truth:plain_statement,1,truth,constraint_aligned,plain_statement
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,trial shift to dual,2,4,327,16661,0.00012,1,AC15P,2,3,0.75,,False,temporal_dynamics,1,shift,,0,0.0,False,temporal_projection,1,shift,constraint_aligned,1,0,temporal_projection:change_and_rate,1,temporal_projection,constraint_aligned,change_and_rate
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,a two track plan,2,4,94,16661,0.00012,1,AC15P,2,3,0.75,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,plan,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,healthcare insurance plan remains,2,4,166,16661,0.00012,1,AC15P,2,4,1.0,,False,,0,,healthcare,1,0.25,False,practical_considerations_and_execution,1,plan,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,insurance plan remains unaffordable,2,4,197,16661,0.00012,1,AC15P,2,4,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,plan,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,language friends healthcare plan,2,4,211,16661,0.00012,1,AC15P,2,4,1.0,,False,,0,,healthcare,1,0.25,False,practical_considerations_and_execution,1,plan,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,or buy property early,2,4,252,16661,0.00012,1,AC15P,2,3,0.75,,False,,0,,,0,0.0,False,temporal_projection,1,early,constraint_aligned,1,0,temporal_projection:time_horizons,1,temporal_projection,constraint_aligned,time_horizons
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,paid care is plan,2,4,254,16661,0.00012,1,AC15P,2,3,0.75,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,plan,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,plan cash logistics to,2,4,260,16661,0.00012,1,AC15P,2,3,0.75,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,plan,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,professional care is plan,2,4,265,16661,0.00012,1,AC15P,2,3,0.75,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,plan,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,she in years you,2,4,280,16661,0.00012,1,AC15P,2,2,0.5,,False,,0,,,0,0.0,False,temporal_projection,1,in years,constraint_aligned,1,0,temporal_projection:time_horizons,1,temporal_projection,constraint_aligned,time_horizons
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,table for either of,2,4,300,16661,0.00012,1,AC15P,2,2,0.5,,False,,0,,,0,0.0,False,imagination_and_possibility,1,either,constraint_aligned,1,0,imagination_and_possibility:tension_as_fuel,1,imagination_and_possibility,constraint_aligned,tension_as_fuel
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,the table for either,2,4,315,16661,0.00012,1,AC15P,2,2,0.5,,False,,0,,,0,0.0,False,imagination_and_possibility,1,either,constraint_aligned,1,0,imagination_and_possibility:tension_as_fuel,1,imagination_and_possibility,constraint_aligned,tension_as_fuel
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,you she in years,2,4,384,16661,0.00012,1,AC15P,2,2,0.5,,False,,0,,,0,0.0,False,temporal_projection,1,in years,constraint_aligned,1,0,temporal_projection:time_horizons,1,temporal_projection,constraint_aligned,time_horizons
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,your country eventually aging,2,4,395,16661,0.00012,1,AC15P,2,3,0.75,,False,,0,,aging,1,0.333333,False,temporal_projection,1,aging,constraint_aligned,1,0,temporal_projection:decay_and_currency,1,temporal_projection,constraint_aligned,decay_and_currency
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,and whether marriage children,2,4,100,16661,0.00012,1,AC15P,2,3,0.75,,False,,0,,children;marriage,2,0.666667,False,conditions,1,whether,cross_cutting,0,1,conditions:main,1,conditions,cross_cutting,main
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,be seeing you might,2,4,110,16661,0.00012,1,AC15P,2,2,0.5,,False,,0,,,0,0.0,False,hedging,1,might,cross_cutting,0,1,hedging:single_word_markers,1,hedging,cross_cutting,single_word_markers
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,can t know her,2,4,117,16661,0.00012,1,AC15P,2,2,0.5,,False,,0,,,0,0.0,False,surfacing,1,can t,cross_cutting,0,1,surfacing:hard_limit_refusal,1,surfacing,cross_cutting,hard_limit_refusal
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,how often you feel,2,4,174,16661,0.00012,1,AC15P,2,3,0.75,,False,,0,,,0,0.0,False,hedging,1,often,cross_cutting,0,1,hedging:single_word_markers,1,hedging,cross_cutting,single_word_markers
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,if serious illness occurs,2,4,187,16661,0.00012,1,AC15P,2,3,0.75,,False,,0,,,0,0.0,False,warning,1,serious,cross_cutting,0,1,warning:main,1,warning,cross_cutting,main
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,isn t just a,2,4,202,16661,0.00012,1,AC15P,2,2,0.5,,False,,0,,,0,0.0,False,surfacing,1,isn t,cross_cutting,0,1,surfacing:confrontation,1,surfacing,cross_cutting,confrontation
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,isn t real but,2,4,203,16661,0.00012,1,AC15P,2,2,0.5,,False,,0,,,0,0.0,False,surfacing,1,isn t,cross_cutting,0,1,surfacing:confrontation,1,surfacing,cross_cutting,confrontation
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,it doesn t prove,2,4,206,16661,0.00012,1,AC15P,2,2,0.5,,False,,0,,,0,0.0,False,surfacing,1,doesn;doesn t,cross_cutting,0,1,surfacing:confrontation,1,surfacing,cross_cutting,confrontation
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,likely caused it then,2,4,216,16661,0.00012,1,AC15P,2,3,0.75,,False,,0,,,0,0.0,False,hedging,1,likely,cross_cutting,0,1,hedging:single_word_markers,1,hedging,cross_cutting,single_word_markers
S7,Scenario 7 - Quadgrams,quadgrams,AC15P,love isn t real,2,4,223,16661,0.00012,1,AC15P,2,3,0.75,,False,,0,,love,1,0.333333,False,surfacing,1,isn t,cross_cutting,0,1,surfacing:confrontation,1,surfacing,cross_cutting,confrontation
