scenario,scenario_label,level,system,ngram,count,token_len,rank_within_system,system_sum_count,count_share_in_system,owner_count,owner_systems,global_ngram_count,content_token_count,content_token_ratio,scaffold_prefix,has_scaffold_prefix,matched_constraints,constraint_hit_count,matched_lexicon_terms,matched_scenario_terms,scenario_hit_count,scenario_token_ratio,scenario_heavy,matched_expression_groups,expression_group_count,matched_expression_terms,matched_expression_layers,constraint_aligned_group_count,cross_cutting_group_count,matched_expression_subgroups,expression_subgroup_count,expression_group,expression_group_layer,expression_subgroup
S1,Scenario 1 - Quadgrams,quadgrams,AC15,plans configs logs performance,2,4,270,18022,0.000111,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,plans,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S1,Scenario 1 - Quadgrams,quadgrams,AC15,plans configurations logs performance,2,4,271,18022,0.000111,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,plans,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S1,Scenario 1 - Quadgrams,quadgrams,AC15,timing plans configurations logs,2,4,317,18022,0.000111,1,AC15,2,4,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution,1,plans,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S1,Scenario 1 - Quadgrams,quadgrams,AC15,want to preserve leverage,2,4,326,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,temporal_projection,1,preserve,constraint_aligned,1,0,temporal_projection:robustness_and_resilience,1,temporal_projection,constraint_aligned,robustness_and_resilience
S1,Scenario 1 - Quadgrams,quadgrams,AC15,and lock in risk,2,4,103,18022,0.000111,1,AC15,2,2,0.5,,False,practicality_and_feasibility,1,risk,lock in,1,0.5,False,warning,1,risk,cross_cutting,0,1,warning:main,1,warning,cross_cutting,main
S1,Scenario 1 - Quadgrams,quadgrams,AC15,contract doesn t allow,2,4,152,18022,0.000111,1,AC15,2,3,0.75,,False,,0,,,0,0.0,False,surfacing,1,doesn;doesn t,cross_cutting,0,1,surfacing:confrontation,1,surfacing,cross_cutting,confrontation
S1,Scenario 1 - Quadgrams,quadgrams,AC15,is permissible and doesn,2,4,215,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,surfacing,1,doesn,cross_cutting,0,1,surfacing:confrontation,1,surfacing,cross_cutting,confrontation
S1,Scenario 1 - Quadgrams,quadgrams,AC15,make us wrong a,2,4,235,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,surfacing,1,wrong,cross_cutting,0,1,surfacing:confrontation,1,surfacing,cross_cutting,confrontation
S1,Scenario 1 - Quadgrams,quadgrams,AC15,make us wrong the,2,4,236,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,surfacing,1,wrong,cross_cutting,0,1,surfacing:confrontation,1,surfacing,cross_cutting,confrontation
S1,Scenario 1 - Quadgrams,quadgrams,AC15,permissible and doesn t,2,4,268,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,surfacing,1,doesn;doesn t,cross_cutting,0,1,surfacing:confrontation,1,surfacing,cross_cutting,confrontation
S1,Scenario 1 - Quadgrams,quadgrams,AC15,standard controllers typically mean,2,4,293,18022,0.000111,1,AC15,2,4,1.0,,False,,0,,controllers,1,0.25,False,hedging,1,typically,cross_cutting,0,1,hedging:single_word_markers,1,hedging,cross_cutting,single_word_markers
S1,Scenario 1 - Quadgrams,quadgrams,AC15,the contract doesn t,2,4,303,18022,0.000111,1,AC15,2,2,0.5,,False,,0,,,0,0.0,False,surfacing,1,doesn;doesn t,cross_cutting,0,1,surfacing:confrontation,1,surfacing,cross_cutting,confrontation
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,it may be underestimated,7,4,2,17948,0.00039,1,AC15P,7,2,0.5,,False,,0,,,0,0.0,False,hedging,1,may,cross_cutting,0,1,hedging:single_word_markers,1,hedging,cross_cutting,single_word_markers
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,transition assistance clause pre,5,4,19,17948,0.000279,1,AC15P,5,4,1.0,,False,temporal_dynamics,1,transition,,0,0.0,False,temporal_projection,1,transit;transition,constraint_aligned,1,0,temporal_projection:change_and_rate,1,temporal_projection,constraint_aligned,change_and_rate
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,can t delay start,3,4,33,17948,0.000167,1,AC15P,3,2,0.5,,False,,0,,,0,0.0,False,practical_considerations_and_execution;surfacing,2,can t;start,constraint_aligned;cross_cutting,1,1,practical_considerations_and_execution:action_and_execution;surfacing:hard_limit_refusal,2,practical_considerations_and_execution,constraint_aligned,action_and_execution
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,can t delay start,3,4,33,17948,0.000167,1,AC15P,3,2,0.5,,False,,0,,,0,0.0,False,practical_considerations_and_execution;surfacing,2,can t;start,constraint_aligned;cross_cutting,1,1,practical_considerations_and_execution:action_and_execution;surfacing:hard_limit_refusal,2,surfacing,cross_cutting,hard_limit_refusal
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,a week award window,3,4,30,17948,0.000167,1,AC15P,3,3,0.75,,False,temporal_dynamics,1,window,,0,0.0,False,temporal_projection,1,window,constraint_aligned,1,0,temporal_projection:time_horizons,1,temporal_projection,constraint_aligned,time_horizons
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,failure council budget chair,3,4,46,17948,0.000167,1,AC15P,3,4,1.0,,False,practicality_and_feasibility,1,budget,,0,0.0,False,practical_considerations_and_execution,1,budget,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,one failure council budget,3,4,64,17948,0.000167,1,AC15P,3,4,1.0,,False,practicality_and_feasibility,1,budget,,0,0.0,False,practical_considerations_and_execution,1,budget,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,timing plans controller configs,3,4,79,17948,0.000167,1,AC15P,3,4,1.0,,False,,0,,controller,1,0.25,False,practical_considerations_and_execution,1,plans,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution,1,practical_considerations_and_execution,constraint_aligned,action_and_execution
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,likely narrative if there,3,4,55,17948,0.000167,1,AC15P,3,2,0.5,,False,,0,,,0,0.0,False,hedging,1,likely,cross_cutting,0,1,hedging:single_word_markers,1,hedging,cross_cutting,single_word_markers
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,configs plans logs documented,2,4,158,17948,0.000111,1,AC15P,2,4,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution;truth,2,documented;plans,constraint_aligned,2,0,practical_considerations_and_execution:action_and_execution;truth:verification,2,practical_considerations_and_execution,constraint_aligned,action_and_execution
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,configs plans logs documented,2,4,158,17948,0.000111,1,AC15P,2,4,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution;truth,2,documented;plans,constraint_aligned,2,0,practical_considerations_and_execution:action_and_execution;truth:verification,2,truth,constraint_aligned,verification
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,path to start on,2,4,289,17948,0.000111,1,AC15P,2,2,0.5,,False,,0,,,0,0.0,False,imagination_and_possibility;practical_considerations_and_execution,2,path to;start,constraint_aligned,2,0,imagination_and_possibility:path_toward_feasibility;practical_considerations_and_execution:action_and_execution,2,imagination_and_possibility,constraint_aligned,path_toward_feasibility
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,path to start on,2,4,289,17948,0.000111,1,AC15P,2,2,0.5,,False,,0,,,0,0.0,False,imagination_and_possibility;practical_considerations_and_execution,2,path to;start,constraint_aligned,2,0,imagination_and_possibility:path_toward_feasibility;practical_considerations_and_execution:action_and_execution,2,practical_considerations_and_execution,constraint_aligned,action_and_execution
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,plans logs documented interfaces,2,4,293,17948,0.000111,1,AC15P,2,4,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution;truth,2,documented;plans,constraint_aligned,2,0,practical_considerations_and_execution:action_and_execution;truth:verification,2,practical_considerations_and_execution,constraint_aligned,action_and_execution
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,plans logs documented interfaces,2,4,293,17948,0.000111,1,AC15P,2,4,1.0,,False,,0,,,0,0.0,False,practical_considerations_and_execution;truth,2,documented;plans,constraint_aligned,2,0,practical_considerations_and_execution:action_and_execution;truth:verification,2,truth,constraint_aligned,verification
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,becomes a schedule risk,2,4,136,17948,0.000111,1,AC15P,2,3,0.75,,False,practicality_and_feasibility,2,risk;schedule,,0,0.0,False,practical_considerations_and_execution;warning,2,risk;schedule,constraint_aligned;cross_cutting,1,1,practical_considerations_and_execution:resources_timing_conditions;warning:main,2,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,becomes a schedule risk,2,4,136,17948,0.000111,1,AC15P,2,3,0.75,,False,practicality_and_feasibility,2,risk;schedule,,0,0.0,False,practical_considerations_and_execution;warning,2,risk;schedule,constraint_aligned;cross_cutting,1,1,practical_considerations_and_execution:resources_timing_conditions;warning:main,2,warning,cross_cutting,main
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,schedule risk regardless of,2,4,327,17948,0.000111,1,AC15P,2,3,0.75,,False,practicality_and_feasibility,2,risk;schedule,,0,0.0,False,practical_considerations_and_execution;warning,2,risk;schedule,constraint_aligned;cross_cutting,1,1,practical_considerations_and_execution:resources_timing_conditions;warning:main,2,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,schedule risk regardless of,2,4,327,17948,0.000111,1,AC15P,2,3,0.75,,False,practicality_and_feasibility,2,risk;schedule,,0,0.0,False,practical_considerations_and_execution;warning,2,risk;schedule,constraint_aligned;cross_cutting,1,1,practical_considerations_and_execution:resources_timing_conditions;warning:main,2,warning,cross_cutting,main
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,schedule risk we are,2,4,328,17948,0.000111,1,AC15P,2,2,0.5,,False,practicality_and_feasibility,2,risk;schedule,,0,0.0,False,practical_considerations_and_execution;warning,2,risk;schedule,constraint_aligned;cross_cutting,1,1,practical_considerations_and_execution:resources_timing_conditions;warning:main,2,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,schedule risk we are,2,4,328,17948,0.000111,1,AC15P,2,2,0.5,,False,practicality_and_feasibility,2,risk;schedule,,0,0.0,False,practical_considerations_and_execution;warning,2,risk;schedule,constraint_aligned;cross_cutting,1,1,practical_considerations_and_execution:resources_timing_conditions;warning:main,2,warning,cross_cutting,main
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,waiver friction essential infrastructure,2,4,378,17948,0.000111,1,AC15P,2,4,1.0,,False,practicality_and_feasibility,1,friction,essential infrastructure;infrastructure;waiver,3,0.75,True,practical_considerations_and_execution;surfacing,2,friction,constraint_aligned;cross_cutting,1,1,practical_considerations_and_execution:friction_and_blockers;surfacing:friction_exposed,2,practical_considerations_and_execution,constraint_aligned,friction_and_blockers
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,waiver friction essential infrastructure,2,4,378,17948,0.000111,1,AC15P,2,4,1.0,,False,practicality_and_feasibility,1,friction,essential infrastructure;infrastructure;waiver,3,0.75,True,practical_considerations_and_execution;surfacing,2,friction,constraint_aligned;cross_cutting,1,1,practical_considerations_and_execution:friction_and_blockers;surfacing:friction_exposed,2,surfacing,cross_cutting,friction_exposed
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,t delay start constraint,2,4,343,17948,0.000111,1,AC15P,2,3,0.75,,False,practicality_and_feasibility,1,constraint,,0,0.0,False,practical_considerations_and_execution,1,constrain;constraint;start,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution;practical_considerations_and_execution:constraints_and_tradeoffs,2,practical_considerations_and_execution,constraint_aligned,action_and_execution
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,t delay start constraint,2,4,343,17948,0.000111,1,AC15P,2,3,0.75,,False,practicality_and_feasibility,1,constraint,,0,0.0,False,practical_considerations_and_execution,1,constrain;constraint;start,constraint_aligned,1,0,practical_considerations_and_execution:action_and_execution;practical_considerations_and_execution:constraints_and_tradeoffs,2,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,term cost continuity controls,2,4,344,17948,0.000111,1,AC15P,2,4,1.0,,False,practicality_and_feasibility;temporal_dynamics,2,continuity;cost,,0,0.0,False,practical_considerations_and_execution,1,cost,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,access transition assistance clause,2,4,99,17948,0.000111,1,AC15P,2,4,1.0,,False,temporal_dynamics,1,transition,,0,0.0,False,temporal_projection,1,transit;transition,constraint_aligned,1,0,temporal_projection:change_and_rate,1,temporal_projection,constraint_aligned,change_and_rate
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,certainty and increase lifecycle,2,4,141,17948,0.000111,1,AC15P,2,3,0.75,,False,temporal_dynamics,1,lifecycle,,0,0.0,False,temporal_projection,1,lifecycle,constraint_aligned,1,0,temporal_projection:decay_and_currency,1,temporal_projection,constraint_aligned,decay_and_currency
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,dependency inside a week,2,4,175,17948,0.000111,1,AC15P,2,3,0.75,,False,practicality_and_feasibility,1,dependency,,0,0.0,False,practical_considerations_and_execution,1,dependency,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,have procurement legal confirm,2,4,199,17948,0.000111,1,AC15P,2,4,1.0,,False,truth_and_fact,1,confirm,procurement,1,0.25,False,truth,1,confirm,constraint_aligned,1,0,truth:verification,1,truth,constraint_aligned,verification
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,migrates in the future,2,4,250,17948,0.000111,1,AC15P,2,2,0.5,,False,temporal_dynamics,1,future,,0,0.0,False,temporal_projection,1,future,constraint_aligned,1,0,temporal_projection:past_present_future,1,temporal_projection,constraint_aligned,past_present_future
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,possible iteration it required,2,4,296,17948,0.000111,1,AC15P,2,3,0.75,,False,imagination_and_possibility,1,possible,,0,0.0,False,imagination_and_possibility,1,possibl;possible,constraint_aligned,1,0,imagination_and_possibility:exploration_within_bounds,1,imagination_and_possibility,constraint_aligned,exploration_within_bounds
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,probability of schedule slip,2,4,302,17948,0.000111,1,AC15P,2,3,0.75,,False,practicality_and_feasibility,1,schedule,,0,0.0,False,practical_considerations_and_execution,1,schedule,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,punitive fees transition assistance,2,4,305,17948,0.000111,1,AC15P,2,4,1.0,,False,temporal_dynamics,1,transition,,0,0.0,False,temporal_projection,1,transit;transition,constraint_aligned,1,0,temporal_projection:change_and_rate,1,temporal_projection,constraint_aligned,change_and_rate
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,reduce schedule certainty and,2,4,310,17948,0.000111,1,AC15P,2,3,0.75,,False,practicality_and_feasibility,1,schedule,,0,0.0,False,practical_considerations_and_execution,1,schedule,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,schedule certainty and increase,2,4,326,17948,0.000111,1,AC15P,2,3,0.75,,False,practicality_and_feasibility,1,schedule,,0,0.0,False,practical_considerations_and_execution,1,schedule,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,the probability of schedule,2,4,355,17948,0.000111,1,AC15P,2,2,0.5,,False,practicality_and_feasibility,1,schedule,,0,0.0,False,practical_considerations_and_execution,1,schedule,constraint_aligned,1,0,practical_considerations_and_execution:resources_timing_conditions,1,practical_considerations_and_execution,constraint_aligned,resources_timing_conditions
S1,Scenario 1 - Quadgrams,quadgrams,AC15P,the week award constraint,2,4,359,17948,0.000111,1,AC15P,2,3,0.75,,False,practicality_and_feasibility,1,constraint,,0,0.0,False,practical_considerations_and_execution,1,constrain;constraint,constraint_aligned,1,0,practical_considerations_and_execution:constraints_and_tradeoffs,1,practical_considerations_and_execution,constraint_aligned,constraints_and_tradeoffs
